id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.057,12,360.078784315,1761.729606,1719.29515078,565.0,72.7056564065,15.8558666328,1510.0,252.018065728,53.3708889653,185.0,32.5088091175,7.11919756003,11.0,1.1,0.11,89.0,1.75692298303,0.0413709126745
1,0.057,11,360.065459744,1876.7691869,2170.96953068,580.0,68.8322161623,14.2981970858,1594.0,269.97102336,57.4983103942,101.0,16.2823971743,3.47389084991,24.0,2.4,0.24,107.0,2.6475728429,0.0755971004238
2,0.0,14,360.066920528,825.044100618,765.174110971,564.0,72.0129443452,15.2654547171,1580.0,267.769228614,57.7580863383,114.0,20.474252048,4.86355950405,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,13,360.393806709,161.765395896,1779.63320603,566.0,73.5106210418,15.6350181953,1629.0,278.423010797,60.4786475588,47.0,8.12091970024,1.76441841431,0.0,0.0,0.0,0.0,0.0,0.0
4,0.057,7,360.293374609,1454.33738325,1007.74762464,567.0,68.0234066167,13.6264437801,1568.0,268.107369192,57.5833474941,112.0,20.4404848435,4.61492951918,11.0,1.1,0.11,105.0,2.52045413068,0.0705426004864
5,0.057,12,360.326312022,2144.29013958,1981.0883155,554.0,67.0635504537,13.9881651669,1703.0,288.541477722,62.6357350607,0.0,0.0,0.0,22.0,2.2,0.22,91.0,2.24545340377,0.0681305545808
6,0.0,6,360.272361587,731.740182547,903.548524753,576.0,72.8265632767,15.6120121209,1651.0,279.003944257,59.3671087307,43.0,8.17504164855,1.87618889708,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,9,360.053678269,203.948197553,1073.14713246,561.0,68.8037464286,13.4788195948,1473.0,254.585173968,55.0215573732,208.0,36.9129423873,8.31999280856,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,4,360.355031874,290.033005932,1209.29266729,575.0,69.5870748025,14.2767544502,1621.0,274.06188414,58.38631066,92.0,16.3537408601,3.72546067543,0.0,0.0,0.0,0.0,0.0,0.0
9,0.057,8,360.40089258,1177.98840369,341.66884149,552.0,70.4305512517,14.8199227017,1627.0,274.692741281,58.5564514245,75.0,12.2319981206,2.48140039741,11.0,1.1,0.11,81.0,1.70467635743,0.0424201562858
10,0.0,13,359.855700783,1820.4386271,715.910151774,565.0,72.7518035842,15.2091939947,1516.0,262.573049239,57.3399317901,155.0,24.7828832179,5.21777697583,0.0,0.0,0.0,0.0,0.0,0.0
11,0.057,10,360.144624183,74.0611720302,1373.32885353,572.0,73.4864949211,15.1521985561,1614.0,274.335005165,58.5570474765,56.0,8.18141545415,1.44400549089,25.0,2.5,0.25,99.0,1.74998198712,0.0420439946674
12,0.0,12,360.252798739,1568.28471285,1383.38990913,568.0,73.8217516449,16.4289915318,1579.0,265.691785613,56.3178305269,121.0,20.5688751394,4.62839310659,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,10,360.088992882,1060.90280945,1500.83252012,563.0,70.9333149612,14.1731287046,1614.0,276.758525005,60.4121521096,66.0,12.3915043908,2.92415502932,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,9,360.427345381,1648.22017339,312.43630649,557.0,70.7478906555,14.1447285246,1669.0,276.796920376,57.9096287139,72.0,12.470800382,2.69437665994,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,11,360.353434256,842.529102704,1014.50292556,578.0,70.2696040081,13.8003529019,1620.0,277.503581868,60.2394183013,71.0,12.2603601962,2.60267162936,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,8,360.484914062,863.167778545,1608.06792787,561.0,70.6648176097,14.4976674263,1641.0,277.160743032,59.5654438868,91.0,12.3066662419,2.25484014155,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,8,360.110836007,1405.17284401,1860.36073687,564.0,67.2284445279,13.1762869848,1426.0,239.501803188,50.9482278613,304.0,53.357708824,11.79557864,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,4,360.026088117,768.296118176,2094.80272305,564.0,68.2299763255,14.0665813539,1772.0,291.771061629,61.0889504959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,13,360.335527274,749.843335699,976.15766397,573.0,71.1189392957,14.2790120743,1520.0,264.256069089,58.0551165591,152.0,24.6702545262,5.13697860105,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,6,360.047543411,65.9029684528,1166.99863902,561.0,72.8675863716,15.7891483059,1607.0,269.949883018,57.6624829991,100.0,17.2063921388,3.68376399696,0.0,0.0,0.0,0.0,0.0,0.0
21,0.057,12,360.615393355,1302.89976893,1973.50501595,560.0,71.5435637025,14.8672201138,1541.0,264.74623953,57.606531168,118.0,20.518274837,4.50843423483,20.0,2.0,0.2,84.0,1.51269398937,0.0389366817845
22,0.0,12,360.105805396,346.697676115,1485.06052433,558.0,70.6460547779,14.3252149678,1616.0,272.897947489,58.8137933876,97.0,16.4691408011,3.39361679125,0.0,0.0,0.0,0.0,0.0,0.0
23,0.057,12,359.996015433,1968.73899956,822.879163988,551.0,68.8076893339,14.5259567535,1547.0,262.846335118,56.7410542326,149.0,24.4409719581,5.06080710848,16.0,1.6,0.16,115.0,2.32029325806,0.0611651848157
24,0.057,14,360.062399234,1910.40147257,546.81873659,578.0,64.8987767101,12.4210472629,1614.0,274.700587067,59.5076998552,104.0,16.1667242332,3.37992087818,23.0,2.3,0.23,113.0,1.97747833941,0.0492403240728
