id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.054,8,359.92457049359405,"[['2' '0.40597832233625014' 'present']
 ['2' '6.62486723925156' 'present']
 ['2' '7.4192274174207045' 'present']
 ['2' '10.112257291717091' 'present']
 ['1' '14.921339591259283' 'present']
 ['2' '14.979919091834438' 'present']
 ['1' '17.221382767132713' 'marauded']
 ['1' '19.601298009710295' 'presentdestroyed']
 ['1' '40.88140771369157' 'present']
 ['2' '64.97211077734515' 'present']
 ['2' '66.75991061092441' 'present']
 ['2' '68.60038534177009' 'present']
 ['1' '69.924623365092' 'present']
 ['1' '75.04883218455923' 'present']
 ['2' '75.99410030463653' 'marauded']
 ['1' '85.3482040217938' 'present']
 ['2' '95.53816879486882' 'present']
 ['2' '100.4673588865145' 'present']
 ['1' '106.57552369389275' 'present']
 ['2' '114.54431998366283' 'present']
 ['2' '130.70385932868606' 'marauded']
 ['2' '136.5902968671899' 'destroyed']
 ['2' '150.13099514418363' 'marauded']
 ['2' '157.6084258822106' 'destroyed']
 ['1' '163.04806231710847' 'marauded']
 ['2' '170.77586809548833' 'present']
 ['2' '188.8669318975658' 'present']
 ['1' '192.246132597234' 'present']
 ['2' '194.0336665573735' 'present']
 ['2' '207.3108054802943' 'marauded']
 ['2' '210.21150604819192' 'presentdestroyed']
 ['2' '212.85810757731946' 'presentdestroyed']
 ['2' '217.69653345205973' 'present']
 ['2' '232.91205297439012' 'present']
 ['1' '236.91995164113226' 'present']
 ['2' '247.1495456684407' 'present']
 ['2' '251.81657419580296' 'present']
 ['2' '256.39179604874835' 'present']
 ['1' '266.6340094589928' 'present']
 ['1' '272.67793566340265' 'present']
 ['2' '281.97851831946383' 'present']
 ['1' '283.6554920017882' 'present']
 ['1' '284.35905747423226' 'present']
 ['1' '300.26750698536665' 'present']
 ['2' '320.50296262173464' 'present']
 ['2' '335.94118978811485' 'present']
 ['2' '348.72581472161573' 'marauded']
 ['1' '349.0960381845835' 'presentdestroyed']
 ['2' '356.43206862750225' 'present']]","[['F14' '15.134862525209453' 'mated']
 ['F71' '50.68497533320032' 'mated']
 ['F46' '71.7569049272401' 'mated']
 ['F25' '109.98671544631598' 'mated']
 ['F20' '163.35354052422437' 'destroyed']
 ['F20' '163.44613311681698' 'destroyed']
 ['F11' '181.08354005810705' 'mated']
 ['F8' '201.38140917891116' 'mated']
 ['F50' '209.58918801138287' 'destroyed']
 ['F23' '229.54575130292648' 'mated']
 ['F67' '239.3434181144037' 'mated']
 ['F9' '246.67713101818896' 'absent']
 ['F33' '354.5871239527211' 'destroyed']]",0.0,0.0,564.0,68.0763432792523,13.707287955368509,1424.0,243.8806881214403,52.18150432731371,257.0,42.57295205051059,8.851175340564435,13.0,1.3,0.13000000000000006,90.0,4.205019774293806,0.19718792866940987
1,0.054,6,360.6847860809799,"[['0' '13.561507456731395' 'present']
 ['0' '15.901271525351454' 'present']
 ['0' '29.451845001173865' 'present']
 ['0' '31.509274905883583' 'present']
 ['0' '57.562613982598606' 'present']
 ['0' '86.02928559161809' 'present']
 ['0' '102.80025637539453' 'present']
 ['0' '111.37223791994919' 'present']
 ['0' '116.68794778322693' 'present']
 ['2' '121.65885748691454' 'present']
 ['0' '144.65785179698466' 'present']
 ['0' '145.42950880413196' 'present']
 ['0' '146.07244181847233' 'present']
 ['0' '172.02784452345318' 'present']
 ['0' '179.91678637365357' 'present']
 ['0' '186.04553266992784' 'present']
 ['0' '188.28101676275492' 'present']
 ['0' '200.18403133522153' 'marauded']
 ['0' '221.86064899385954' 'present']
 ['0' '227.58707026743087' 'present']
 ['0' '228.7380042447271' 'marauded']
 ['0' '230.969814404343' 'presentdestroyed']
 ['0' '233.90794542566118' 'presentdestroyed']
 ['0' '244.71542448089113' 'present']
 ['0' '264.8516196802066' 'present']
 ['0' '267.94547851813803' 'present']
 ['0' '275.9209127739153' 'present']
 ['0' '289.9451746435054' 'present']
 ['0' '297.15476105368424' 'present']
 ['0' '305.91752849468094' 'present']
 ['0' '315.01421023517275' 'present']
 ['0' '328.4740700289726' 'present']
 ['0' '334.2277864062631' 'present']
 ['0' '334.2740827025594' 'present']
 ['0' '342.9335621693296' 'present']
 ['0' '346.640416406945' 'present']
 ['0' '348.1134235356485' 'present']]","[['F41' '9.715826760184338' 'mated']
 ['F39' '96.1647136180473' 'absent']
 ['F54' '117.78447778459142' 'mated']
 ['F10' '134.0948337018727' 'mated']
 ['F40' '215.13650873083625' 'mated']
 ['F5' '226.48766163762102' 'mated']
 ['F9' '246.7002791663371' 'mated']]",0.0,1000.0,562.0,71.81168908719216,15.552651705003397,1583.0,269.94342053501583,58.20254332030926,78.0,12.32650773878285,2.485120313970821,12.0,1.2,0.12000000000000005,101.0,4.771808694993777,0.22719478737997212
2,0.054,13,360.2405912574428,"[['0' '10.759454747700557' 'present']
 ['0' '25.534210667920053' 'present']
 ['0' '25.931833914690255' 'marauded']
 ['0' '29.18462757076816' 'presentdestroyed']
 ['1' '68.32736473089327' 'present']
 ['0' '70.43784467146403' 'present']
 ['0' '85.10889464495499' 'marauded']
 ['0' '90.89890772709134' 'presentdestroyed']
 ['0' '104.08938664098301' 'present']
 ['0' '104.41508453273033' 'present']
 ['0' '109.08363866598468' 'present']
 ['0' '116.10892712467673' 'present']
 ['0' '119.3424425928332' 'present']
 ['0' '122.17491415049693' 'marauded']
 ['0' '159.5048552415965' 'present']
 ['1' '162.9921777439054' 'present']
 ['0' '178.27910521167365' 'present']
 ['0' '190.6354735107441' 'present']
 ['0' '194.69992551300396' 'present']
 ['5' '199.79290521591957' 'present']
 ['0' '238.76100101206026' 'present']
 ['0' '241.7944483287158' 'present']
 ['0' '261.316597097519' 'present']
 ['0' '266.25129065207756' 'present']
 ['0' '269.67963579295946' 'present']
 ['0' '276.2483698346364' 'present']
 ['0' '282.157241606867' 'marauded']
 ['0' '284.7126786258932' 'presentdestroyed']
 ['0' '285.7805229102829' 'presentdestroyed']
 ['0' '292.18914466467106' 'marauded']
 ['0' '294.8987555278132' 'presentdestroyed']
 ['0' '308.8615827633979' 'marauded']
 ['5' '311.43606722344026' 'presentdestroyed']
 ['0' '333.7221882872059' 'present']
 ['0' '334.34331008040624' 'present']
 ['0' '336.4718005776775' 'present']
 ['0' '340.44538301260485' 'present']
 ['1' '348.2507120723576' 'present']]","[['F70' '121.44942046681366' 'mated']
 ['F32' '135.96613985115806' 'mated']
 ['F30' '137.76656002541438' 'mated']
 ['F18' '177.1848042580701' 'mated']
 ['F65' '185.64346960424984' 'mated']
 ['F64' '187.90431814949537' 'mated']
 ['F49' '196.65074732160437' 'mated']
 ['F58' '207.41098227544512' 'absent']
 ['F6' '213.79223308780257' 'mated']
 ['F47' '224.68033315421377' 'mated']
 ['F7' '259.78094132162647' 'mated']
 ['F35' '289.09295919583167' '']
 ['F44' '338.31783217190116' 'mated']
 ['F61' '338.33031786331287' 'mated']
 ['F33' '354.6102721008692' 'mated']]",1000.0,0.0,563.0,68.3995151706645,13.08173703233957,1461.0,249.80433302466514,54.01994745345723,232.0,36.61285014223626,7.453301149512516,11.0,1.0999999999999999,0.11000000000000004,92.0,4.27843581307283,0.19933127572016426
3,0.0,4,360.12391035656,"[['1' '9.098481618205462' 'present']
 ['2' '10.889212153076665' 'present']
 ['2' '11.912507211375639' 'present']
 ['1' '13.699283649948976' 'present']
 ['1' '14.706932949017343' 'present']
 ['1' '19.932466339478122' 'present']
 ['1' '23.193746031430333' 'marauded']
 ['2' '24.82310473547655' 'presentdestroyed']
 ['2' '38.778601114839255' 'present']
 ['5' '47.28050393967046' 'present']
 ['2' '50.13268883303137' 'present']
 ['1' '50.72289828982774' 'present']
 ['2' '56.73432845234188' 'present']
 ['2' '61.37530111932361' 'present']
 ['1' '65.20076322184637' 'present']
 ['2' '65.34749794691028' 'present']
 ['5' '68.34760926890294' 'marauded']
 ['1' '81.38726400068828' 'present']
 ['1' '86.71418088333725' 'present']
 ['5' '87.99894715850354' 'present']
 ['5' '127.96500403219561' 'present']
 ['1' '133.23234436791168' 'marauded']
 ['5' '133.6647567027434' 'presentdestroyed']
 ['5' '142.90100111321507' 'present']
 ['2' '144.65749688594' 'present']
 ['1' '146.73683967078978' 'present']
 ['5' '151.8391900888961' 'present']
 ['2' '153.45567811517512' 'present']
 ['5' '154.50271167336493' 'present']
 ['2' '158.45034916621213' 'present']
 ['1' '164.69469891671375' 'marauded']
 ['2' '165.67172373212665' 'presentdestroyed']
 ['2' '165.9814342047854' 'presentdestroyed']
 ['1' '166.69481068997845' 'destroyed']
 ['1' '169.33187250884754' 'presentdestroyed']
 ['2' '170.67482095846526' 'presentdestroyed']
 ['5' '171.5755664718905' 'presentdestroyed']
 ['1' '173.2803811827773' 'present']
 ['2' '173.61489069482423' 'present']
 ['1' '176.1168227047018' 'present']
 ['1' '185.60419234454625' 'present']
 ['5' '188.93347237217537' 'present']
 ['5' '195.62568661045032' 'marauded']
 ['1' '195.97142875095255' 'presentdestroyed']
 ['5' '209.16133721084378' 'present']
 ['5' '217.76446633429475' 'present']
 ['2' '218.21164621731884' 'present']
 ['1' '220.18475844548274' 'marauded']
 ['1' '223.88195548551266' 'presentdestroyed']
 ['5' '224.30501064637843' 'presentdestroyed']
 ['5' '226.15329641028637' 'presentdestroyed']
 ['5' '229.19113524818104' 'present']
 ['5' '232.34860976524976' 'present']
 ['5' '232.39490606154607' 'present']
 ['2' '234.45541651098654' 'present']
 ['1' '236.77125027881033' 'present']
 ['5' '238.6839199768325' 'present']
 ['1' '241.05823051101686' 'present']
 ['1' '241.92585006972365' 'marauded']
 ['2' '245.7358251821799' 'destroyed']
 ['5' '246.63804068027022' 'destroyed']
 ['5' '252.61096398389972' 'present']
 ['1' '262.1124945061525' 'present']
 ['5' '264.3839451121571' 'present']
 ['2' '265.2096761768695' 'present']
 ['1' '267.51316258748903' 'present']
 ['1' '269.5042768253705' 'present']
 ['2' '271.71104127350173' 'present']
 ['1' '273.65534333694575' 'present']
 ['2' '274.6391926223534' 'present']
 ['5' '282.13493132464595' 'marauded']
 ['5' '290.6610088361605' 'present']
 ['5' '291.7686527565074' 'marauded']
 ['5' '295.9002206205169' 'presentdestroyed']
 ['1' '299.20717522851277' 'presentdestroyed']
 ['2' '299.38702110698034' 'present']
 ['1' '300.88751320241545' 'present']
 ['2' '301.2193160478891' 'present']
 ['1' '302.6569243660213' 'present']
 ['1' '303.75490809226443' 'present']
 ['5' '310.9198725937061' 'present']
 ['5' '316.84101198274146' 'present']
 ['2' '319.49046856950224' 'present']
 ['2' '321.58512280474014' 'marauded']
 ['1' '322.84030528766226' 'presentdestroyed']
 ['0' '323.4894151617501' 'presentdestroyed']
 ['5' '337.303972153259' 'present']
 ['2' '338.70436724573307' 'present']
 ['1' '340.3560821555914' 'present']
 ['5' '341.0228073509137' 'present']
 ['5' '344.9815421021388' 'marauded']
 ['5' '348.46100091558895' 'destroyed']
 ['1' '350.1545251760438' 'presentdestroyed']
 ['1' '357.8798229955795' 'present']]","[['F59' '113.20414661386509' 'mated']
 ['F26' '113.47933009373568' 'mated']
 ['F10' '134.07168555372454' 'destroyed']
 ['F32' '135.9429917030099' 'absentdestroyed']
 ['F62' '157.55930053635402' 'mated']
 ['F58' '207.38783412729697' 'absent']
 ['F47' '224.65718500606562' 'destroyed']
 ['F24' '232.98999353492457' 'mated']]",1000.0,1000.0,560.0,72.1562504518872,15.36495339591439,1310.0,221.0308632544652,46.89387469587015,400.0,66.9874711029657,14.219495373696807,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,10,360.0068453736882,"[['2' '11.534007829276366' 'marauded']
 ['2' '15.53563131855432' 'presentdestroyed']
 ['2' '20.42628702185236' 'present']
 ['2' '21.303530181710137' 'present']
 ['5' '28.612970909012084' 'present']
 ['2' '33.45205160739892' 'present']
 ['5' '38.164333029152765' 'present']
 ['2' '47.20080959783221' 'present']
 ['5' '49.85544662378878' 'present']
 ['5' '60.640604705758754' 'present']
 ['2' '66.26795055831103' 'present']
 ['2' '66.31424685460733' 'present']
 ['5' '72.9694306792635' 'present']
 ['5' '73.73453517864517' 'present']
 ['5' '77.71733336297628' 'present']
 ['2' '78.06188682907765' 'present']
 ['2' '83.07166278706077' 'present']
 ['2' '85.01814402941136' 'marauded']
 ['5' '91.65128020962337' 'presentdestroyed']
 ['5' '94.21772392737306' 'present']
 ['5' '94.94023966097892' 'marauded']
 ['2' '101.74888136225324' 'presentdestroyed']
 ['5' '106.92599721939729' 'present']
 ['5' '107.65871803945564' 'marauded']
 ['2' '110.34281274906894' 'presentdestroyed']
 ['5' '112.14355522932323' 'presentdestroyed']
 ['2' '113.087186819323' 'destroyed']
 ['5' '115.80183161735681' 'present']
 ['5' '117.84990802567016' 'present']
 ['2' '118.01105058642214' 'present']
 ['5' '118.8266137715052' 'present']
 ['2' '148.9537877050524' 'present']
 ['2' '151.79971559299588' 'present']
 ['5' '151.8854863851924' 'present']
 ['5' '152.70123772318118' 'marauded']
 ['2' '153.1188389921107' 'presentdestroyed']
 ['2' '155.60477708371926' 'presentdestroyed']
 ['2' '155.80194306331637' 'presentdestroyed']
 ['5' '156.0754548230722' 'presentdestroyed']
 ['5' '160.98557531594366' 'present']
 ['2' '161.12887172707013' 'present']
 ['2' '179.88192865686955' 'marauded']
 ['2' '184.56005702846394' 'presentdestroyed']
 ['5' '184.95760086676532' 'presentdestroyed']
 ['2' '187.44400696972633' 'presentdestroyed']
 ['5' '201.24324393957275' 'present']
 ['2' '203.28639861052986' 'present']
 ['2' '215.2200219831714' 'present']
 ['5' '227.58234492216576' 'present']
 ['2' '231.51484924801403' 'present']
 ['2' '232.51958078223706' 'marauded']
 ['2' '236.99418093066933' 'presentdestroyed']
 ['2' '258.1101915613826' 'present']
 ['2' '266.69562621877577' 'marauded']
 ['5' '283.70022198837535' 'present']
 ['2' '322.1504163350395' 'present']
 ['5' '341.4830547446121' 'marauded']
 ['5' '351.9546944424664' 'present']
 ['5' '353.3516581088262' 'present']
 ['2' '354.46041303404314' 'present']
 ['5' '355.179211511361' 'present']
 ['5' '356.48936449450815' 'present']]","[['F19' '49.823955395133744' 'mated']
 ['F22' '133.22862330090248' 'mated']
 ['F16' '142.5554038472806' 'mated']
 ['F20' '163.39983682052068' 'absent']
 ['F64' '187.88117000134721' 'destroyed']
 ['F68' '192.19508533683015' 'mated']
 ['F58' '207.43413042359327' 'mated']
 ['F60' '215.5439418657428' 'mated']
 ['F48' '218.59025149926205' 'mated']
 ['F43' '237.4288022513364' 'destroyed']
 ['F2' '266.36233215521' 'absent']
 ['F35' '289.1161073439798' 'mated']
 ['F12' '290.3942855293078' 'mated']
 ['F21' '324.18778392033585' 'mated']
 ['F61' '338.3071697151647' 'absent']]",2000.0,0.0,557.0,71.94904326801473,15.090751512455999,1388.0,233.36636084132968,50.01287568864344,336.0,55.00752540114322,11.541597614851309,0.0,0.0,0.0,0.0,0.0,0.0
5,0.054,13,359.8992834940039,[],"[['F15' '1.6213674165319916' 'mated']
 ['F31' '51.42072337933302' 'mated']
 ['F1' '58.796858425971045' 'mated']
 ['F29' '62.58438213617077' 'mated']
 ['F53' '77.08765666110152' 'mated']
 ['F17' '86.48321078361025' 'mated']
 ['F42' '97.20358806619747' 'mated']
 ['F22' '133.20547515275433' 'absent']
 ['F66' '227.1083748309378' 'mated']
 ['F0' '228.82983689632778' 'mated']
 ['F43' '237.45195039948456' 'mated']
 ['F37' '269.9375136029772' 'mated']
 ['F13' '280.63189406209915' 'mated']
 ['F34' '289.0590757766664' 'mated']
 ['F61' '338.28402156701657' 'absent']]",2000.0,1000.0,584.0,75.2263480902302,16.156586061668655,1673.0,278.77256822212985,58.52164232729638,0.0,0.0,0.0,14.0,1.4000000000000001,0.14000000000000007,99.0,4.640862994774046,0.21862139917695433
6,0.0,11,360.25288164157314,"[['0' '9.132523838554649' 'present']
 ['0' '43.04239500691513' 'marauded']
 ['0' '51.453257616529385' 'present']
 ['0' '60.913547590261835' 'present']
 ['1' '112.73062783455687' 'present']
 ['0' '117.9788318831991' 'present']
 ['0' '122.50898092104077' 'present']
 ['0' '141.66670056701705' 'marauded']
 ['0' '158.65749442991003' 'marauded']
 ['0' '192.99081881786338' 'marauded']
 ['0' '221.90694529015585' 'present']
 ['0' '262.4723986712692' 'present']
 ['0' '271.7484259815221' 'present']
 ['0' '272.9037468084415' 'present']
 ['0' '274.0701261964254' 'present']
 ['0' '277.12697868996236' 'present']
 ['0' '307.0457459920011' 'marauded']
 ['0' '332.47003067217963' 'present']
 ['5' '339.3740579188394' 'present']
 ['0' '340.60255464447977' 'present']
 ['0' '341.57040784638576' 'present']
 ['1' '359.8949749448391' 'present']]","[['F19' '49.8008072469856' 'destroyed']
 ['F45' '128.144260866599' 'mated']
 ['F55' '155.13117802387245' 'mated']
 ['F20' '163.37668867237252' 'destroyed']
 ['F20' '163.42298496866883' 'destroyed']
 ['F69' '169.38772506707096' 'mated']
 ['F20' '175.46928126496513' 'mated']
 ['F38' '184.00509030332958' 'mated']
 ['F64' '187.85802185319906' 'absent']
 ['F57' '200.82004716025364' 'mated']
 ['F52' '201.86792273767796' 'mated']
 ['F50' '209.61233615953103' 'mated']
 ['F3' '231.54503383779937' 'mated']
 ['F43' '237.40565410318825' 'absent']
 ['F28' '237.91763684767014' 'mated']
 ['F2' '266.3854803033582' 'mated']
 ['F56' '310.92148701838465' 'absentdestroyed']]",3000.0,0.0,564.0,72.50914647789924,15.230182784182192,1514.0,256.8730701482352,55.02111551257144,177.0,30.7618296876112,6.763076675329339,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,7,360.4442019671563,"[['5' '2.37278838170696' 'present']
 ['1' '7.253015641830529' 'present']
 ['1' '11.985914193809293' 'present']
 ['1' '16.41033197322422' 'present']
 ['1' '22.663024548149032' 'present']
 ['5' '43.1066042859174' 'present']
 ['1' '43.15379871023733' 'present']
 ['1' '48.597788656559544' 'present']
 ['1' '60.276733845990684' 'marauded']
 ['1' '62.02324929566847' 'presentdestroyed']
 ['5' '66.217731047003' 'presentdestroyed']
 ['5' '71.49993108745116' 'present']
 ['1' '72.01889738183345' 'marauded']
 ['5' '77.76362965927258' 'presentdestroyed']
 ['5' '79.2650113595968' 'presentdestroyed']
 ['1' '85.21252829786428' 'present']
 ['1' '85.39450031809011' 'marauded']
 ['5' '94.8132484323326' 'present']
 ['1' '95.91002681528585' 'present']
 ['5' '99.49899314489143' 'present']
 ['1' '103.8287972204848' 'present']
 ['1' '104.45388274432419' 'present']
 ['1' '109.8620207866399' 'present']
 ['5' '110.29285106590952' 'present']
 ['1' '113.99932517907635' 'present']
 ['1' '120.17594975295893' 'present']
 ['1' '132.7868614220874' 'present']
 ['1' '138.20836520859754' 'present']
 ['5' '141.1056374697573' 'present']
 ['5' '142.6684373965215' 'present']
 ['1' '148.04587743934277' 'present']
 ['5' '148.8620681360981' 'present']
 ['5' '149.65352885036532' 'present']
 ['5' '150.32360503304773' 'present']
 ['5' '155.62666987178736' 'present']
 ['5' '155.67296616808366' 'present']
 ['1' '169.40236475886147' 'marauded']
 ['5' '171.07761822653197' 'presentdestroyed']
 ['5' '172.54288694617026' 'destroyed']
 ['1' '177.1905202209881' 'present']
 ['1' '180.78288524796156' 'present']
 ['1' '181.63271522859023' 'present']
 ['1' '185.0060180134724' 'present']
 ['1' '185.82193393392177' 'present']
 ['5' '192.97476101256368' 'marauded']
 ['5' '203.49130863393825' 'present']
 ['1' '211.62653366714028' 'present']
 ['5' '212.33559983795993' 'present']
 ['1' '218.40069530414925' 'present']
 ['5' '220.7443268668973' 'present']
 ['1' '225.46790828978408' 'marauded']
 ['5' '231.5702219850946' 'presentdestroyed']
 ['1' '240.90604730956304' 'present']
 ['5' '242.49389883687562' 'present']
 ['5' '246.68759790046636' 'present']
 ['5' '259.00037887627315' 'marauded']
 ['5' '265.29772138856134' 'presentdestroyed']
 ['0' '276.3535072271748' 'present']
 ['1' '281.877008676105' 'present']
 ['1' '288.0972595672479' 'present']
 ['5' '288.52101655229694' 'present']
 ['5' '294.88735423032904' 'present']
 ['1' '301.2557627220928' 'present']
 ['1' '311.8600867951269' 'present']
 ['5' '312.4316253725559' 'present']
 ['5' '316.6270853516314' 'present']
 ['5' '316.6733816479277' 'present']
 ['1' '318.17366052618894' 'present']
 ['5' '319.7674810100399' 'marauded']
 ['1' '321.2495314768554' 'presentdestroyed']
 ['1' '321.2974750411511' 'presentdestroyed']
 ['1' '326.0166139657919' 'presentdestroyed']
 ['1' '326.5076481972068' 'presentdestroyed']
 ['1' '328.21557778480013' 'present']
 ['1' '332.54527563423983' 'present']
 ['5' '334.03523933301767' 'marauded']
 ['1' '335.78871926090113' 'presentdestroyed']
 ['1' '346.61139126495254' 'present']
 ['1' '348.30659664556066' 'present']
 ['5' '349.17547815485847' 'marauded']]","[['F36' '45.46457407714811' 'mated']
 ['F19' '49.777659098837454' 'absent']
 ['F27' '51.032383496459055' 'mated']
 ['F17' '86.4600626354621' 'destroyed']
 ['F39' '96.18786176619545' 'mated']
 ['F63' '132.04875252829427' 'mated']
 ['F4' '166.2741209740579' 'mated']
 ['F51' '168.66684388578076' 'mated']
 ['F56' '310.9446351665328' 'mated']
 ['F61' '338.2608734188684' 'destroyed']]",3000.0,1000.0,559.0,67.1963090717707,13.144908034842198,1386.0,231.47444008502617,49.48114009957101,360.0,61.36601180309432,13.020342257862955,0.0,0.0,0.0,0.0,0.0,0.0
