id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.054,10,360.58314662917223,"[['5' '6.539390559132422' 'marauded']
 ['1' '6.657929660694153' 'presentdestroyed']
 ['2' '9.048920416835788' 'presentdestroyed']
 ['1' '9.102403770395794' 'destroyed']
 ['5' '16.713476508844185' 'present']
 ['1' '20.5887622194257' 'present']
 ['5' '28.040508424361843' 'present']
 ['5' '28.94746215868852' 'present']
 ['1' '29.66031254285998' 'present']
 ['1' '31.191653470747973' 'present']
 ['1' '32.84531636580511' 'present']
 ['4' '40.5069791937607' 'marauded']
 ['4' '43.74445093815933' 'presentdestroyed']
 ['1' '48.53587075253351' 'present']
 ['1' '49.00138351266644' 'present']
 ['2' '51.322944864447045' 'present']
 ['2' '55.00600265749005' 'present']
 ['2' '57.321094653536456' 'marauded']
 ['1' '64.47821518496353' 'presentdestroyed']
 ['4' '66.03412430237222' 'present']
 ['5' '71.16683972061625' 'present']
 ['4' '72.41902504618757' 'present']
 ['2' '81.92780943183625' 'present']
 ['4' '90.25600918153685' 'marauded']
 ['2' '93.00665468241668' 'presentdestroyed']
 ['5' '93.04147769203564' 'presentdestroyed']
 ['2' '110.60789555713585' 'present']
 ['1' '111.04714627465243' 'marauded']
 ['2' '117.31384481219033' 'presentdestroyed']
 ['4' '119.8823241745664' 'present']
 ['1' '121.73075165890387' 'present']
 ['4' '130.2397740374383' 'present']
 ['4' '137.2604923936479' 'present']
 ['1' '139.19596399839781' 'marauded']
 ['4' '146.27042657711817' 'presentdestroyed']
 ['5' '148.12756913342307' 'present']
 ['4' '150.11553505839245' 'present']
 ['1' '160.51495007822592' 'present']
 ['1' '163.67583215685468' 'present']
 ['1' '165.12306258486404' 'present']
 ['5' '173.09987802778534' 'present']
 ['4' '185.0090329424019' 'present']
 ['1' '199.2577985951708' 'present']
 ['2' '202.39351046152964' 'present']
 ['4' '204.19859270754597' 'present']
 ['5' '205.30429926077989' 'present']
 ['5' '206.32910703437653' 'present']
 ['5' '208.11349956176716' 'present']
 ['2' '208.76284731031936' 'marauded']
 ['5' '212.22477370158404' 'presentdestroyed']
 ['2' '223.6297447200786' 'present']
 ['5' '228.33623023460873' 'present']
 ['5' '228.9550233676106' 'present']
 ['2' '231.12445670097804' 'present']
 ['2' '234.0810457877933' 'present']
 ['5' '237.79842065100132' 'marauded']
 ['2' '239.28691832161985' 'presentdestroyed']
 ['4' '249.6096948560733' 'marauded']
 ['2' '257.04578745459406' 'present']
 ['1' '267.5899747748507' 'present']
 ['5' '276.32398137562853' 'present']
 ['1' '282.7354476405636' 'present']
 ['2' '287.1394180408374' 'present']
 ['1' '298.96037741472514' 'present']
 ['5' '307.2594433139785' 'present']
 ['4' '330.0250664985302' 'present']
 ['4' '334.95394856719923' 'marauded']
 ['2' '349.26732098334475' 'present']
 ['4' '350.8938351645396' 'marauded']
 ['4' '356.99584453193796' 'presentdestroyed']]","[['F47' '56.538267101795746' 'mated']
 ['F36' '63.455424100340956' 'destroyed']
 ['F36' '75.46660101498156' 'absent']
 ['F19' '109.92405820310346' 'mated']
 ['F35' '127.26681233221242' 'mated']
 ['F51' '136.02070318283464' 'absent']
 ['F24' '172.96699666885073' 'mated']
 ['F34' '175.65179012946626' 'mated']
 ['F41' '214.83950571442938' 'absentdestroyed']
 ['F37' '217.6623194486969' 'mated']
 ['F16' '223.19848938812314' 'mated']
 ['F27' '223.25953569917368' 'mated']
 ['F31' '239.72111183672257' 'absentdestroyed']
 ['F38' '292.1309651227446' 'mated']
 ['F4' '321.83502360705864' 'mated']]",0.0,0.0,570.0,73.6471469947809,16.278637098459587,1267.0,217.6489416843449,47.37918819112314,398.0,67.15390566670456,14.511152803573669,12.0,1.2,0.12000000000000005,65.0,0.3603732427479907,0.0020576131687242787
1,0.054,7,360.46999267930477,"[['0' '1.5364866245621263' 'present']
 ['2' '3.5183333130304417' 'present']
 ['5' '11.168082589250231' 'present']
 ['5' '23.03433178011922' 'present']
 ['0' '25.75775356114196' 'present']
 ['4' '27.019956578265077' 'present']
 ['0' '32.226017380066246' 'present']
 ['0' '36.03151912778638' 'present']
 ['2' '38.231849651725504' 'marauded']
 ['5' '45.079453606263456' 'presentdestroyed']
 ['2' '57.31550619621615' 'present']
 ['4' '68.32855980581996' 'marauded']
 ['4' '68.545284497813' 'presentdestroyed']
 ['4' '80.7081398159559' 'present']
 ['2' '82.05566859310922' 'marauded']
 ['4' '84.79701813376141' 'destroyed']
 ['5' '93.721941284855' 'present']
 ['2' '104.00149312124344' 'present']
 ['0' '106.33672833025618' 'present']
 ['2' '106.93057830474594' 'present']
 ['5' '113.72305013838407' 'marauded']
 ['2' '115.98164525856161' 'presentdestroyed']
 ['5' '118.8616831462364' 'destroyed']
 ['2' '121.33594012453051' 'present']
 ['4' '133.9300085384539' 'present']
 ['0' '138.7353023002293' 'present']
 ['4' '148.90187328518766' 'present']
 ['4' '151.21441268548978' 'marauded']
 ['0' '151.6855224994107' 'presentdestroyed']
 ['5' '152.71690033208483' 'presentdestroyed']
 ['0' '153.79338249314006' 'presentdestroyed']
 ['2' '161.01405068441164' 'present']
 ['5' '164.25297170015048' 'present']
 ['5' '169.56289592357822' 'present']
 ['4' '185.754551687824' 'present']
 ['5' '195.78806202233756' 'present']
 ['2' '197.88589569179484' 'present']
 ['5' '207.69316561962805' 'present']
 ['5' '207.95225519546682' 'marauded']
 ['2' '210.85043925738557' 'destroyed']
 ['2' '222.79625869435114' 'present']
 ['4' '222.81131127047186' 'present']
 ['4' '224.3749320105951' 'present']
 ['5' '232.04595889459847' 'present']
 ['2' '233.9163848599358' 'present']
 ['5' '236.52048738669384' 'present']
 ['5' '261.3450591702293' 'present']
 ['0' '275.65726228110634' 'present']
 ['4' '278.81363350166004' 'present']
 ['2' '288.8839841401508' 'marauded']
 ['2' '295.6959101859381' 'presentdestroyed']
 ['2' '298.34992285252525' 'present']
 ['5' '299.46854943057775' 'present']
 ['5' '308.68826598880446' 'marauded']
 ['0' '314.9371267042642' 'presentdestroyed']
 ['4' '317.9455489971791' 'marauded']
 ['0' '326.61805502706227' 'present']
 ['2' '338.98545210210517' 'present']
 ['4' '348.89385322971935' 'marauded']
 ['5' '349.47621788137366' 'presentdestroyed']
 ['5' '352.55189783606255' 'presentdestroyed']
 ['4' '357.598894417495' 'present']
 ['5' '359.0683583360085' 'present']]","[['F0' '59.99222832851716' 'mated']
 ['F17' '100.60207268109328' 'mated']
 ['F1' '122.37346361731272' 'absent']
 ['F44' '162.1694014970301' 'mated']
 ['F42' '178.843367267721' 'mated']
 ['F45' '180.22816064216138' 'mated']
 ['F9' '195.23811092215962' 'absent']
 ['F26' '195.94921712814173' 'mated']
 ['F5' '219.42038365824783' 'mated']
 ['F39' '278.8809293487049' 'absent']]",0.0,100.0,558.0,74.35248909671193,17.051608499617704,1310.0,223.30629811978955,48.64767045922934,369.0,60.85907290073498,12.508652774450304,12.0,1.2,0.12000000000000005,76.0,0.40171089176713215,0.0021862139917695456
2,0.054,9,360.3486201661684,"[['0' '3.6398170734500876' 'present']
 ['1' '4.0223473527287545' 'present']
 ['0' '6.5415706561298625' 'present']
 ['4' '10.053398827772943' 'present']
 ['0' '15.97829464724461' 'present']
 ['5' '31.041856808480315' 'present']
 ['4' '50.6941120804546' 'present']
 ['1' '54.23431776056897' 'present']
 ['4' '60.43763473319949' 'marauded']
 ['4' '67.32518403159506' 'presentdestroyed']
 ['4' '71.07916166751265' 'present']
 ['4' '73.00018680463859' 'present']
 ['0' '77.37000113011888' 'present']
 ['0' '79.04401607175225' 'present']
 ['5' '80.39447968309271' 'present']
 ['4' '89.95001017596849' 'present']
 ['4' '97.21390623023555' 'present']
 ['4' '117.61971506246768' 'present']
 ['4' '123.22656640031222' 'marauded']
 ['5' '127.75003607380609' 'destroyed']
 ['1' '129.12260325809743' 'destroyed']
 ['5' '137.18819351325564' 'present']
 ['4' '140.773415200208' 'marauded']
 ['1' '145.806081309637' 'presentdestroyed']
 ['5' '147.24000755453392' 'destroyed']
 ['5' '158.2109412627579' 'present']
 ['0' '161.25398944059896' 'present']
 ['5' '161.91309535410454' 'marauded']
 ['5' '164.58932350931417' 'presentdestroyed']
 ['5' '169.94993765709077' 'present']
 ['4' '170.58247375072594' 'present']
 ['5' '177.30602992483242' 'present']
 ['4' '181.84984624648044' 'present']
 ['1' '181.94956243791847' 'present']
 ['5' '194.37827052409034' 'present']
 ['4' '199.3097664786376' 'present']
 ['1' '203.49995512507215' 'present']
 ['4' '203.97851330119752' 'present']
 ['5' '210.28370481515935' 'present']
 ['5' '214.0569671498819' 'present']
 ['4' '228.45027640144554' 'present']
 ['4' '228.48986885614448' 'present']
 ['4' '229.0935807474999' 'present']
 ['5' '230.42917503013405' 'present']
 ['0' '235.23547606909486' 'present']
 ['4' '245.7335231099459' 'marauded']
 ['1' '248.5976950907902' 'presentdestroyed']
 ['4' '254.31231422073068' 'present']
 ['0' '257.2357677228858' 'marauded']
 ['5' '270.11500435998795' 'present']
 ['4' '273.28245479179844' 'present']
 ['4' '275.0751518703234' 'marauded']
 ['0' '295.73063267597485' 'present']
 ['1' '303.0721369122811' 'marauded']
 ['5' '303.4507312532889' 'presentdestroyed']
 ['0' '317.141832447522' 'marauded']
 ['5' '323.1124315719321' 'presentdestroyed']
 ['1' '330.50360709415327' 'marauded']
 ['4' '337.40346370376506' 'presentdestroyed']
 ['5' '339.4371518100018' 'present']
 ['1' '357.60702132707485' 'present']
 ['0' '358.13423143389383' 'marauded']
 ['1' '358.3912446939962' 'presentdestroyed']]","[['F18' '45.50916756114151' 'mated']
 ['F33' '52.18194961060398' 'mated']
 ['F52' '74.21937555537254' 'absent']
 ['F12' '119.07769554139747' 'mated']
 ['F13' '120.6973580718797' 'mated']
 ['F51' '136.02301799764945' 'mated']
 ['F32' '142.7854112885245' 'destroyed']
 ['F9' '195.24369937947992' 'mated']
 ['F26' '195.94594348563623' 'absent']
 ['F43' '207.9672190225045' 'mated']
 ['F40' '208.97673149918143' 'mated']
 ['F49' '210.6517996583509' 'absent']
 ['F22' '217.00818457736102' 'mated']
 ['F30' '304.8828057347427' 'destroyed']]",100.0,0.0,557.0,69.65688144051431,14.258276259338324,1333.0,226.17356615404506,48.697018438615075,380.0,62.93355351916273,13.147119426662828,10.0,0.9999999999999999,0.10000000000000003,78.0,0.41864077255181914,0.0023148148148148143
3,0.0,10,360.16271309627535,"[['5' '12.9462057950519' 'present']
 ['1' '13.290270449105764' 'present']
 ['1' '13.744290784773455' 'present']
 ['5' '19.06363915700761' 'present']
 ['0' '19.739548383013034' 'present']
 ['4' '19.956006932841618' 'present']
 ['5' '25.44975787417958' 'present']
 ['5' '25.9166594855441' 'marauded']
 ['5' '26.199493635987693' 'presentdestroyed']
 ['5' '26.958396063496668' 'presentdestroyed']
 ['1' '34.1281297643496' 'present']
 ['4' '37.496445409411045' 'marauded']
 ['4' '38.99854662707595' 'presentdestroyed']
 ['1' '48.12752749556078' 'marauded']
 ['1' '49.00601314229608' 'presentdestroyed']
 ['4' '62.764969641965' 'marauded']
 ['0' '64.9276399743025' 'presentdestroyed']
 ['5' '72.95128045130306' 'present']
 ['0' '75.54534160074498' 'marauded']
 ['2' '87.00821078054979' 'marauded']
 ['5' '93.71731165522539' 'presentdestroyed']
 ['4' '94.93700841157421' 'marauded']
 ['5' '97.9806714651233' 'presentdestroyed']
 ['2' '115.7253370965575' 'present']
 ['2' '115.72996672618712' 'present']
 ['4' '116.90783451090974' 'present']
 ['0' '121.33572975797989' 'marauded']
 ['2' '139.53290640527374' 'present']
 ['1' '141.9959034044535' 'present']
 ['4' '143.595479795144' 'present']
 ['2' '148.5582488136564' 'present']
 ['2' '148.58227992332192' 'present']
 ['2' '149.22569041745834' 'marauded']
 ['1' '150.71714404277526' 'presentdestroyed']
 ['4' '150.75401765481266' 'destroyed']
 ['0' '151.45409485070243' 'destroyed']
 ['5' '155.68143437274722' 'presentdestroyed']
 ['0' '161.93167056378712' 'marauded']
 ['5' '168.1251097945126' 'presentdestroyed']
 ['4' '168.75258526930514' 'presentdestroyed']
 ['2' '171.7010941882155' 'present']
 ['2' '173.6323700192014' 'marauded']
 ['1' '189.16653413471255' 'marauded']
 ['0' '194.47897741084924' 'destroyed']
 ['5' '196.28272670043856' 'presentdestroyed']
 ['4' '198.6585193107586' 'present']
 ['5' '200.9902109325541' 'marauded']
 ['0' '206.43094234995263' 'presentdestroyed']
 ['2' '213.30917362283358' 'present']
 ['5' '213.70485588960392' 'present']
 ['0' '218.52644581491487' 'present']
 ['2' '222.80184715167144' 'marauded']
 ['1' '222.95890696052183' 'presentdestroyed']
 ['4' '229.0879922901796' 'presentdestroyed']
 ['5' '229.18055972132882' 'presentdestroyed']
 ['4' '229.89667909869047' 'present']
 ['5' '230.01657258767932' 'present']
 ['1' '231.7061816965225' 'present']
 ['1' '233.49633824684156' 'marauded']
 ['1' '240.033830303726' 'destroyed']
 ['4' '240.16523388240756' 'destroyed']
 ['5' '240.72021556373312' 'presentdestroyed']
 ['4' '246.06281107184793' 'marauded']
 ['4' '253.85754010738017' 'present']
 ['2' '266.75165421715263' 'marauded']
 ['1' '269.20649258753275' 'presentdestroyed']
 ['4' '273.4742330179126' 'presentdestroyed']
 ['0' '285.4174383631033' 'marauded']
 ['4' '298.40909878760647' 'present']
 ['5' '299.1919855082976' 'present']
 ['2' '300.17672034482354' 'present']
 ['0' '307.730687736976' 'marauded']
 ['0' '307.83723502198706' 'destroyed']
 ['0' '318.1528575800938' 'present']
 ['0' '324.98956924103425' 'present']
 ['2' '328.18437569607875' 'present']
 ['0' '332.45388957351696' 'marauded']
 ['4' '334.3359971831861' 'presentdestroyed']
 ['5' '344.23244553071356' 'present']
 ['2' '350.62165214347067' 'present']]","[['F33' '52.17963479578916' 'destroyed']
 ['F10' '61.88272283402565' 'mated']
 ['F36' '63.45869774284645' 'destroyed']
 ['F36' '63.46332737247608' 'destroyed']
 ['F36' '75.46987465748705' 'absent']
 ['F46' '102.1976307684988' 'destroyed']
 ['F28' '109.362766313745' 'mated']
 ['F13' '120.6950432570649' 'absent']
 ['F35' '127.26353868970693' 'destroyed']
 ['F32' '142.7877261033393' 'mated']
 ['F44' '162.16708668221528' 'destroyed']
 ['F8' '169.0717328869979' '']
 ['F42' '178.84105245290618' 'destroyed']
 ['F50' '185.78950155824273' 'mated']
 ['F21' '208.53895777151212' 'mated']
 ['F41' '214.84277935693487' 'mated']
 ['F31' '239.71783819421708' 'destroyed']
 ['F14' '244.35630949187524' 'mated']
 ['F7' '280.56922266828684' 'mated']
 ['F20' '297.5680939092145' 'mated']
 ['F25' '328.4756280584601' 'mated']]",100.0,100.0,557.0,71.66893054690753,14.993249396987798,985.0,166.8237794092963,35.91540685467298,737.0,121.78553147575307,25.728851568849525,0.0,0.0,0.0,0.0,0.0,0.0
4,0.054,8,360.14008346752144,"[['5' '1.2320675875965807' 'marauded']
 ['5' '4.626009259681703' 'presentdestroyed']
 ['2' '5.230869884131159' 'presentdestroyed']
 ['5' '11.698353260357086' 'present']
 ['5' '14.206783481600368' 'present']
 ['2' '25.615914440746625' 'present']
 ['2' '36.48070435445191' 'present']
 ['5' '44.434868348900544' 'present']
 ['5' '47.81244290994344' 'present']
 ['2' '50.731167035688294' 'present']
 ['1' '52.350901993817864' 'marauded']
 ['2' '53.18223675954621' 'presentdestroyed']
 ['0' '75.70505501461164' 'present']
 ['0' '82.02774290559756' 'present']
 ['2' '90.45592317912217' 'present']
 ['1' '92.8325432562377' 'present']
 ['1' '103.24988029162473' 'marauded']
 ['0' '106.59771497099636' 'presentdestroyed']
 ['0' '108.03330252765195' 'presentdestroyed']
 ['1' '110.09305365342098' 'destroyed']
 ['2' '110.44365973602024' 'presentdestroyed']
 ['1' '121.3718935947967' 'present']
 ['1' '123.39965948182709' 'present']
 ['5' '125.8061949936537' 'present']
 ['1' '149.67723590069852' 'present']
 ['2' '161.3781485021286' 'present']
 ['5' '166.8504195544261' 'present']
 ['0' '174.0679773207223' 'present']
 ['0' '174.5202481749157' 'marauded']
 ['1' '178.3153623396759' 'presentdestroyed']
 ['1' '180.8504492846973' 'destroyed']
 ['2' '184.25679681275398' 'present']
 ['5' '187.54717539852436' 'marauded']
 ['2' '190.49868176688568' 'presentdestroyed']
 ['1' '192.86154571368607' 'destroyed']
 ['0' '197.3370373750621' 'present']
 ['1' '198.68568652885315' 'present']
 ['0' '201.1022677067109' 'present']
 ['5' '230.02120221730894' 'present']
 ['5' '230.50767257479265' 'present']
 ['2' '232.81705796471704' 'present']
 ['5' '233.16450894643145' 'present']
 ['5' '237.15220198663243' 'present']
 ['1' '250.21849287500842' 'present']
 ['1' '251.50324541537555' 'present']
 ['1' '262.24811089261544' 'present']
 ['0' '264.7735589773194' 'marauded']
 ['2' '272.6639913021836' 'present']
 ['5' '274.20234453284337' 'present']
 ['0' '276.60770975751035' 'present']
 ['5' '278.89357875496256' 'present']
 ['2' '287.9708320616608' 'present']
 ['2' '289.91484217862256' 'present']
 ['2' '291.7097045098853' 'present']
 ['2' '295.1019309174313' 'present']
 ['0' '307.72509927965564' 'present']
 ['0' '316.3108943097023' 'present']
 ['1' '345.49019276662517' 'present']]","[['F29' '27.268922857229686' 'mated']
 ['F6' '33.78613148856778' 'mated']
 ['F10' '61.87944919152016' 'absent']
 ['F52' '74.22169037018735' 'mated']
 ['F46' '102.20090441100429' 'mated']
 ['F15' '119.73116589738368' 'mated']
 ['F1' '122.37018997480723' 'absent']
 ['F1' '122.37673725981821' 'absent']
 ['F48' '159.86854816194162' 'mated']
 ['F9' '195.2413845646651' '']
 ['F21' '208.53568412900663' 'absent']
 ['F49' '210.65411447316572' 'mated']
 ['F39' '278.88420299121043' 'mated']
 ['F4' '321.8327087922438' 'absent']]",200.0,0.0,576.0,69.79209216979187,14.286871492258209,1493.0,250.96151295107128,53.706121819056825,213.0,36.81725346094331,7.85018923942263,20.0,2.0000000000000004,0.20000000000000012,89.0,0.475319664621816,0.0026148834019204398
5,0.054,10,359.9642814636897,"[['1' '7.531351241729098' 'present']
 ['2' '8.861955471675472' 'present']
 ['1' '9.119104575694344' 'present']
 ['2' '22.46050301949091' 'present']
 ['4' '22.587254898783492' 'present']
 ['2' '24.556059652681924' 'present']
 ['1' '31.1962831003776' 'present']
 ['2' '36.486292811772216' 'present']
 ['2' '43.500922321222895' 'present']
 ['4' '43.89722692103676' 'present']
 ['2' '44.09695671684803' 'present']
 ['2' '45.15692233692208' 'present']
 ['0' '51.707082461900185' 'marauded']
 ['0' '53.03483236444468' 'destroyed']
 ['2' '53.1766483022259' 'presentdestroyed']
 ['4' '60.12381088352433' 'present']
 ['1' '60.75878892187313' 'marauded']
 ['0' '65.81630413470734' 'presentdestroyed']
 ['4' '82.77593238360802' 'present']
 ['0' '87.37304201107828' 'present']
 ['1' '91.94406156261233' 'present']
 ['2' '93.25509432611666' 'present']
 ['2' '99.95703100478546' 'present']
 ['0' '108.53722357526686' 'present']
 ['1' '109.15540033423497' 'present']
 ['1' '132.27548436870825' 'present']
 ['4' '142.29948713831538' 'present']
 ['1' '148.20275183817884' 'present']
 ['4' '149.15705634830053' 'present']
 ['1' '160.51957970785554' 'present']
 ['0' '168.89480772771924' 'present']
 ['1' '170.18028354630425' 'present']
 ['0' '172.84985904453254' 'present']
 ['4' '197.48680218640592' 'present']
 ['0' '201.1078561640312' 'present']
 ['0' '203.45124814681148' 'present']
 ['1' '218.11923316628977' 'present']
 ['0' '219.57390053171557' 'present']
 ['0' '222.48900393353' 'present']
 ['0' '225.01219960972088' 'present']
 ['4' '233.63492193899583' 'present']
 ['4' '240.9931712508278' 'marauded']
 ['1' '249.13633703313164' 'present']
 ['1' '250.22408133232872' 'marauded']
 ['2' '254.65755708642573' 'destroyed']
 ['0' '260.48225010850416' 'present']
 ['4' '262.09653310223507' 'marauded']
 ['4' '262.2737551104171' 'presentdestroyed']
 ['1' '263.27597592305625' 'presentdestroyed']
 ['1' '264.3981761011366' 'presentdestroyed']
 ['1' '268.5240915417402' 'presentdestroyed']
 ['0' '275.9228124178605' 'present']
 ['4' '276.4078677842344' 'present']
 ['2' '285.28994836652237' 'present']
 ['1' '286.4554713443877' 'marauded']
 ['4' '287.938120160904' 'destroyed']
 ['0' '290.33780884596433' 'destroyed']
 ['2' '301.6512408484901' 'present']
 ['4' '304.97807669223914' 'present']
 ['4' '316.378309597035' 'present']
 ['0' '317.13624399020165' 'present']
 ['4' '317.31532062068504' 'present']
 ['1' '329.5124014515113' 'present']]","[['F33' '52.177319980974346' 'destroyed']
 ['F47' '56.534993459290256' 'destroyed']
 ['F36' '63.46101255766126' 'destroyed']
 ['F36' '75.47218947230186' 'mated']
 ['F46' '102.19531595368399' 'absent']
 ['F1' '122.37905207463302' 'mated']
 ['F3' '132.53116875410035' 'mated']
 ['F23' '134.9673078613783' 'mated']
 ['F8' '169.0740477018127' 'mated']
 ['F11' '195.33421125440836' 'mated']
 ['F31' '239.72438547922806' 'mated']
 ['F2' '281.87767035910286' 'mated']
 ['F30' '304.8860793772482' 'mated']
 ['F53' '333.14401141203194' 'mated']]",200.0,100.0,559.0,68.3997854382218,14.326675485462225,1503.0,253.89844979274014,54.28332740020352,223.0,36.31959891923593,7.386936870449584,10.0,0.9999999999999999,0.10000000000000003,89.0,0.4791549753845299,0.002657750342935529
