id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.057,7,360.61935142,919.8920199,2076.92471438,571.0,67.2224190348,13.2820350758,1521.0,264.224186278,57.3769214705,150.0,24.5583590412,5.53253491823,15.0,1.5,0.15,96.0,2.51852697553,0.0788447013817
1,0.057,6,359.946150558,986.63772606,1079.84714928,571.0,70.0620265636,14.1686121832,1329.0,224.869304486,48.0991797509,379.0,61.848209397,12.7387940528,15.0,1.5,0.15,79.0,1.82873448067,0.0515488053514
2,0.057,9,360.271705048,265.390126103,2135.64180257,563.0,73.1835932778,15.6235159405,1538.0,258.47404492,55.6119386679,145.0,24.7174958711,5.236399434,18.0,1.8,0.18,96.0,1.88500104313,0.0534098917818
3,0.057,11,360.426684681,960.578245142,569.800277016,569.0,66.2017333379,12.3385256106,1377.0,232.423858135,50.7599844683,335.0,57.9363825357,12.8155765382,14.0,1.4,0.14,104.0,2.07678413406,0.0555010928008
4,0.057,7,360.716624907,1996.01289453,701.374773413,566.0,68.7620554589,13.8204861976,1586.0,267.270943567,57.3571467604,111.0,20.261588563,4.3509786724,15.0,1.5,0.15,99.0,2.39918913095,0.0753652573175
5,0.057,13,360.707302918,1020.93541167,578.356294705,563.0,71.3746554075,15.4227303398,1361.0,236.255642937,50.8588834243,284.0,49.0618068664,10.7597633383,17.0,1.7,0.17,83.0,1.69749826048,0.0455548616813
6,0.057,16,360.564346102,343.890607844,426.117399758,571.0,69.6868924135,14.0260429043,1493.0,258.754368749,56.2315197534,169.0,29.2868589916,6.34909813203,13.0,1.3,0.13,66.0,1.09932558556,0.0300071161902
7,0.057,5,360.324685418,1634.58374209,865.320986502,561.0,70.4891446442,15.4191809988,1277.0,220.761718014,47.4289881453,396.0,65.5935997654,14.1166694168,16.0,1.6,0.16,75.0,1.78265975148,0.0502332197453
8,0.057,2,360.035958521,71.0480939353,1191.70614578,565.0,72.6100713836,14.7724822211,1510.0,249.972161423,52.7125700034,195.0,32.8308205639,7.08955799834,15.0,1.5,0.15,110.0,3.17593724696,0.103399574665
9,0.057,12,360.628921895,617.804916807,295.805641577,572.0,74.3543879206,15.8533593613,1366.0,228.870982471,48.5825350915,314.0,54.1339726676,11.7015570902,12.0,1.2,0.12,77.0,1.47045351103,0.0326112294841
10,0.057,12,360.499898667,932.203110038,1072.11808668,569.0,70.0234663588,14.5658938282,1339.0,230.152322643,49.8674110416,345.0,56.9846359109,11.8225062813,14.0,1.4,0.14,72.0,1.5661832517,0.0411590790809
11,0.057,4,360.224568003,2155.23810872,1330.22672752,575.0,68.6229826064,14.2089603568,1475.0,251.07436722,53.9514429175,219.0,37.2213485048,8.0208888094,10.0,1.0,0.1,84.0,2.11457237483,0.0635319150186
12,0.057,7,360.617832185,702.434117445,1815.25234998,559.0,70.295210648,14.4867587976,1373.0,233.470439855,50.3080513223,312.0,53.4161953215,11.6543606028,15.0,1.5,0.15,75.0,1.37014294286,0.0327464734178
13,0.0,10,360.289126426,958.204676082,2077.13249517,578.0,71.8507783835,14.9510947949,1521.0,251.090357705,52.8944185724,233.0,37.319452009,7.53734876309,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,10,360.716534736,1297.72928216,816.607987205,553.0,71.8577590546,15.3768206976,1374.0,239.569007034,52.4774724746,303.0,48.8737475056,9.93269660104,0.0,0.0,0.0,0.0,0.0,0.0
15,0.057,4,360.125072746,2048.57907966,224.6808975,569.0,66.8820470988,13.3266233186,1614.0,271.878823501,57.5745740024,87.0,16.3596466302,3.80513134523,20.0,2.0,0.2,119.0,3.06954972425,0.100041093939
16,0.0,7,360.299492877,398.207369919,1511.4432594,573.0,70.3889608748,15.569228694,1467.0,245.34086043,52.0610101355,264.0,44.2765384164,9.42631410717,0.0,0.0,0.0,0.0,0.0,0.0
17,0.057,13,360.206890817,1237.23652938,1024.62830832,565.0,71.5139734803,14.4325805881,1490.0,252.304233565,53.9438659809,183.0,32.7053892236,7.19107640159,15.0,1.5,0.15,91.0,2.11780799425,0.0592106426779
18,0.057,10,360.135375609,590.702426142,2079.49894877,572.0,70.7029956977,14.6890948098,1476.0,248.553698177,52.6424101981,219.0,37.3397501207,8.16932629405,17.0,1.7,0.17,86.0,1.72780698947,0.0403553342182
19,0.057,12,360.303209698,536.589432017,1912.01374488,575.0,71.38555199,14.9273104164,1361.0,232.795465421,50.1125696944,322.0,53.1011559277,11.3150226665,11.0,1.1,0.11,78.0,1.63598691911,0.0418655624668
20,0.057,9,359.972217164,1235.46588494,1944.71991493,566.0,71.1788010027,14.3464244596,1379.0,233.245358077,49.6444290292,328.0,53.477256685,11.2614815082,7.0,0.7,0.07,63.0,1.51205296559,0.040707720526
21,0.057,7,360.44685061,974.065354301,667.643526738,556.0,70.648471364,14.7945788071,1319.0,229.470291907,50.5612767792,330.0,56.4618054576,12.2333084276,15.0,1.5,0.15,97.0,2.02368017922,0.0542450994394
22,0.057,7,360.332636417,231.896179218,878.740408507,562.0,70.7276057756,14.6879648204,1489.0,256.57864275,55.6026939339,169.0,28.7037445527,6.11694704559,17.0,1.7,0.17,90.0,2.30824580276,0.0666622819532
23,0.0,10,360.378839148,966.716503696,508.375702581,561.0,72.3825157638,15.1537560443,1374.0,234.59137644,50.2127435641,316.0,53.0515317179,10.9907195954,0.0,0.0,0.0,0.0,0.0,0.0
24,0.057,8,360.34824145,1749.46875019,1221.92394634,572.0,68.5598768008,13.7855132326,1523.0,255.54000128,54.0672667894,195.0,33.0215060005,7.00248521139,11.0,1.1,0.11,93.0,1.99258765397,0.0497733009237
25,0.057,8,360.513389386,1709.07442461,2165.42037132,568.0,74.4331202728,16.0580287499,1293.0,220.73613979,47.6184854102,393.0,61.5463849042,12.4731678356,18.0,1.8,0.18,75.0,1.63073115547,0.0434937375582
26,0.0,7,360.559812327,1690.76119104,2024.3431931,564.0,69.0078187132,13.4572937678,1570.0,262.446334353,55.6816057818,157.0,28.5702422913,6.28686933928,0.0,0.0,0.0,0.0,0.0,0.0
27,0.057,13,360.065424302,776.263598622,1096.24619848,564.0,71.0423500398,14.9611836996,1357.0,228.513264554,48.780219394,338.0,57.7641456522,12.323119564,12.0,1.2,0.12,72.0,1.58237343071,0.0407602794441
28,0.057,8,360.50178343,1567.10979971,1817.25867247,566.0,70.8133982114,14.3317569561,1490.0,251.401405912,53.0796707688,202.0,34.9409321258,7.66971604932,11.0,1.1,0.11,95.0,1.85116437796,0.0445435279803
29,0.057,10,360.644640116,1262.59835346,1352.66957971,568.0,72.3079195672,16.6028746724,1604.0,271.811814321,58.1387999722,80.0,12.4101138224,2.54962610682,17.0,1.7,0.17,83.0,1.90483501757,0.0503217496317
30,0.0,9,360.57871312,544.761984418,1693.5100581,560.0,69.9322698914,14.5399797716,1429.0,244.961523077,52.8139934964,271.0,45.1875160888,9.43661963423,0.0,0.0,0.0,0.0,0.0,0.0
31,0.057,8,359.985334076,1275.29426628,87.2846721075,552.0,70.0100015239,15.9243903695,1597.0,264.656253429,55.5558264306,132.0,21.9913625536,4.47765224896,14.0,1.4,0.14,86.0,2.00657115109,0.0576800729546
32,0.057,5,359.991180409,485.2122726,1466.06255022,560.0,75.4796053111,17.071420389,1300.0,220.526417607,47.0202056001,368.0,61.2116066855,13.0987259177,13.0,1.3,0.13,80.0,1.6579204685,0.0449903351828
33,0.057,10,360.593492068,462.073623,1716.56512465,559.0,72.2551466782,14.6019503282,1357.0,231.189073312,50.0278383596,322.0,53.6797577577,11.3760911482,12.0,1.2,0.12,89.0,1.73264796059,0.0432198808627
34,0.057,14,359.87109425,834.251658031,102.760139689,566.0,70.3952759346,14.5323273266,1533.0,262.08173721,56.2712539071,153.0,24.7083761174,5.13743272745,9.0,0.9,0.09,80.0,1.98440629977,0.0579797587729
35,0.057,10,360.683284172,2100.39975599,2085.39586643,557.0,71.4040586587,15.5807303403,1441.0,244.065105335,52.4505659969,242.0,41.2293627913,8.61588275522,17.0,1.7,0.17,84.0,1.67672908647,0.0427488364603
36,0.0,8,360.067139565,1025.34427064,102.944401116,561.0,71.8549371184,14.9226155955,1389.0,239.024948456,51.4048572903,289.0,49.139414282,10.5124081101,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,11,360.34200572,253.052486584,2082.81744537,567.0,68.6239324748,13.6790179821,1478.0,246.122475948,51.8017330461,270.0,45.369153149,9.68303061026,0.0,0.0,0.0,0.0,0.0,0.0
38,0.057,3,360.512548539,1155.29783098,316.171472569,574.0,70.3533339552,14.5922894861,1482.0,250.402657304,53.9304206051,206.0,36.7890880504,8.18497711609,9.0,0.9,0.09,79.0,1.60418592753,0.0429869978998
39,0.057,12,360.127286817,1923.65527824,2109.24159053,568.0,68.1062093177,13.8544053212,1399.0,239.440598328,51.5240953489,279.0,48.9964993655,10.6357344062,18.0,1.8,0.18,90.0,1.69265144263,0.0432947067177
40,0.057,8,360.557729332,1134.25236033,1329.27583572,558.0,76.2779888091,17.4485314325,1372.0,231.507817989,49.4521978183,286.0,49.6862087166,10.8427034506,11.0,1.1,0.11,69.0,1.57575056607,0.0423559078547
41,0.057,8,360.491623852,247.574967659,246.738961005,566.0,67.4744709147,13.8363529962,1519.0,261.456845242,56.6979538836,170.0,28.8790495768,6.13577036464,13.0,1.3,0.13,82.0,1.22251052537,0.0345388026409
42,0.057,15,360.046041456,412.227607784,335.352234388,560.0,71.8004563752,15.5284923461,1529.0,257.29680426,54.6815390269,162.0,28.3927478901,6.0853960931,12.0,1.2,0.12,80.0,1.41537329435,0.0389788050444
