id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.057,7,360.057990801,1422.08088801,1418.03200553,567.0,69.3644087817,14.3702783102,1358.0,234.688149877,51.6963523446,321.0,52.8554969247,10.8396972366,13.0,1.3,0.13,91.0,1.95461930558,0.0519309597245
1,0.057,5,360.164906235,782.623803866,484.643064908,566.0,71.2024036632,14.5333370621,1341.0,228.83884899,49.5188091426,346.0,57.1734456119,11.708468205,12.0,1.2,0.12,70.0,1.63211866003,0.0516979357564
2,0.057,7,360.473552303,1390.78693904,617.43866312,570.0,69.3558430811,14.1861336538,1303.0,222.510459945,47.7372527777,397.0,65.8669201237,14.3373084879,9.0,0.9,0.09,66.0,1.47494191079,0.041510166152
3,0.0,15,359.91083664,304.402582474,1548.22705629,554.0,69.8778785081,15.3240296781,1525.0,261.49368244,56.8977837151,158.0,28.6800518991,6.35408624713,0.0,0.0,0.0,0.0,0.0,0.0
4,0.057,12,359.891084818,1686.9989543,1343.59832572,570.0,69.6796110211,14.7403432352,1466.0,251.498609267,54.4683199152,199.0,35.6991153286,7.77313995913,15.0,1.5,0.15,78.0,1.63255068181,0.0448835628896
5,0.057,5,360.074288628,799.033535918,2086.08112761,554.0,72.5681932236,15.7374526,1383.0,231.689582246,49.3138864781,326.0,53.1183024422,11.3528710974,11.0,1.1,0.11,78.0,1.66435618132,0.0456242105142
6,0.057,11,360.250160149,1818.53725427,541.497859597,553.0,68.7020321756,14.3259220595,1348.0,230.262423778,49.4028054605,337.0,57.6176230651,12.5148589406,19.0,1.9,0.19,90.0,1.55689549678,0.0361724710427
7,0.057,11,360.383502257,1891.76042002,1554.59705278,564.0,72.2383508886,15.2749158144,1373.0,235.373555487,51.1472292449,298.0,49.0464389415,10.2990296579,14.0,1.4,0.14,81.0,1.95039169868,0.0581122388009
8,0.057,7,360.447084462,1510.65344771,1294.24600455,577.0,72.2975603132,14.9942131449,1400.0,234.287681624,49.5520919843,293.0,49.3390204048,10.3706636823,20.0,2.0,0.2,97.0,2.10024339447,0.0553888536286
9,0.057,9,360.106212321,822.637519216,801.946784613,567.0,73.2587888428,15.7105936869,1390.0,242.35189755,53.0368324258,232.0,41.0175504707,8.96664119376,16.0,1.6,0.16,78.0,1.90154861488,0.0566771039948
10,0.0,11,360.061936506,434.144142991,1832.66742609,571.0,66.9492794204,13.2668468868,1573.0,264.157186402,55.8943194656,171.0,28.9044273678,6.11524530383,0.0,0.0,0.0,0.0,0.0,0.0
11,0.057,8,359.899022319,1759.32865364,1850.11726263,562.0,69.9986510858,14.2654937759,1540.0,253.510023519,52.8674634439,192.0,32.8050673496,6.96787864775,19.0,1.9,0.19,92.0,1.8236642468,0.0516750389273
12,0.057,7,360.491903481,1354.21471525,2003.0062533,563.0,71.9964293588,15.5832733675,1406.0,235.42522895,49.8176781361,288.0,49.1282522953,10.4262686081,17.0,1.7,0.17,80.0,1.82117468187,0.0497758164423
13,0.057,8,360.11239124,886.262468761,2119.98263998,567.0,69.966459552,14.2639140185,1585.0,266.066294822,56.6094924179,123.0,20.4428952534,4.32298887418,13.0,1.3,0.13,103.0,2.25370267122,0.0641528158666
14,0.0,1,359.932824173,16.9437997445,921.432440579,567.0,71.7766521314,15.3580980341,1603.0,269.336808175,57.7394961128,119.0,18.9055113199,3.85641969634,0.0,0.0,0.0,0.0,0.0,0.0
15,0.057,11,360.578750036,1002.12864949,472.738132643,573.0,68.4063189711,13.8389980305,1472.0,247.123129114,52.3050430966,251.0,40.8239890438,8.77103033948,15.0,1.5,0.15,94.0,2.25101478145,0.0633793423353
16,0.057,7,360.549553845,1626.32734353,419.645079815,565.0,69.9559053204,14.144734138,1345.0,229.113933683,49.5598823879,352.0,57.4370232503,12.1648755287,18.0,1.8,0.18,98.0,1.69956086722,0.0401017544553
17,0.057,13,360.061996787,1449.15479943,724.169883106,560.0,73.4246764601,16.7405427586,1270.0,209.057937367,43.9244476375,438.0,74.2530818505,16.0178067203,15.0,1.5,0.15,97.0,1.92397553981,0.052245973787
18,0.057,12,360.035706596,1848.76867637,127.778126405,562.0,71.5687249625,16.1541616609,1493.0,248.478917124,52.8906881634,216.0,36.9939137708,7.97339597804,13.0,1.3,0.13,79.0,1.81210217843,0.0502311436197
19,0.057,16,359.795230214,148.69191678,1724.17430066,577.0,71.7857562262,14.4107217373,1544.0,260.399287911,56.5279060379,143.0,24.6401478934,5.34626580256,16.0,1.6,0.16,81.0,1.62178942603,0.0421525470179
20,0.057,6,360.247765615,1288.76993018,1407.0278372,572.0,74.7021697365,15.9404401649,1279.0,216.367058692,46.3235886904,385.0,65.8753383023,14.3470001428,13.0,1.3,0.13,77.0,1.81820224404,0.0494994552696
21,0.057,5,360.467905489,94.2694969712,281.874157146,565.0,71.6272188145,15.4337806514,1479.0,252.542510742,54.4619253983,188.0,32.8619169166,7.35291026563,15.0,1.5,0.15,88.0,1.64248759032,0.0449051429512
22,0.057,5,360.053937178,258.478808537,752.811928429,562.0,70.5214841837,14.4307311439,1462.0,250.125465641,54.1962750358,215.0,36.9106760094,8.05304550072,9.0,0.9,0.09,79.0,1.70209044562,0.0469299009918
