id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,15,359.8691980908735,"[['21' '34.05068567904859' 'present']
 ['21' '179.21230163130315' 'present']
 ['21' '252.5405376088285' 'present']
 ['21' '281.9999807453126' 'present']
 ['21' '303.34799311311826' 'present']]","[['F69' '29.11570067801316' 'mated']
 ['F97' '63.51196102248702' 'mated']
 ['F47' '136.73375749985996' 'mated']
 ['F109' '156.24216094726074' 'mated']
 ['F39' '164.3080163506045' 'mated']
 ['F179' '185.74313191490566' 'mated']
 ['F24' '190.89267679582895' 'mated']
 ['F185' '193.90131665958222' 'mated']
 ['F82' '220.9652342722524' 'mated']
 ['F169' '230.71019828945438' 'mated']
 ['F160' '234.9907223109177' 'mated']
 ['F210' '237.0272163104772' 'mated']
 ['F67' '254.63231642398702' 'mated']
 ['F172' '259.8575266320588' 'mated']
 ['F194' '261.38253080648576' 'mated']]",0.0,0.0,565.0,66.62531807253413,12.727211933310699,1736.0,293.39968717457856,62.54633856586954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,7,359.8168656216806,"[['21' '112.80131957366295' 'present']
 ['21' '137.49111002627458' 'marauded']
 ['21' '205.9766065050624' 'marauded']]","[['F1' '45.48993529705954' 'mated']
 ['F72' '88.78460464487289' 'mated']
 ['F176' '121.51366191369551' 'absent']
 ['F11' '124.58563410821873' 'absent']
 ['F106' '152.17957546392302' 'absent']
 ['F40' '158.0884573274237' 'mated']
 ['F117' '180.9920749360224' 'mated']
 ['F140' '190.3017672354793' 'mated']
 ['F187' '248.73257895182982' 'mated']
 ['F143' '303.48456251161343' 'mated']]",0.0,100.0,565.0,72.64760752703887,14.766615520431193,1602.0,275.22429600012987,59.08315235489723,68.0,12.19821142752238,2.774720242945307,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,7,360.56138441616065,"[['21' '12.506840815298185' 'marauded']
 ['21' '98.57610097224338' 'marauded']
 ['21' '124.54471952279732' 'present']
 ['21' '163.7778115353532' 'present']
 ['21' '211.8994602116618' 'present']
 ['21' '249.98643139692408' 'marauded']
 ['21' '314.72951991593754' 'present']
 ['21' '326.85210014937974' 'present']
 ['21' '338.854215759755' 'present']]","[['F207' '68.17492706506309' 'absent']
 ['F18' '97.32715350590088' 'mated']
 ['F9' '106.30517488416668' 'mated']
 ['F168' '157.70148025316033' 'mated']
 ['F163' '176.0553888284258' 'mated']
 ['F73' '178.07476625466288' 'absent']
 ['F115' '263.5331865726544' 'mated']
 ['F20' '266.8839234516658' 'mated']
 ['F116' '270.177614638423' 'mated']]",0.0,200.0,562.0,70.11442973767768,13.871888745350956,1633.0,271.31465480422344,57.88074826433677,110.0,18.60539742265743,3.8420226467046747,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,8,360.1617067623491,"[['21' '156.07708828349587' 'marauded']
 ['21' '285.18182832781105' 'marauded']
 ['21' '323.53278940897104' 'marauded']]","[['F209' '32.25646799686453' 'absent']
 ['F85' '32.73073325625188' 'mated']
 ['F103' '93.83725921026999' 'mated']
 ['F7' '116.43113258484748' 'mated']
 ['F86' '133.46171200389725' 'absent']
 ['F50' '164.94334676691503' 'mated']
 ['F170' '181.8356372061188' 'mated']
 ['F96' '244.0567706061008' 'absent']
 ['F188' '263.38693217624046' 'mated']
 ['F80' '267.64478877715186' 'mated']
 ['F32' '322.1204673795756' 'mated']]",0.0,300.0,548.0,74.16127071378817,16.245470747767683,1573.0,267.75372456321264,57.76092469191517,112.0,18.222235538223106,3.821151836866051,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,8,360.74456258951966,"[['21' '82.25367016877267' 'present']
 ['21' '246.42072429071507' 'present']
 ['21' '264.34326176367034' 'present']]","[['F62' '60.316558934240014' 'mated']
 ['F91' '71.40519483503145' 'mated']
 ['F130' '99.26389549379127' 'absent']
 ['F65' '137.41423413737553' 'mated']
 ['F64' '180.50593911138054' 'mated']
 ['F92' '181.98963398673288' 'mated']
 ['F185' '193.88823730416587' 'absent']
 ['F112' '202.93813976853568' 'absent']
 ['F111' '228.7289813570705' 'absent']
 ['F121' '229.24249633652042' 'mated']
 ['F211' '232.8651844613743' 'absent']
 ['F53' '233.9815691225856' 'absent']
 ['F183' '262.3890637639776' 'mated']
 ['F141' '337.2171476549452' 'mated']]",100.0,0.0,554.0,68.51568375730677,13.840109486508418,1687.0,291.4985653606342,63.32759303517281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,8,359.85614171046035,"[['21' '81.98251136432643' 'present']
 ['21' '179.41177680493848' 'marauded']
 ['21' '294.6984214662856' 'marauded']]","[['F196' '124.92220052069638' 'mated']
 ['F17' '145.60803930658412' 'mated']
 ['F60' '150.69156097479626' 'absent']
 ['F101' '153.57877052735262' 'absent']
 ['F71' '167.4322724697002' 'mated']
 ['F26' '188.10257095336345' 'mated']
 ['F70' '194.70555227195283' 'mated']
 ['F44' '196.5514291215803' 'mated']
 ['F55' '196.62880940901755' 'mated']
 ['F137' '207.21896150581233' 'mated']]",100.0,100.0,568.0,70.54321703164082,14.75568539509118,1628.0,277.26609898853303,59.89110072019986,70.0,12.195663564197522,2.6799571189963913,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,15,360.00822931832414,"[['21' '75.9164833090371' 'present']
 ['21' '178.7396444908032' 'present']]","[['F190' '56.90229572591762' 'mated']
 ['F133' '60.21084745697655' 'mated']
 ['F113' '67.43182789740764' 'mated']
 ['F94' '85.61638877447625' 'mated']
 ['F146' '101.14246114736434' 'mated']
 ['F100' '105.49603436702381' 'mated']
 ['F171' '108.08389196667422' 'mated']
 ['F90' '130.71645968624605' 'mated']
 ['F159' '149.28827732976117' 'mated']
 ['F60' '150.69387578961107' 'mated']
 ['F48' '207.29589894308822' 'mated']
 ['F154' '220.8452546725717' 'mated']
 ['F19' '245.64326312700305' 'mated']
 ['F167' '254.8082768081491' 'mated']
 ['F45' '300.67327986192555' 'mated']]",100.0,200.0,557.0,72.63413064472381,15.498999353169712,1716.0,287.4157399394686,60.94405843617231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,10,360.0867865906388,"[['21' '123.2771211802315' 'present']
 ['21' '138.39983682479982' 'present']
 ['21' '343.08216225139785' 'marauded']]","[['F5' '122.28949369282614' 'mated']
 ['F201' '132.3703211598792' 'mated']
 ['F57' '148.71997949495656' 'absent']
 ['F136' '150.6898808984547' 'mated']
 ['F202' '153.61646505371982' 'mated']
 ['F77' '161.13337396377165' 'mated']
 ['F31' '172.4944119738936' 'mated']
 ['F99' '258.53645382396786' 'mated']
 ['F88' '259.3674786354984' 'mated']
 ['F4' '287.1260858305954' 'mated']
 ['F129' '323.5641187548898' 'mated']]",100.0,300.0,567.0,69.0877228391421,13.763299674718068,1673.0,285.0636966720162,61.65886187624366,40.0,6.038174226310937,1.2214946236450654,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,9,360.0375158149563,"[['21' '10.49587701033794' 'marauded']
 ['21' '28.93748844068778' 'present']
 ['21' '69.83247753961228' 'present']
 ['21' '219.45039933898136' 'present']]","[['F205' '25.00386190313677' 'mated']
 ['F87' '85.26048383483318' 'mated']
 ['F176' '121.51883799697677' 'mated']
 ['F138' '145.9248004602391' 'mated']
 ['F41' '146.80628914950205' 'absent']
 ['F199' '151.74426738386177' 'mated']
 ['F106' '152.18475154720426' 'mated']
 ['F109' '156.23753131763112' 'absent']
 ['F123' '169.65169459494976' 'mated']
 ['F122' '178.5296208825172' 'mated']
 ['F98' '225.70270153887316' 'mated']]",200.0,0.0,583.0,70.26618248694747,15.00056522570944,1672.0,283.84522354178836,61.27978303727577,41.0,6.0649473970098455,1.1974723468503596,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,6,360.20119447858184,"[['21' '130.63381607364067' 'present']
 ['21' '184.02596686229973' 'present']
 ['21' '206.5796645958585' 'present']]","[['F89' '90.28084086271521' 'mated']
 ['F41' '146.80860396431686' 'mated']
 ['F57' '148.7251555782378' 'mated']
 ['F63' '152.322362323913' 'mated']
 ['F153' '180.35479053074314' 'mated']
 ['F112' '202.94141341104117' 'mated']
 ['F93' '207.11480671354147' 'absent']
 ['F53' '233.9848427650911' 'absent']
 ['F12' '284.4506457898614' 'absent']]",200.0,100.0,562.0,72.30036829572389,16.66811359075565,1656.0,287.9433757420587,62.958151421682885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,6,360.18213599236555,"[['21' '9.189789347355125' 'present']
 ['21' '100.51947884526028' 'present']
 ['21' '171.43490920014085' 'present']
 ['21' '194.65696427243353' 'marauded']
 ['21' '272.75831686325836' 'present']
 ['21' '338.8389924004435' 'present']]","[['F212' '125.587231391597' 'mated']
 ['F41' '146.80165951987243' 'absent']
 ['F114' '150.24239148337958' 'mated']
 ['F74' '181.09004197389777' 'mated']
 ['F189' '233.05927299374017' 'mated']
 ['F119' '247.27185190954242' 'mated']
 ['F42' '258.6072395963361' 'mated']
 ['F45' '300.6709650471107' 'absent']]",200.0,200.0,569.0,66.70216368042003,13.399261502288047,1669.0,287.3489614775715,62.24406108456585,36.0,6.107069892833516,1.2484649736985671,0.0,0.0,0.0,0.0,0.0,0.0
