id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,8,360.2552379293535,0.0,0.0,560.0,75.34729559867998,17.535591900746876,1686.0,284.69219729565555,60.76624891966838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,5,360.1427271581789,0.0,100.0,567.0,71.98966963057696,15.544194828930172,1641.0,281.9282542046001,60.964332230393076,33.0,6.09028500934681,1.3984266630629782,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,6,360.53738111812123,0.0,200.0,566.0,72.4313539082555,15.626712820208787,1658.0,281.388555657811,60.362368328289364,32.0,6.190449329014297,1.3740102949092534,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,5,360.0134260576727,0.0,300.0,553.0,70.69716814330661,14.51684397692128,1711.0,283.4038976949109,60.11901986025131,33.0,6.1566835896324426,1.3583614194567049,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,5,360.4130141662541,100.0,0.0,562.0,70.75791956140772,15.352739968556989,1720.0,289.3257312680698,61.86108342407152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,13,360.71368414652017,100.0,100.0,571.0,67.92471619032456,13.22643316319464,1706.0,286.30731994377356,60.72393422358369,38.0,6.040282209556796,1.2607231153526026,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,11,360.45828653161595,100.0,200.0,556.0,70.8287413926741,14.46449556823463,1727.0,289.321269456687,61.86708837364482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,7,360.0326945741505,100.0,300.0,579.0,65.48685854389817,12.393145642617503,1726.0,288.6109675495826,61.012477610584384,37.0,6.019542685559644,1.2853448108033008,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,7,360.22883609834844,200.0,0.0,563.0,71.52808550312805,15.251859150619946,1653.0,282.55961078255456,60.52654856284767,38.0,6.0709427619353855,1.1528792044308833,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,10,360.19017095162457,200.0,100.0,580.0,69.97333172865899,14.641396437473354,1726.0,290.17948170312184,61.53802791507432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,14,360.72035119763285,200.0,200.0,564.0,67.74462226929457,13.54283283615309,1768.0,292.32419506104964,61.70666805535537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,8,360.27914764353596,200.0,300.0,563.0,71.7694969454237,15.298715141496634,1685.0,288.47093715606746,61.98208274778485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,13,359.98836516589904,300.0,0.0,576.0,66.52455455235814,13.690817232349747,1701.0,287.4516045643106,60.97836223779311,33.0,6.056397989726695,1.409523667961431,0.0,0.0,0.0,0.0,0.0,0.0
13,0.054,10,360.7776874729242,300.0,100.0,556.0,74.16058748471801,16.483302821216743,1743.0,284.2660947439814,58.793999388526366,0.0,0.0,0.0,11.0,1.0999999999999999,0.11000000000000004,91.0,0.8251858990075222,0.008594821673525382
14,0.0,13,359.9812936590276,300.0,200.0,572.0,70.60672231863269,15.756903162733567,1671.0,283.660700117761,60.58139125719205,32.0,6.001951196286756,1.3634422530596602,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,7,360.20262324109194,300.0,300.0,565.0,69.03841497101558,13.62486914270205,1652.0,284.8184106987764,62.04391930037942,37.0,6.193405513581304,1.3580467260282507,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,10,360.0998385651702,400.0,0.0,554.0,71.08391664414292,14.88484882311376,1674.0,282.7914192483052,60.23360367728588,30.0,6.230359137336276,1.5912537943449245,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,15,360.029927237321,400.0,100.0,555.0,70.75991106122949,15.420362363787886,1738.0,289.3401419707777,60.745418911450926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,14,360.04620750194687,400.0,200.0,571.0,69.15965322915969,13.931090821171635,1722.0,290.97340849167216,62.19736858100821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,5,360.11519272189895,400.0,300.0,553.0,67.0186699889231,13.340357240339157,1716.0,286.8375485864142,60.899260418119404,35.0,6.178063102302369,1.2845212209388157,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,5,360.3982880752708,500.0,0.0,570.0,72.3740175503763,15.377437918587573,1664.0,287.6800125352527,62.02999141120943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,10,360.124009795451,500.0,100.0,574.0,70.14596005289128,14.736784895163346,1696.0,289.91449817813697,61.85567837423112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,8,360.0089815042567,500.0,200.0,571.0,69.86946242994836,14.43688330319759,1730.0,290.2701395384567,61.24501538597256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,7,360.23765821730825,500.0,300.0,562.0,69.78343735811771,14.633292834209898,1743.0,290.3701269325005,60.884139607483505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
