probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,9,0,0,68.44993593442348,260.9328764493419,30.6573413614635,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,4,0,500,70.00534101891162,259.32388150122586,30.67531533954146,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,7,500,0,70.06476007149827,261.8423005851487,24.285460678623267,14,1.4,2.512197035522715,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,13,500,500,72.93959276492036,250.49845410250916,36.69616428348535,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,9,1000,0,74.12571099274632,243.4013513829421,42.73036642814401,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,12,1000,500,70.22739937901873,286.3916855347527,0,13,1.3,2.155386536393706,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,6,0,0,71.33875189248485,252.29821281900047,36.44409995376343,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,10,0,500,69.71099885887017,265.82431519838104,24.52984089178104,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,10,500,0,72.78331697250073,260.1987290893918,24.270898285350444,9,0.8999999999999999,1.9030834128610272,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,7,500,500,71.16894086063131,267.26801416608185,18.34733879181088,12,1.2,2.0627939438011125,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,13,1000,0,70.37875595163135,271.43560030601793,18.300237747588465,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,8,1000,500,73.1364041866072,280.8059464271459,6.189431478117137,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,9,0,0,70.34893092106536,241.1147809921273,48.68878355287865,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,8,0,500,71.3310494537158,251.8301859761991,36.857806324578185,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,7,500,0,72.72949959358665,205.83411709247105,81.50940971171548,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,9,500,500,71.50132517297118,284.0836366996041,0,21,2.1000000000000005,2.4850772930399883,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,13,1000,0,72.08914227991451,278.45432391135074,6.176535047735596,15,1.5000000000000002,1.926231561009176,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,8,1000,500,71.12553609746844,246.32597131102116,42.59151836241761,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,6,0,0,66.92195706052443,236.733413981393,52.84984137145805,15,1.5000000000000002,2.155386536393706,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,10,0,500,70.35857587588112,253.30601758627955,36.622428389546805,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,9,500,0,69.24878550469008,268.88371713947237,18.088783749742426,18,1.8000000000000005,2.205654427024582,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,7,500,500,73.72720220621981,249.53654733245008,36.77802720945139,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,14,1000,0,69.78941267928774,259.7569880528372,30.48842954510828,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,8,1000,500,69.58002082182362,266.21817739654773,24.38477185354355,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,14,0,0,68.62068376475615,248.85693117645775,42.66902516522252,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,2,0,500,71.76909390142424,255.51235261010316,32.73195045084505,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,12,500,0,70.59392336515586,248.90601202994887,36.87903245808828,17,1.7000000000000004,2.034029113080759,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,4,500,500,68.79269109729351,250.8475282596645,36.6933703859279,17,1.7000000000000004,2.0380007074153377,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,14,1000,0,68.2873787173629,267.3921244018373,24.57697488536411,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,8,1000,500,70.29818441793876,259.18464188788704,30.61714262298542,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,10,0,0,71.09816254358695,240.34433364403736,48.685277537928656,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,10,0,500,68.48990628293174,250.8003535883411,36.685198512846206,20,2.0000000000000004,2.213597615693739,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,14,500,0,69.92600693153628,278.0261893276814,12.167745313557688,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,5,500,500,71.62642286180211,239.4860011283891,49.09020058034179,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,7,1000,0,73.31364578059313,264.34940141355145,22.34845646796584,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,8,1000,500,69.7922123773192,256.84436082457614,30.275148536032532,13,1.3,2.057177261228907,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,10,0,0,65.9261051111525,239.12591687241644,55.00032656110884,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,15,0,500,66.02351340203228,281.92691695058363,12.13359061413717,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,7,500,0,71.25205112982687,267.4364962520169,18.288271874419017,11,1.1,1.9781445398776776,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,7,500,500,72.09968972976576,257.6322856030006,30.454942755400957,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,9,1000,0,67.19844890464233,263.16271531366556,25.36067760263628,19,1.9000000000000008,2.44672418541285,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,6,1000,500,70.46853663212893,253.28439648438513,36.362295425498495,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,6,0,0,72.01357934699591,239.5079719922765,48.67830165731416,0,0,0,7,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,10,0,500,67.19032599199082,243.97226963467733,48.98045188764027,0,0,0,7,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0.054,11,500,0,68.61937161907132,263.8477717178197,24.26310244012333,14,1.4,1.8871970355227117,7,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,7,500,500,72.84277609911494,232.2135890397227,54.98131156223074,0,0,0,7,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
0,10,1000,0,71.24063049625893,258.3999317175428,30.473656444249524,0,0,0,7,D_pmar=0.054_dist=500_repair_6_males=6_nmar=2,6,2
