probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,8,0,0,75.3782542259381,242.13340428124965,42.78953579011707,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,10,0,1e3,71.43960917588618,283.49393900576985,0,11,1.0999999999999999,4.185843220480237,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,13,1e3,0,70.5961728461262,284.3760972868345,0,11,1.0999999999999999,3.9927148466258915,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,6,1e3,1e3,72.23045889009578,199.8676951707266,87.90920095880033,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,7,2e3,0,70.6208292482324,241.24814134465257,48.4848036946453,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,11,2e3,1e3,70.32610719183586,284.2497050194,0,15,1.5000000000000002,3.946418550329595,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,12,3e3,0,72.95217192016285,287.22178268108195,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,5,3e3,1e3,72.44911945909469,245.0760488154464,42.75137160444353,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,8,0,0,71.5542543223901,257.7783299865185,30.776882813535547,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,8,0,1e3,68.8765663714386,284.89765111530096,6.257916401421956,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,8,1e3,0,67.15505342864935,244.5427699948093,42.958165164244384,15,1.5000000000000002,3.845882769067845,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,8,1e3,1e3,69.27925762404219,254.90306120455816,30.616906718035306,12,1.2,4.2162531394382174,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,9,2e3,0,70.026321643179,259.42503437090977,30.62837973469682,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,7,2e3,1e3,70.01934415667314,234.91887732718973,55.1265157890219,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,15,3e3,0,69.40815979931995,235.56904475021216,55.1604723019958,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,9,3e3,1e3,70.16684317839817,284.1183557410669,0,14,1.4000000000000001,4.316788920699969,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,7,0,0,69.3781908897574,266.0376421235608,24.606552204253166,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,12,0,1e3,73.28083997607354,280.2697482796997,0,12,1.2,5.362427181701223,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,14,1e3,0,69.9690791975567,247.5920034983092,42.47132346138922,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,7,1e3,1e3,70.72463377515794,240.9442135073484,48.412426267966374,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,9,2e3,0,68.5651102316547,237.59238697319515,48.51688195332504,18,1.8000000000000005,3.7962962962962954,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,8,2e3,1e3,71.44701267645341,246.22889830525804,42.57545644709963,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,7,3e3,0,69.24865799607852,255.872930530836,30.38366041283969,16,1.6000000000000003,3.001316070590101,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,8,3e3,1e3,69.81447857862862,247.27537577041605,43.03334008897232,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,5,0,0,71.24558491553555,288.7952950714149,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,11,0,1e3,72.24526973323097,287.8032715474353,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,8,1e3,0,68.17543471233057,291.8589629588882,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,9,1e3,1e3,72.54503672473382,257.2455829361651,30.34989358673224,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,11,2e3,0,71.55399976288211,208.7811803160189,79.78298314751285,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,9,2e3,1e3,73.29632600371673,244.97367674719817,36.72615405786728,15,1.5000000000000002,3.5760481799592254,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,11,3e3,0,71.51411743205907,221.8742364275299,61.24757638626939,18,1.8000000000000005,3.6494642187382484,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,8,3e3,1e3,67.4174098928587,215.53953687594571,73.12777798994841,14,1.4000000000000001,2.87037037037037,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,8,0,0,71.2795926013527,264.4857950883002,18.20803836894607,17,1.7000000000000004,4.660039548587615,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,8,0,1e3,69.64999817632747,235.76352914313208,54.747571543756365,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,7,1e3,0,70.85884599041744,235.53833730937905,48.91400781723954,11,1.0999999999999999,3.749999999999999,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,11,1e3,1e3,72.67950664350805,232.1759446139183,55.16380900091858,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,9,2e3,0,72.77550747656308,213.7655700825829,73.50047363036022,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
