probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,9,0,0,69.5961396378555,253.95570356535623,36.54817488211877,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,9,0,500,68.40821359182425,279.5305853645159,12.250874087095612,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0.054,9,0,1000,72.28420035658755,283.3591706247413,0,21,2.1000000000000005,2.4470792715671235,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0.054,10,500,0,72.90355111759706,277.1659895517255,6.157196928205027,14,1.4,2.5477671988848813,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,10,500,500,74.19130970556417,261.49181891522875,24.470047093945524,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,6,500,1000,71.12683546941707,233.88103322578465,55.01061238010034,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,12,1000,0,70.75878357926547,271.06751501745725,18.359847520052227,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,10,1000,500,73.07974568485294,268.9238551712024,18.156401620861125,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,8,1000,1000,70.67590763070646,283.0417832352167,6.284826133335435,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,6,1500,0,68.98611074358463,285.1643932225691,6.130407894309733,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,11,1500,500,67.53981555283887,286.32191163927564,6.140244718663644,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,8,1500,1000,72.16689712958325,267.59007078251494,20.32521054304319,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,8,0,0,72.56442454612844,281.56442142183045,6.019381489189031,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,9,0,500,69.46840523343798,284.60257540305753,6.093698599486105,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,14,0,1000,68.52060846738786,285.4854304346568,6.00375147182388,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,6,500,0,71.33926084539092,239.79554710423045,48.952938953859906,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,7,500,500,70.47848156239452,252.96123468817012,36.69456422542694,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,9,500,1000,72.69580820429174,269.39117927155814,18.067809847754138,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0.054,8,1000,0,69.26267771794912,255.5453267092554,30.255951562360806,29,2.9000000000000012,2.1281146478549724,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,15,1000,500,72.90734363017255,262.8574672473677,24.264851132314405,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0.054,8,1000,1000,71.85659885348285,271.86417185465046,12.200321282554942,17,1.7000000000000004,2.5408097201870627,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,8,1500,0,68.12937378469901,248.74507946942992,43.14670868164182,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,11,1500,500,68.04527087141587,292.05399957458087,0,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,5,1500,1000,79.00556197742942,232.2159953418264,48.913846702661864,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,10,0,0,69.65378568244033,265.9030358222505,24.494785139246726,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,10,0,500,70.68832657555778,277.34890345492414,12.078634994881464,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,9,0,1000,68.62895923914088,267.31006711585746,24.345124343095343,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,3,500,0,73.09528348510331,287.0303898349368,0,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,8,500,500,70.83330661219519,289.2251915004286,0,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,7,500,1000,75.27891138301439,284.9466946625751,0,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,10,1000,0,69.76449824068251,259.9255090876124,30.44106860107173,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,15,1000,500,70.81716281844284,270.916226920557,18.413531818733297,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,13,1000,1000,74.88281894288264,254.71660846292605,30.65751560086655,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0.054,7,1500,0,69.85158579363157,273.7166626324969,12.083758737914302,18,1.8000000000000005,2.658195549165431,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,5,1500,500,70.17728648969573,265.3808897482557,24.535083463572544,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0.054,11,1500,1000,69.11944977872291,275.2225129711461,12.126906975825673,13,1.3,2.2319406055919764,2,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,10,0,0,70.76545419586617,265.1102092808897,24.314720401509845,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,6,0,500,70.64420130647666,265.14285194121686,24.357184507904577,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,5,0,1000,74.38513912977805,236.591128334185,49.072465985371096,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0.054,7,500,0,71.07197326670412,272.88726361363035,12.064755749738232,15,1.5000000000000002,2.573698291298002,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,16,500,500,70.77973575818561,264.8184291002759,24.51352794541209,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0.054,10,500,1000,70.94689113396711,278.35533760680823,6.08269490649631,20,2.0000000000000004,2.6595363452910443,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,7,1000,0,70.63543915256592,265.1065979076208,24.409348326794404,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,10,1000,500,72.64719759955717,281.3689266743567,6.019108982504662,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,4,1000,1000,77.4753511358596,248.44346452294764,34.215753640756844,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,12,1500,0,69.86524862016599,284.16515758496007,6.031655856406145,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,8,1500,500,73.20054968727442,287.09464846402943,0,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,13,1500,1000,71.47512767906215,288.59961624802213,0,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,14,0,0,68.32797962306013,273.56640801295305,18.27240067784727,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,7,0,500,67.05211448031999,293.01756840038496,0,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,10,0,1000,73.25086290474967,286.9097891630452,0,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,10,500,0,72.51023971464022,251.45333145638395,36.3845568255817,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0,5,500,500,74.4430401850708,242.89817800925331,42.692120485149616,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0.054,9,500,1000,72.402241300384,277.3531440375205,6.0214151841652725,19,1.9000000000000008,2.4267140676839474,4,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
0.054,9,1000,0,70.38535646769208,279.79916091308786,6.044039888961526,18,1.8000000000000005,2.1090902400974096,4,D_pmar=0.054_dist=500_repair_6_males=12_nmar=2,12,2
