probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,fg_theta_dir,mar_attempts_count,mate_attempts_count,fg_theta,num_males,num_mar
0.054,9,0,0,93.60135781671976,209.8685582821159,54.69465301298673,10,1,0.858337448038271,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_7.5,66,21,7.5,24,23
0.054,4,0,100,103.8524736512901,157.9858487284544,97.04388903115348,8,0.7999999999999999,0.484701884852783,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_7.5,74,19,7.5,24,23
0.054,9,0,200,96.9618192198063,176.00629424785424,85.55061083579822,14,1.4,0.45895748605138453,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_7.5,64,22,7.5,24,23
0,5,0,300,94.85227429420198,179.89791653709472,85.28887245065908,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_7.5,65,14,7.5,24,23
0.054,13,100,0,95.77877446520785,207.86420758555568,54.8861333498444,10,1,0.7057290051504062,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_7.5,60,19,7.5,24,23
0.054,13,100,100,95.21162482407574,213.4426452336699,49.00842007421524,16,1.6000000000000003,0.764681995652638,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_7.5,57,25,7.5,24,23
0.054,10,100,200,99.36058669726307,197.5566141934203,61.58148928659105,8,0.7999999999999999,0.713096070197175,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_7.5,69,15,7.5,24,23
0.054,11,100,300,96.5198533880241,194.52731434351347,67.56463814403183,8,0.7999999999999999,0.7918131099319949,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_7.5,47,18,7.5,24,23
0.054,10,200,0,98.64521485276865,186.69243657869285,73.21166219730239,9,0.8999999999999999,0.5747606336014045,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_7.5,59,13,7.5,24,23
0.054,9,200,100,95.88826082416776,200.7112879519634,61.308078115692574,13,1.3,0.8792398150039759,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_7.5,58,16,7.5,24,23
