probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,fg_theta_dir,mar_attempts_count,mate_attempts_count,fg_theta,num_males,num_mar
0.054,12,0,0,41.16277637629308,317.65063485321684,0,9,0.8999999999999999,0.4490740740740747,6,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,13,2.5,2,1
0,6,100,0,38.774133005988,266.09431128157263,55.153415757823765,0,0,0,6,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,97,8,2.5,2,1
0,6,0,0,39.22732992401889,253.44771383662237,67.52069794008331,0,0,0,7,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,108,9,2.5,2,1
0.054,12,100,0,39.169032236859145,319.31603044669265,0,11,1.1,0.5000000000000008,7,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,14,2.5,2,1
0,7,0,0,39.50937736241321,271.68859859632585,48.8451036166735,0,0,0,8,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,115,10,2.5,2,1
0.054,11,100,0,37.98394284789013,320.86004458942733,0,8,0.7999999999999999,0.5324074074074083,8,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,11,2.5,2,1
0.054,13,0,0,37.60902131865813,321.0259915730636,0,9,0.8999999999999999,0.5185185185185194,9,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,14,2.5,2,1
0,5,100,0,39.60463578401181,265.46211475120936,55.11125192351547,0,0,0,9,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,112,8,2.5,2,1
0,7,0,0,38.946862227113336,266.12174984239806,54.97084316061475,0,0,0,100,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,94,9,2.5,2,1
0.054,11,100,0,38.33362417738765,320.5341086536066,0,9,0.8999999999999999,0.4351851851851858,100,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,12,2.5,2,1
0,7,0,0,71.11417942447744,197.2549270427181,91.6369648485566,0,0,0,101,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,90,11,2.5,2,1
0.054,11,100,0,74.32105155419855,283.9441776182777,0,15,1.5000000000000002,0.41666666666666713,101,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,13,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
100,0,1852,322.14406664316107,0,11,103,0.00220764746227709,NA,NA,101,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,0,2.5,2,1
0,7,0,0,38.27689856528799,261.0826448847035,60.94679230935983,0,0,0,102,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,108,10,2.5,2,1
0.054,11,100,0,39.13042066658282,319.46201219906806,0,10,1,0.5000000000000008,102,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,13,2.5,2,1
0,10,0,0,39.19862890491422,266.1453598037826,54.6788126317436,0,0,0,103,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,118,11,2.5,2,1
0.054,8,100,0,41.09663729095479,317.59120627119114,0,9,0.8999999999999999,0.5462962962962973,103,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,9,2.5,2,1
0,13,0,0,40.342222695975835,295.53848200289895,24.257006907677265,0,0,0,104,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,103,16,2.5,2,1
0.054,5,100,0,41.44670211350613,317.74215958371536,0,4,0.4,0.4768518518518526,104,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,7,2.5,2,1
0,5,0,0,40.90821080374674,240.00146346985912,79.27926653626898,0,0,0,105,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,127,9,2.5,2,1
0.054,13,100,0,40.652295652593175,317.5013030711047,0,13,1.3,0.5879629629629641,105,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,14,2.5,2,1
0,10,0,0,39.35655236821944,280.7262120270004,40.18542215653626,0,0,0,106,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,108,12,2.5,2,1
0.054,8,100,0,38.455689257215525,320.4073109673874,0,7,0.7,0.5000000000000008,106,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,11,2.5,2,1
0,7,0,0,71.98644838889794,182.2885411839849,105.78682778312653,0,0,0,107,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,105,10,2.5,2,1
0.054,11,100,0,72.4020771200071,285.35685699207636,0,18,1.8000000000000005,0.4861111111111119,107,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,13,2.5,2,1
0,7,0,0,40.473088475570385,249.93688557314388,69.67704502632915,0,0,0,108,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,111,10,2.5,2,1
0.054,11,100,0,38.96201482255955,319.44218207889116,0,12,1.2,0.5138888888888897,108,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,13,2.5,2,1
0.054,4,0,0,38.535979502612214,319.8764567789851,0,11,1.1,0.5092592592592601,109,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,5,2.5,2,1
0,14,100,0,40.303806735177545,252.1062687018826,67.65432762931563,0,0,0,109,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,110,17,2.5,2,1
0,9,0,0,40.00063269078213,235.28394070268993,84.90538511902018,0,0,0,10,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,104,12,2.5,2,1
0.054,9,100,0,37.500902588063205,320.8055244092605,0,14,1.4,0.48148148148148223,10,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,11,2.5,2,1
0,8,0,0,37.7630764451742,273.21178169860553,49.03045650802948,0,0,0,110,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,120,12,2.5,2,1
0.054,10,100,0,40.785071634544906,317.9491516892536,0,8,0.7999999999999999,0.5555555555555566,110,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,11,2.5,2,1
0.054,10,0,0,39.71701939441347,319.07088975489415,0,8,0.7999999999999999,0.4768518518518526,111,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,10,2.5,2,1
0,8,100,0,39.886979503088256,271.4373456690522,48.7138938741784,0,0,0,111,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,103,9,2.5,2,1
0,10,0,0,38.69695019606042,272.397927305944,49.02462367608771,0,0,0,112,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,102,11,2.5,2,1
0.054,8,100,0,37.90354850283861,320.90516431591846,0,8,0.7999999999999999,0.472222222222223,112,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,9,2.5,2,1
0.054,10,0,0,40.60620453872404,317.9819624278018,0,9,0.8999999999999999,0.5324074074074083,113,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,13,2.5,2,1
0,8,100,0,38.97462265698608,265.7123748778109,55.37210853515438,0,0,0,113,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,115,12,2.5,2,1
0.054,14,0,0,65.7235782703904,292.3959619737238,0,16,1.6000000000000003,0.4768518518518526,114,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,17,2.5,2,1
0,4,100,0,71.16502566214601,191.63120365569324,97.32449476088364,0,0,0,114,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,103,11,2.5,2,1
0,11,0,0,38.79358120684467,278.61063499518434,42.627988276047866,0,0,0,115,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,123,16,2.5,2,1
0.054,7,100,0,40.61147055562552,318.3458474740541,0,7,0.7,0.5694444444444455,115,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,10,2.5,2,1
0.054,8,0,0,38.409778082247925,320.0041622203113,0,11,1.1,0.4953703703703712,116,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,8,2.5,2,1
0,10,100,0,37.28159856271976,255.5857615531557,67.24535658537171,0,0,0,116,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,107,14,2.5,2,1
0,4,0,0,39.94841742281482,253.04838811576764,67.03273382437412,0,0,0,117,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,102,10,2.5,2,1
0.054,14,100,0,38.18096834003253,320.26381618553637,0,11,1.1,0.472222222222223,117,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,15,2.5,2,1
0.054,12,0,0,70.50070343192475,287.9124753061007,0,11,1.1,0.4953703703703712,118,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,16,2.5,2,1
0,6,100,0,76.99264125921091,221.2880569876708,61.80780307613245,0,0,0,118,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,107,10,2.5,2,1
68.8792395543766,0,1.2,0.12000000000000004,0.5277777777777787,NA,NA,NA,NA,NA,118,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,0,2.5,2,1
0.054,13,0,0,38.90051207041552,319.77887233002076,0,8,0.7999999999999999,0.537037037037038,119,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,15,2.5,2,1
0,4,100,0,37.46804892166414,273.9939379175479,48.57896496406348,0,0,0,119,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,116,5,2.5,2,1
0.054,12,0,0,70.61785598939055,287.7392952803592,0,13,1.3,0.5138888888888897,11,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,16,2.5,2,1
0,6,100,0,68.71418098739791,212.11664441831095,79.2039894737898,0,0,0,11,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,111,12,2.5,2,1
0,6,0,0,41.47892042331197,233.7480725926229,85.16132634695619,0,0,0,120,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,109,12,2.5,2,1
0.054,12,100,0,38.22491323744267,319.9267678725509,0,14,1.4,0.5046296296296304,120,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,14,2.5,2,1
0,3,0,0,39.802396974063775,246.9324999851571,73.34628604123562,0,0,0,121,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,101,7,2.5,2,1
0.054,15,100,0,39.69718579132846,318.76111858933547,0,12,1.2,0.4675925925925933,121,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,15,2.5,2,1
0.054,6,0,0,40.28025022657839,318.540756553508,0,8,0.7999999999999999,0.537037037037038,122,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,8,2.5,2,1
0,11,100,0,41.54747293780567,269.58533480569855,48.927929485063814,0,0,0,122,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,116,15,2.5,2,1
0.054,7,0,0,72.04264388184426,286.35337661887434,0,14,1.4,0.3564814814814817,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,9,2.5,2,1
0,10,100,0,76.82613221515308,198.39076472004547,84.82318472433919,0,0,0,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,77,18,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
0,0,1527,259.5498999979364,379,0,0,0,NA,NA,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,0,2.5,2,1
0.054,10,100,0,40.31743409528039,318.38262584007924,0,10,1,0.5092592592592601,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,12,2.5,2,1
0,9,0,0,36.8476786756993,292.76885348100245,30.51780228658469,0,0,0,124,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,113,10,2.5,2,1
0.054,9,100,0,38.288232124804,320.73703715107496,0,5,0.5,0.523148148148149,124,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,11,2.5,2,1
0.054,11,0,0,74.10364292938117,284.24526379808003,0,13,1.3,0.4675925925925933,125,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,15,2.5,2,1
0,7,100,0,69.83456882775343,210.8457481961542,79.42309490186963,0,0,0,125,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,101,11,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
100,0,1472,248.3038414432673,445,0,0,0,NA,NA,125,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,0,2.5,2,1
0.054,11,0,0,39.20401141717229,319.05723672530803,0,12,1.2,0.5740740740740752,126,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,11,2.5,2,1
0,7,100,0,40.55123889503288,246.42615188643092,73.41616438432729,0,0,0,126,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,124,10,2.5,2,1
0.054,5,0,0,38.18132551234392,320.5939081089761,0,8,0.7999999999999999,0.4629629629629636,127,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,5,2.5,2,1
0,13,100,0,38.742291639718914,272.5931593495863,48.729309537774704,0,0,0,127,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,100,13,2.5,2,1
0.054,11,0,0,75.21559066268992,283.12092574258315,0,14,1.4,0.4351851851851858,128,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,12,2.5,2,1
0,7,100,0,66.61835449423468,208.13641464241775,85.3652197537023,0,0,0,128,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,94,11,2.5,2,1
0.054,11,0,0,39.33957106316634,319.58377475013185,0,7,0.7,0.5092592592592601,129,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,12,2.5,2,1
0,7,100,0,38.55862723539732,278.4953460161146,42.96432544538025,0,0,0,129,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,110,8,2.5,2,1
0,6,0,0,38.64881410880422,278.33576612488474,43.131908494378045,0,0,0,12,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,92,10,2.5,2,1
0.054,12,100,0,39.74169465204374,319.309568516641,0,7,0.7,0.4259259259259264,12,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,13,2.5,2,1
0.054,12,0,0,38.4608846960633,320.2409063324228,0,10,1,0.523148148148149,130,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,13,2.5,2,1
0,6,100,0,39.72363260692055,258.8168016600594,61.673949955612585,0,0,0,130,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,113,9,2.5,2,1
0,5,0,0,40.821707019352715,245.7058109578726,73.51103882538953,0,0,0,131,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,108,12,2.5,2,1
0.054,13,100,0,40.24761982076737,318.1294341156342,0,12,1.2,0.5000000000000008,131,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,16,2.5,2,1
0.054,11,0,0,37.63192904765899,321.13567629973323,0,10,1,0.5879629629629641,132,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,14,2.5,2,1
0,7,100,0,39.695385519793646,259.5608718949741,60.91463431171527,0,0,0,132,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,127,10,2.5,2,1
0.054,9,0,0,69.029987530964,289.56625682127776,0,10,1,0.4398148148148154,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,11,2.5,2,1
0.0,9,100,0,70.17760009930352,228.86970155646165,61.01322115480919,0,0,0,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,95,15,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,NA,NA,2.5,2,1
"[['F2' '129.45611173237904' 'destroyed']
 ['F17' '180.86078345504646' 'absentdestroyed']
 ['F14' '183.9654488507475' 'absentdestroyed']
 ['F3' '202.4261307660209' 'mated']
 ['F13' '224.54007188149987' 'mated']
 ['F11' '261.6440456153608' 'mated']
 ['F5' '308.8777692892655' 'mated']
 ['F10' '349.2546812957424' 'mated']]",100,4.362225230940129,1535,58.13189153941946,12.170520749612358,0,0,0,NA,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,0,2.5,2,1
0.054,10,0,0,39.65565444846086,318.8305326069491,0,11,1.1,0.5000000000000008,134,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,13,2.5,2,1
0,8,100,0,39.93028339606798,252.922073527595,67.15281709866134,0,0,0,134,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,108,11,2.5,2,1
0,7,0,0,40.36621102695094,282.82547414676,36.811970847681714,0,0,0,135,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,122,10,2.5,2,1
0.054,11,100,0,36.21582173780338,322.6968159200285,0,6,0.6,0.5648148148148159,135,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,12,2.5,2,1
0.054,11,0,0,39.7969258833924,318.42684628128507,0,12,1.2,0.5833333333333345,136,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,12,2.5,2,1
0,7,100,0,39.18531890153272,250.25807865411076,70.63573376175444,0,0,0,136,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,126,10,2.5,2,1
0.054,8,0,0,38.699870752219745,320.15639328985924,0,7,0.7,0.4861111111111119,137,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,0,10,2.5,2,1
0,10,100,0,42.467126044966435,274.2099234150918,43.326205462651366,0,0,0,137,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_2.5,105,11,2.5,2,1
