probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,5,0,0,71.3574271170907,288.9229809149076,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,6,0,1e3,72.55870396715198,251.01076986458455,36.50121804280525,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,9,1e3,0,67.82849719388574,237.1907299406045,55.04578114826788,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0.054,13,1e3,1e3,69.29324151333981,284.6654813223129,0,17,1.7000000000000004,4.371028405665424,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,4,2e3,0,70.25656899222615,289.9809054856822,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,11,2e3,1e3,66.12789768816687,281.9450721257017,12.11545760149037,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,14,3e3,0,69.08944041249424,290.9748421800262,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,10,3e3,1e3,68.65202495067922,291.6308998106355,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0.054,8,0,0,73.70044776084782,280.27291276484607,0,14,1.4000000000000001,4.71427903355307,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,5,0,1e3,73.40994889647467,243.61409874593278,43.06526897656133,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,15,1e3,0,68.54247081497792,254.89634409474715,36.675559352591385,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,10,1e3,1e3,70.57652250162862,289.4267254667348,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,9,2e3,0,70.78796837455265,289.2563378453571,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,10,2e3,1e3,72.92678510300316,287.1057034264692,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,6,3e3,0,70.76821708591895,289.3342449501229,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,9,3e3,1e3,71.19838100465351,289.0105290215169,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,6,0,0,69.20709516243727,290.846128768253,0,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,8,0,1e3,70.79055334621367,264.9768711408983,24.240318558136753,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,13,1e3,0,69.21894448173853,254.25253014732928,36.64720698277952,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0.054,11,1e3,1e3,71.82528586115659,281.4965569567655,0,14,1.4000000000000001,5.308187696735769,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,14,2e3,0,74.54074200404345,285.4750255499622,0,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,6,2e3,1e3,71.15433584155936,264.4285924095102,24.41937306304389,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,7,3e3,0,68.96985981075493,291.07196549685136,0,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,7,3e3,1e3,71.39205486967829,288.8519145211089,0,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,6,0,0,66.88332914623706,280.9807732288573,12.178724894084839,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0.054,7,0,1e3,69.8979325326918,286.0835076753325,0,8,0.7999999999999999,3.3333333333333326,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,9,1e3,0,72.95609188342706,287.4007257974368,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,11,1e3,1e3,70.80498687765589,255.53944897734192,33.84212155413249,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,7,2e3,0,75.75010760639891,284.27026895807717,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,15,2e3,1e3,69.27080802446493,290.735649543957,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,7,3e3,0,69.84432963630806,290.1634049644096,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,10,3e3,1e3,75.74026991559752,284.32293329916445,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,5,0,0,71.10794348234688,289.0563497720038,0,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,6,0,1e3,73.12089347986971,286.91580768651767,0,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,12,1e3,0,70.07580119629644,289.9501158859731,0,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,8,1e3,1e3,68.85879178939707,291.3981627847336,0,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,18,2e3,0,69.70986056547318,290.3030501064432,0,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
0,5,2e3,1e3,68.96620933713449,254.39941115706534,36.692519492578114,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=1,8,1
