probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,9,0,0,69.25648528304626,272.6726579660876,18.413758875366767,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0.054,7,0,1e3,69.41439875513517,279.8299155632508,6.250178760650584,12,1.2,3.3062135908506054,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,13,0,2e3,69.85192421421216,272.12915476586625,18.212539663889928,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,3,0,3e3,72.3935318429689,239.2265937766227,48.41716103435329,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,8,1e3,0,70.06947249299472,284.0097596141271,6.078159662732184,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,8,1e3,1e3,67.69079277356278,225.40653902186062,66.90696671717284,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0.054,4,1e3,2e3,70.0507760174422,247.99298830467504,36.68440043315138,12,1.2,4.131603735514782,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0.054,3,1e3,3e3,73.19937798450793,263.9850945268422,18.182020811859758,15,1.5000000000000002,3.3333333333333326,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,5,2e3,0,72.55151307195807,287.59108581772495,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,14,2e3,1e3,70.80047448451826,289.28224618035733,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,16,2e3,2e3,70.58361798417387,277.13971771253887,12.302073302059583,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,7,2e3,3e3,72.80698469772106,281.0487058681206,6.263992834080268,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,9,3e3,0,70.48224406535759,289.6089909710037,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,11,3e3,1e3,70.578745878798,289.54440444859097,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,14,3e3,2e3,72.27413268289496,281.97221654428137,6.007861441783954,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,8,3e3,3e3,69.78913762533011,240.99125110017087,49.33186538409968,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,8,4e3,0,69.35042343453823,245.40783115612982,45.4485327213697,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,13,4e3,1e3,71.4317478830672,288.61333247350854,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,12,4e3,2e3,71.54408241763856,245.7917192636644,42.79677763393197,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0.054,9,4e3,3e3,70.28168229573429,283.3766501580973,0,22,2.2000000000000006,4.270492624403672,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0.054,8,5e3,0,72.09159231180998,281.0609650700621,0,19,1.9000000000000006,5.177241996516037,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,10,5e3,1e3,70.94364317226419,222.08346070617736,67.01406705334044,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,15,5e3,2e3,70.28617014414766,289.71954324328806,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,2,5e3,3e3,71.44124705360134,252.16424236224495,36.47081321244208,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,4,0,0,71.97033131508735,288.1117973212382,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,14,0,1e3,70.97040441611438,289.0670615630607,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,9,0,2e3,68.78679838358946,242.48303268870555,48.86708993209095,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0.054,9,0,3e3,69.49231481505413,285.1875799690764,0,12,1.2,4.158723477997509,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,7,1e3,0,69.42575089236335,290.6696236846628,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,15,1e3,1e3,70.33337638490295,265.22862952375453,24.485046543628123,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,12,1e3,2e3,69.93953077104088,290.07940165573297,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,5,1e3,3e3,73.5955983416799,262.01809011447494,24.553278512341326,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,10,2e3,0,73.16534810744481,243.5914657230616,43.25464802692131,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0.054,8,2e3,1e3,70.11434153947224,283.97508829636234,0,19,1.9000000000000006,4.123660546845624,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,11,2e3,2e3,69.97776968030055,271.9647043544735,18.30787293176089,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,4,2e3,3e3,70.23439215335155,289.996049013274,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0.054,10,3e3,0,70.28555511794278,241.56506370637288,43.11936195500407,11,1.0999999999999999,4.104483993032054,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,6,3e3,1e3,70.54094723590623,234.5358706968803,54.95874942826072,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,15,3e3,2e3,68.65532588176033,291.45374962766925,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,9,3e3,3e3,73.63139860581829,286.3818702280224,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0.054,8,4e3,0,68.38144130183103,257.0957313139661,30.697776809474455,11,1.0999999999999999,2.7777777777777772,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,8,4e3,1e3,74.38449501820782,273.39936122005304,12.244954177296213,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,11,4e3,2e3,73.02340255376129,286.99569710683835,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,11,4e3,3e3,75.48261239883148,229.74142768371797,54.86466262666783,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
0,4,5e3,0,73.19635196782897,268.8008922646655,18.160529260107165,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=5,24,5
