probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,8,0,0,70.90651088089707,258.5993165366179,30.7295171770613,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,9,0,100,69.41480514333308,264.01812392157285,24.583320545877562,10,0.9999999999999999,1.1483805163206844,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,8,0,200,71.02558262477605,262.0384092564466,24.166781140029975,17,1.7000000000000004,1.3261397834015098,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,10,0,300,71.69092622315524,243.70611315303714,42.54180562866208,11,1.0999999999999999,1.1051338933838817,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,8,100,0,73.54659620553724,250.0762193410343,36.53103933751786,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,11,100,100,70.2141084702937,228.66136667004923,61.1267538382892,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,2,100,200,65.74812270493489,257.45338160322336,36.88920547722758,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,11,100,300,70.43923437741321,246.96688631836733,42.80991193531774,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,13,200,0,68.18197281017918,252.79400564588033,36.915906054602495,13,1.3,0.8523396639121187,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,12,200,100,71.2561091339015,258.55767726552614,30.40804513014157,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,10,200,200,71.74273218811604,237.78453191477604,48.8829095260491,11,1.0999999999999999,0.6549789036198861,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,11,200,300,71.59150999542857,237.82232746178192,48.668911063376,12,1.2,0.8296303791882759,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,11,300,0,70.33124489231223,257.30940359561237,30.33528632248359,14,1.4000000000000001,0.7534297182545445,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,9,300,100,70.50241879437986,252.81611393564805,36.742240707597524,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,13,300,200,72.95802139199391,244.09081907119463,43.04163925472933,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,6,300,300,73.52620657052702,243.9849321463323,42.55554654782096,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,8,400,0,70.64467922848827,246.86057499182223,42.66458465891644,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,4,400,100,70.94634000262784,250.52432563409442,36.77774529476756,11,1.0999999999999999,0.6565401421704661,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,10,400,200,68.73397820322634,248.79970679128652,42.592442333661026,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,8,400,300,71.55409258722996,255.56505267838355,30.51490420179869,13,1.3,1.0805703580809511,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,7,500,0,71.65993845262643,251.94197672644594,36.4466399763979,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,10,500,100,71.90405519423079,266.8740479990606,18.523688749065975,16,1.6000000000000003,1.1271385480222404,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,10,500,200,70.3491019915763,255.8060256769309,33.862610703033695,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,7,500,300,70.09817067610598,244.30203208266914,42.58519692213226,21,2.1000000000000005,1.0983130171731033,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,4,0,0,71.9408309846683,248.89982287845083,36.48831901176717,16,1.6000000000000003,1.2012719101032012,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,7,0,100,70.8944805962524,234.21882763563153,54.944431621607464,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,9,0,200,70.63689231407108,240.10474937076233,46.81293883085096,16,1.6000000000000003,0.8669178431223115,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,5,0,300,70.07200800235445,253.37452456280053,36.63079154211429,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,9,100,0,73.50918561424443,247.0398458150234,39.69465250718788,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,5,100,100,75.31573060934409,266.9684700036852,18.11454441253826,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,5,100,200,71.254344897332345,260.29496489974605,26.258327012472044,14,1.4000000000000001,0.8000415318368905,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,10,100,300,69.8598865998556,259.60897880995225,30.681777315681167,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,8,200,0,72.68234387106597,262.8550469055176,24.582248729078362,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,12,200,100,70.78145351305389,275.1102324988785,12.216259920452638,13,1.3,0.8421024602636318,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,6,200,200,67.28306606188043,205.19267899403633,85.94465392741859,12,1.2,0.6438690991821409,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,17,200,300,69.2922058997813,260.1624729015475,30.756223869708233,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,7,300,0,71.18509245679311,245.98388748288954,42.86273497986384,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,13,300,100,75.26373341237354,223.48332035346237,61.377979979613414,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,11,300,200,67.47360068529451,249.98369861923064,42.57587353627034,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,7,300,300,71.08134231267212,249.9235776780437,37.0315472963598,13,1.3,0.8212028188813054,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,7,400,0,70.72584200027514,238.80136737872596,48.45335980500942,11,1.0999999999999999,0.9573089973755248,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,13,400,100,77.0887263635703,256.44510002134746,24.227524630858834,15,1.5000000000000002,0.7749452527921415,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,11,400,200,71.66499324109087,232.09392032330206,54.581418956132026,12,1.2,0.5847069055924464,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,16,400,300,67.14081055625631,268.3622742516299,24.542207765612286,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,11,500,0,69.25981596341515,248.1520499045492,42.64694298478465,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,11,500,100,71.53427439400404,243.5894278075735,42.76874474209279,14,1.4000000000000001,0.813195127458035,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,7,500,200,74.29307546384338,273.6488155937954,12.185604711784661,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,5,500,300,72.89286768029523,241.78954652082479,42.684264925807376,16,1.6000000000000003,1.1156560669354265,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,4,0,0,71.5516131778374,257.2233199763611,31.41740038854703,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,11,0,100,66.95519522114265,262.4962179886706,30.56554638069672,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,11,0,200,72.11654311678959,251.48174841004248,36.466468994425874,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,7,0,300,70.20215510696903,253.34914117748815,36.63110115078101,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,11,100,0,73.46806824947771,254.02099693271967,30.43844174828053,11,1.0999999999999999,1.1722859257227758,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,8,100,100,73.66098087837848,240.1746335749939,46.33975726848029,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,7,100,200,70.64101858064086,256.7911578458444,30.46177806821372,14,1.4000000000000001,0.7457554926267792,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,8,100,300,68.08715883754405,270.6982981248205,18.355119636331587,20,2.0000000000000004,1.0017095791675055,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,6,200,0,71.63898440595698,245.6655510478827,42.71432056983912,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,5,200,100,72.08130945259225,251.4675452963464,36.57927404281677,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,11,200,200,73.31664115736343,211.53743927204326,73.41483694434935,13,1.3,0.5428912968349496,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,12,200,300,70.5635536091758,246.79353565923745,42.65326358871138,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,6,300,0,71.60059084559823,219.48683153846966,66.80355538504253,13,1.3,0.82559762579789,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,18,300,100,73.90523036559841,255.3959238891056,30.793681101072295,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,8,300,200,68.38753912124795,246.4807715543614,42.62358814906243,18,1.8000000000000005,0.818002294505796,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,10,300,300,73.49073545485035,244.16230808014848,42.43665005423927,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0,13,400,0,69.73969535356657,253.49853022524718,36.83937587924754,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,8,400,100,72.94002959302148,236.21173921089135,48.86673281108917,11,1.0999999999999999,0.8869521292122249,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
0.054,11,400,200,70.34421616306011,226.3982074029516,61.07047159014754,15,1.5000000000000002,0.7949105435292306,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=11,24,11
