probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,13,0,0,69.36233826379703,239.28659898680024,51.53371065948045,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,7,0,100,70.70698507423225,238.5703200338751,48.65015787105336,11,1.0999999999999999,0.9802749662481494,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,0,200,69.28233666199748,226.94753558391065,61.35145990274391,14,1.4000000000000001,1.0936313872897754,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,4,0,300,72.77738731641855,230.26495151070458,54.849756470493695,12,1.2,1.0906303033390576,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,11,100,0,72.43695796936201,232.85538807281222,54.95759389071323,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,8,100,100,71.97987733320718,208.41277820762392,79.61680052886335,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,100,200,71.2699444932993,249.75625727703215,36.46836946762977,15,1.5000000000000002,1.1566879447597025,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,100,300,71.55426359183043,231.48010006214054,54.91963078744688,13,1.3,0.9036126487500703,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,200,0,67.2794938698052,242.51345193792946,48.48454269920568,10,0.9999999999999999,0.8401314466985234,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,14,200,100,66.79812029322369,229.66034632102222,60.83905586132305,21,2.1000000000000005,0.7139278464247596,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,14,200,200,72.8581824676495,250.57246445933907,36.60503573173853,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,9,200,300,70.17100757676302,228.82723398147832,61.04806106143187,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,2,300,0,72.72143871315357,222.62601530457255,63.33174365887059,5,0.5,0.8621594028094535,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,300,100,69.54541032020337,227.20742568546717,60.963446579840806,17,1.7000000000000004,0.7341560204282115,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,15,300,200,71.65342126999472,219.30572839768766,67.12851634331811,12,1.2,0.8235279056896687,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,13,300,300,67.98710660925897,235.06026655035134,54.82780191357749,15,1.5000000000000002,0.8774307764566024,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,400,0,65.72373578116468,222.4636089974081,69.70013892977329,13,1.3,1.074135299011602,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,4,400,100,70.83573831299658,256.9990751568296,30.662645141357533,6,0.6,0.950675184550948,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,400,200,74.60614776216235,216.12702061709692,67.89083062583151,7,0.7,0.7412409357569293,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,400,300,71.91005858157284,231.14102293222902,55.11997043812221,9,0.8999999999999999,1.0015204101731612,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,10,500,0,71.15789414574274,183.7382656884731,103.21115594597961,11,1.0999999999999999,0.8690831899548896,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,500,100,66.06196366467738,211.5525386288459,79.57787756555273,19,1.9000000000000006,0.9610919887936832,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,6,500,200,69.88844189097263,259.6984478261348,30.507355702321533,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,500,300,69.59241886412366,244.84554567768737,42.64654295621009,18,1.8000000000000005,1.2999039151512695,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,0,0,74.96420941972976,234.0702801360313,48.50532979484741,14,1.4000000000000001,1.250837314233438,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,12,0,100,68.34587758883826,229.9965513744081,59.2375713867895,16,1.6000000000000003,0.938445821495264,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,9,0,200,70.66578596446944,228.01369705930682,61.408594512818304,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,0,300,78.22968388099815,230.4311769357967,49.05036078136593,16,1.6000000000000003,0.9396105832224708,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,11,100,0,73.03419729673516,219.26188657890881,67.71733715037111,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,11,100,100,71.12885334172066,252.05836161997405,36.962853246964535,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,100,200,69.66410291527035,232.34671893275402,54.86712088925503,22,2.2000000000000006,0.9333739659879577,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,100,300,70.86017313360585,243.97000627121187,42.91333471225592,13,1.3,1.0658571122912244,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,10,200,0,67.88495589845017,234.963988943663,54.76810147770298,16,1.6000000000000003,0.9283170428857609,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,15,200,100,66.59257398760835,250.4021156244517,40.80919800598806,17,1.7000000000000004,0.6446463083664329,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,4,200,200,67.61256169716603,222.97751125837115,67.7865182836138,9,0.8999999999999999,0.7876281231583186,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,10,200,300,68.60577946445352,245.21061400042436,46.20356547191326,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,13,300,0,70.28097006765132,216.86705924452255,72.90861821005942,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,12,300,100,66.37355407154281,222.3161735652585,69.99294704655298,7,0.7,0.6462270636442158,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,300,200,68.23034470556358,228.37316640468785,62.21056463030729,6,0.6,0.6204778001904446,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,7,300,300,70.06817629500688,229.12140151098623,60.94710222849019,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,400,0,69.30559514736981,225.74072403778587,63.43125152120555,8,0.7999999999999999,0.8897152709773631,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,400,100,70.6234031599222,214.95320697553362,72.98993036314424,9,0.8999999999999999,0.6760359873136516,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,5,400,200,74.15749258130379,210.9345627462446,73.59410438582479,7,0.7,0.7631707287883346,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,400,300,72.12015704365449,258.29764495911803,27.07719478243329,16,1.6000000000000003,0.9397963282840683,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,7,500,0,69.07960365155678,245.57290684233354,42.75362358965135,14,1.4000000000000001,1.2186858196416073,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,10,500,100,67.62670624302389,229.104028917722,61.44293732554595,12,1.2,0.7729828155498832,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,500,200,69.28404602508418,264.00783766669093,24.347373289594444,14,1.4000000000000001,1.0305914421418239,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,500,300,74.19315448036268,217.0832733570751,67.47178900808491,6,0.6,0.8385370196640436,1,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,0,0,69.92602521167309,238.87613164070424,48.73711241222732,15,1.5000000000000002,1.1433746995202274,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,1,0,100,67.36535150543256,217.55562907306984,73.38757028183814,10,0.9999999999999999,0.8053608912235631,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,4,0,200,70.97961530729422,237.35151463018695,49.23477849168842,15,1.5000000000000002,1.0159789457998785,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,12,0,300,71.44856338121822,254.7074882093724,30.8160065011649,20,2.0000000000000004,1.1931713993911128,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,10,100,0,67.8539852946925,217.1205840467053,73.00763617617328,14,1.4000000000000001,0.8929751315634097,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,100,100,70.24741289187345,229.08281712714975,58.9569481465889,10,0.9999999999999999,0.7270269200055963,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,7,100,200,70.43933045469478,227.06465475607007,60.65395088394263,10,0.9999999999999999,0.8428743934891643,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,8,100,300,69.77911077459001,211.8132731551577,78.65654555468022,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,14,200,0,72.13047341704223,236.54181681364275,49.06682508917763,14,1.4000000000000001,0.9452167950926508,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,12,200,100,71.47065211354999,208.27458267607054,79.16524884760227,8,0.7999999999999999,0.5848473084684632,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,200,200,69.16049169785697,237.93027159285566,51.090992133495725,12,1.2,0.691098989606227,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,200,300,69.88055033230847,227.44602715495947,61.16755119330156,9,0.8999999999999999,0.7970529666753889,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,5,300,0,68.18539245649477,242.92556896530795,49.07889912009151,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,300,100,65.98080480182229,230.77833724190103,60.89501600359436,15,1.5000000000000002,0.925940851885167,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,13,300,200,74.93929709604039,235.1203812111507,48.60025406549841,11,1.0999999999999999,0.5101486037566466,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,12,300,300,70.09790336494758,244.5047343210509,43.11590834595856,13,1.3,1.0740692317808906,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,400,0,69.46543920962613,239.78810135884171,48.62837908350463,12,1.2,0.9742497479488169,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,14,400,100,70.8631358332648,240.3516406343444,48.79141211952844,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,4,400,200,69.67408406666647,223.08182203765892,67.31830785327378,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,400,300,74.64186080434183,223.54827812053037,60.885180589598434,6,0.6,0.6225279740599816,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,500,0,68.24009467784933,228.83187896557484,60.97469792838358,10,0.9999999999999999,1.0951009050392557,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,12,500,100,70.66047437480168,232.35967530425503,54.71941857146212,15,1.5000000000000002,0.8513529740500471,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,10,500,200,69.94087777394928,241.42426903082418,48.772511954804024,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,13,500,300,72.23580629273646,269.44747317200574,18.328713991990288,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,0,0,73.36086885247346,223.22933950388693,61.25789657397875,14,1.4000000000000001,0.9381563348589178,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,5,0,100,72.12375499125108,202.1474331869335,85.73337386874904,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,9,0,200,71.54771490725932,227.38401408244513,61.252162731826445,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,5,0,300,70.76517457937035,240.73324230036582,48.50347786347515,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,100,0,70.4591453680871,257.0565844661407,30.4953432660181,12,1.2,0.9348222349029106,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,100,100,71.62110423501395,213.0500278744413,74.19122465479052,6,0.6,0.6554966206819031,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,100,200,71.97053955281486,231.88090572443048,54.99513869824176,5,0.5,0.7507196070376035,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,12,100,300,74.39749771868131,223.10925353564127,61.20864065188407,8,0.7999999999999999,0.5894946000717646,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,200,0,72.63377918140344,214.3927012519247,71.14088189450312,11,1.0999999999999999,0.8085133226047927,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,5,200,100,70.13121375537426,238.91980283705576,48.768434799436584,14,1.4000000000000001,0.8313237366395344,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,200,200,67.72582800394721,241.3013388540335,48.9623229394888,14,1.4000000000000001,0.7875821143090385,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,200,300,70.20114273488382,213.60559332514478,73.69959404565836,17,1.7000000000000004,0.8614701235952618,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,300,0,72.90995077207387,231.02272448476035,54.49738520115737,8,0.7999999999999999,0.8388983487954353,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,7,300,100,67.13430306798351,253.17343437375575,36.62025342274809,23,2.3000000000000007,0.9122777879119309,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,10,300,200,68.16780188352467,230.5986125910599,61.32479027469483,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,300,300,70.92480236574099,238.1936165673314,48.75796167239197,16,1.6000000000000003,0.9010297747113176,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,400,0,69.6152241519836,244.93688568967195,43.12779902462375,17,1.7000000000000004,0.8235565102084795,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,13,400,100,72.11318160774623,227.71403508771476,58.2714323763878,11,1.0999999999999999,0.8273782551362043,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,7,400,200,69.32528367651705,221.0864530476562,68.00211119273617,10,0.9999999999999999,0.7020054386081769,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,10,400,300,74.43474718553512,234.50122927695134,48.684311861216806,15,1.5000000000000002,0.9045805407303493,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,10,500,0,69.03716018860732,211.33913540338284,79.78824880508225,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,7,500,100,71.43547600301497,231.76757739513548,54.51265149317126,14,1.4000000000000001,0.9506567275858718,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,12,500,200,70.17806930067833,251.08389795927715,36.53676277003093,14,1.4000000000000001,0.9065641392846895,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,7,500,300,71.93527494468402,214.8449399834512,73.46655679213684,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,0,0,69.84424197794756,237.97562847044819,50.340783829772036,11,1.0999999999999999,0.9116799309314398,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,0,100,70.57740543686259,244.62659852422073,42.75616949210692,9,0.8999999999999999,1.2159487911019022,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,8,0,200,71.98872891487011,245.64447768090986,42.539588184722575,0,0,0,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,6,0,300,69.60518065995448,235.43228646797334,54.987269843909736,0,0,0,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,5,100,0,68.3076153994797,241.22095105704358,48.69334595618347,11,1.0999999999999999,0.81899678845392,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,10,100,100,66.50204655964649,223.526266046493,67.13177189720959,21,2.1000000000000005,0.9166287969427938,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,13,100,200,72.03796134493557,226.89725263872688,61.23014903458317,0,0,0,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,12,100,300,72.21751282904302,232.03933817931448,53.76661782989385,10,0.9999999999999999,0.9928917546723196,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,200,0,70.32075697554293,202.59273134404708,85.64613122634313,8,0.7999999999999999,0.7919877659438663,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,4,200,100,70.84974092516669,213.53573403658922,73.57282405513553,14,1.4000000000000001,0.6422017942495791,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,12,200,200,70.86490668664204,244.55402941028836,42.88482642571812,13,1.3,0.6679273793639515,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,10,200,300,70.72083019331912,223.7628562403153,65.53032185006849,0,0,0,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,12,300,0,72.02573656628292,230.78344870322067,55.18783171195255,14,1.4000000000000001,0.8302457632975505,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,300,100,71.65817122529002,230.6817795354304,55.59355122890246,15,1.5000000000000002,0.7176367186067446,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,300,200,68.66057636383509,243.29500365242205,46.285400490607444,11,1.0999999999999999,0.6727371226343674,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,15,300,300,72.47721786646936,208.63703705285062,78.8942826600971,0,0,0,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,13,400,0,66.82210778505103,230.2630488330986,60.975299568988184,11,1.0999999999999999,0.9005424759688316,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,7,400,100,73.53786518797372,205.20188614319326,79.10035474086854,15,1.5000000000000002,0.8061269427346062,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,7,400,200,72.78960225215536,248.47515782629932,36.335239600279984,16,1.6000000000000003,0.9652327211351408,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,400,300,71.94393753503277,237.67131726308114,48.54998247394085,10,0.9999999999999999,0.8554362934030615,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,4,500,0,70.8303835901363,246.38371443653088,42.808580860182026,0,0,0,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,500,100,68.49765592634444,234.44134832139127,54.89416390248807,16,1.6000000000000003,0.9741139307050423,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,500,200,70.2833132688827,238.48398387054985,49.31164488208103,10,0.9999999999999999,0.9478856280814446,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,500,300,71.10087885478077,244.80536106567425,42.52632843544576,6,0.6,1.1285331499498596,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,7,0,0,71.31818728515113,244.6451244961836,42.56279925141279,6,0.6,0.9236833561614252,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,5,0,100,71.32015699167478,237.85130958400563,48.470743784814246,14,1.4000000000000001,1.1526589370574487,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,0,200,72.36539456154848,237.16145645293008,48.890915995936055,9,0.8999999999999999,0.8016890673357572,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,10,0,300,70.32407101044262,221.51451251590117,68.20792990753446,0,0,0,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,6,100,0,69.44359598507955,215.05650143671966,72.94527382210556,15,1.5000000000000002,1.1160160232536829,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,11,100,100,72.94349883406522,241.32010941993832,42.672359417255095,21,2.1000000000000005,1.0033300856132097,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,5,100,200,72.38768315098356,199.94324596157452,85.77245893487185,11,1.0999999999999999,0.7986526322526047,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,10,100,300,69.160064428066,244.25435443370847,44.664768631672175,10,0.9999999999999999,0.9841332363265292,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,9,200,0,68.70810981498713,239.53809495888305,48.712187764875935,22,2.2000000000000006,0.9522166927429229,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,8,200,100,73.24753742832446,218.45062476691356,66.88174529086284,9,0.8999999999999999,0.6558685327626257,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,14,200,200,72.84995614684517,226.26424949735937,60.91819176139797,0,0,0,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,4,200,300,70.03394893738732,222.63812209595244,67.45116595147859,0,0,0,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0.054,10,300,0,71.00548953633961,213.94510225077113,73.37906046346245,9,0.8999999999999999,0.793155051200456,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
0,9,300,100,66.7336254940907,232.2995793800362,61.006247351307074,0,0,0,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=18,24,18
