probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0.054,9,0,0,67.62934489330772,286.94398449807534,0,11,1.1,4.343908663182696,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,5,0,1000,72.96629072952166,250.58737832671164,36.44817639879613,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,0,1000,0,70.80961186392734,270.8040126654444,18.3924297267382,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,20,1000,1000,72.20861599062421,282.54785004198084,0,17,1.7000000000000004,3.6574074074074066,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,8,2000,0,68.97579767872254,205.60535146909967,85.43877012831524,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,4,2000,1000,69.77564856754246,217.0698936874007,73.33209864455077,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,17,3000,0,71.71270384555119,257.72686574192005,30.679258105512584,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,9,3000,1000,74.58887267269206,279.47938209733593,0,13,1.3,4.6825062788764376,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,8,0,0,71.29380909900199,227.48652179648025,61.2391308867884,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,10,0,1000,71.67191118503766,229.1777057212128,54.74145536048881,9,0.8999999999999999,3.703703703703703,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,10,1000,0,76.2197146645492,239.0140889042544,44.85131675518873,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,0,1000,1000,73.9590290675649,277.47218728790557,0,18,1.8000000000000005,6.809176411426022,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,19,2000,0,71.81254712700095,263.9883534831136,24.24336005413367,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,5,2000,1000,68.69016137053711,260.65771284317526,30.6843412879747,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,12,3000,0,69.40170509458703,242.06741328933333,48.76758604311976,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,8,3000,1000,71.49096994371371,270.49762895071893,12.25885253232373,19,1.9000000000000008,3.908065442702457,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,6,0,0,70.57894394090498,265.0040485407789,24.45209094739238,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,12,0,1000,69.14315215175445,273.442225749006,12.405152992962284,17,1.7000000000000004,3.649464218738248,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,8,1000,0,67.48495676176829,225.46141536637165,67.18742185159378,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,12,1000,1000,69.24032837501947,243.05905584635192,43.099903897829115,13,1.3,3.4834555873666324,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,9,2000,0,72.91496746800385,263.1946255487068,24.139522423224616,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,16,2000,1000,71.4216994845013,240.65558113624425,42.821046825230525,14,1.4,3.703703703703703,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,5,3000,0,72.51366550061965,269.32666333480205,18.28319172021443,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,4,3000,1000,64.73043584350468,260.06017570553524,35.29684295617008,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,9,0,0,72.23617663356316,245.3224370220096,42.68630017439567,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,7,0,1000,73.99772912131534,286.07861982635,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,9,1000,0,70.87523448899641,179.50809811711574,109.74249572366789,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,15,1000,1000,73.36163603412297,226.9617523493942,54.86398795457632,11,1.1,3.769176553813568,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,3,2000,0,74.18916625815093,279.7242576972471,0,16,1.6000000000000003,4.71427903355307,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,8,2000,1000,72.91036393544462,250.33301343830863,36.86211243608368,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,7,3000,0,69.67379013039961,266.7700680020422,18.246479591125333,16,1.6000000000000003,3.88094570021973,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,14,3000,1000,69.75070390671942,290.2895868119414,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,6,0,0,73.08520137018805,213.9409183708269,73.0579452288108,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0.054,8,0,1000,69.8138263714466,278.83950428128696,6.0230889783408585,13,1.3,4.16995684314192,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
0,20,1000,0,72.04262737114436,263.7728727089582,24.365460365703857,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=3,8,3
