probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,7,0,0,72.85068700352683,244.6564925921788,42.73815125746159,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,0,1000,73.21401196797835,256.993272357991,24.34886638097143,8,0.7999999999999999,4.755922317655462,0,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,14,1000,0,68.30090043168926,189.84087158579976,97.83357669334578,10,1,3.055555555555555,0,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,6,1000,1000,69.32701758981696,267.645936836144,18.41413066095881,12,1.2,3.4722222222222214,0,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,5,0,0,72.94005000882336,256.9365738065018,24.344869937456032,16,1.6000000000000003,4.2354296932517865,1,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,12,0,1000,70.14891770615293,230.43851208758903,55.24553874746816,9,0.8999999999999999,3.3525098871469017,1,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,14,1000,0,67.72075304698846,169.47926272574654,122.8067244143144,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,5,1000,1000,68.72656915788968,273.6151762043791,12.056066974342306,10,1,4.687159291070342,1,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,0,0,70.08667102499784,237.0325434170454,48.785718921885604,9,0.8999999999999999,3.3525098871469017,2,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,9,0,1000,70.16489822060795,271.66542472274534,18.25372393995149,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,12,1000,0,66.72293617506381,227.4571474926172,60.89485846918772,12,1.2,3.749999999999999,2,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,6,1000,1000,74.59514722237796,225.87464882831105,54.72085658317694,9,0.8999999999999999,4.13954692418394,2,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,8,0,0,73.32433635176938,256.06230837819214,24.679832638138695,14,1.4,4.540327213512294,3,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,10,0,1000,71.00476403176899,246.83153250210435,36.44653819235056,15,1.5000000000000002,4.251316070590103,3,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,10,1000,0,71.83390424446067,183.52457682001213,101.35195839029706,13,1.3,2.1759259259259256,3,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,8,1000,1000,65.79265305653746,202.484752622124,91.72534882535294,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,15,0,0,69.12517726019563,231.56860910672177,55.03028979567058,7,0.7,3.703703703703703,4,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,0,1000,69.68650791436029,237.5667191710306,48.80828225575637,9,0.8999999999999999,3.1481481481481475,4,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,3,1000,0,71.7202379318741,242.7245453145562,41.22917328442922,10,1,3.398806183443198,4,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,9,1000,1000,71.91240371397505,275.99280372788814,12.103879773843744,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,11,0,0,70.04166548192795,235.00925166560364,55.05435631961415,0,0,0,5,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,0,1000,71.68351133942605,186.30759740397892,97.7659470508725,15,1.5000000000000002,2.8240740740740735,5,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,2,1000,0,68.92593905006976,249.68258345664384,36.68724110377091,11,1.1,3.641521030069091,5,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,14,1000,1000,71.45274349207577,241.04969885690696,42.348917766848466,12,1.2,3.9847716579567334,5,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,5,0,0,72.32439875570098,263.808742777427,18.110823299940098,13,1.3,4.679216102401184,6,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,15,0,1000,73.33734483457975,167.8684859659405,116.71871089627491,3,0.30000000000000004,1.8981481481481477,6,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,7,1000,0,65.38712514159303,246.0442039145588,48.60754656249416,0,0,0,6,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,1000,1000,69.1867080009465,285.6978005822131,0,15,1.5000000000000002,3.815472850109865,6,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,7,0,0,70.76230783626958,258.3148448434318,24.755075057735,14,1.4,4.810161802620916,7,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,0,1000,68.63491801209939,170.9151717880316,115.92429348192792,14,1.4,3.2870370370370363,7,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,7,1000,0,71.45132362144956,248.05151918035872,36.52406569365342,10,1,3.093908663182693,7,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,12,1000,1000,68.73272255424038,235.55395786928784,55.81795557389355,0,0,0,7,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,11,0,0,71.32872522377676,246.56740269391392,36.638870533439786,18,1.8000000000000005,3.742056811330841,8,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,8,0,1000,70.2320918439085,161.46579979550538,128.42452978224034,0,0,0,8,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,6,1000,0,70.66183152802255,272.0332857784599,12.063948273778454,10,1,4.4397914322505425,8,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,11,1000,1000,70.99181400678007,217.08783795836192,67.02079665652664,12,1.2,3.742056811330841,8,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,0,0,70.5042229024358,187.2674994966173,98.6621503363335,7,0.7,2.87037037037037,9,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,11,0,1000,73.055310456214,263.2918728705922,18.27847896923513,11,1.1,4.27843581307283,9,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,10,1000,0,71.62269913952218,214.7230765342551,73.66231406893802,0,0,0,9,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,6,1000,1000,75.53695679762698,265.1900091274577,13.318840130832063,17,1.7000000000000004,4.37760875861593,9,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,7,0,0,71.70014407690348,208.80094656311337,79.5662888111826,0,0,0,100,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,6,0,1000,70.75073289846739,235.72075881892437,48.85637225831587,15,1.5000000000000002,3.2870370370370363,100,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,16,1000,0,73.4553781262999,221.70930589484612,61.01945054623475,8,0.7999999999999999,3.074732109369124,100,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,7,1000,1000,70.88029922366547,246.76772155248077,36.80379427444899,14,1.4,4.158723477997509,100,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,0,0,71.67109468351744,235.8509215243677,48.56032128944865,6,0.6,3.3716864409604708,101,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,8,0,1000,72.62615769525289,282.0376333327841,0,10,1,4.385551947285087,101,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,11,1000,0,69.24309944658073,157.8926373423318,132.913386617066,0,0,0,101,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,8,1000,1000,71.24620635499463,264.421637654893,18.447161446394663,17,1.7000000000000004,4.324732109369127,101,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,6,0,0,71.82131596365296,233.55175476525167,54.70145505068301,0,0,0,102,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,10,0,1000,78.50883461430602,261.4121335919715,15.722618667976194,8,0.7999999999999999,3.649464218738248,102,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,10,1000,0,70.37537057773812,194.20413485790291,91.60081658427627,8,0.7999999999999999,3.194444444444444,102,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,10,1000,1000,71.11753582213504,270.59137296595094,12.179091295804314,13,1.3,4.894811206544351,102,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,12,0,0,67.7166669527842,175.91143003546736,116.5360990783338,0,0,0,103,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,13,0,1000,66.1702858578565,250.820919066892,36.4288299279173,17,1.7000000000000004,4.880287664924688,103,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,3,1000,0,70.30751171046138,278.59739541308033,6.019543743110643,7,0.7,4.420614878436973,103,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,8,1000,1000,70.26151976106841,224.02817304322684,61.21951346169408,12,1.2,3.398806183443198,103,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,6,0,0,68.97343546060195,254.70730739719045,30.41538747051067,14,1.4,4.559503767325863,104,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,10,0,1000,70.72401751254587,182.1130479986936,103.61489447293287,9,0.8999999999999999,2.731481481481481,104,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,1000,0,71.0299262051565,265.9938349762071,18.444195282116848,11,1.1,3.494688952511044,104,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,11,1000,1000,69.64881869080268,235.35923748317904,55.057316425262414,0,0,0,104,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,14,0,0,69.88413777071196,241.6055552540789,42.840993837021415,18,1.8000000000000005,4.00065803529505,105,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,8,0,1000,69.61861562590362,231.2524572527632,54.55294245489251,9,0.8999999999999999,3.722880257517272,105,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,10,1000,0,71.0863252226163,155.07635772106684,133.89535321977553,0,0,0,105,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,4,1000,1000,70.01674545026499,285.053168076907,0,11,1.1,3.957651915474007,105,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,6,0,0,70.5126910578285,199.5441522396144,85.09972069730995,12,1.2,3.8075296614407064,106,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,8,0,1000,69.12663468897568,211.08978601851456,80.0766315398999,0,0,0,106,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,1000,0,68.07526974312341,238.4272673114237,48.25654732390301,15,1.5000000000000002,3.927241996516026,106,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,13,1000,1000,68.46169804078599,258.2794374311457,28.236970636368778,13,1.3,3.742056811330841,106,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,4,0,0,71.22635054140754,277.13196631039875,6.034776439521613,12,1.2,4.5819704976146856,107,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,14,0,1000,70.7263691185008,179.65251372620932,109.86800702840246,0,0,0,107,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,6,1000,0,72.17122321623444,240.3494059236521,42.707954553875865,13,1.3,3.4722222222222214,107,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,12,1000,1000,71.77205435168584,235.11546479110572,48.935561168572306,9,0.8999999999999999,3.437159291070336,107,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,14,0,0,68.58060803670409,195.6639865069471,91.90618678790494,11,1.1,3.009259259259258,108,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,9,0,1000,71.59907353637897,221.1624861664752,67.26734656194387,0,0,0,108,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,8,1000,0,72.62670778422356,263.43802347881564,18.538797779175365,14,1.4,4.13954692418394,108,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,5,1000,1000,70.91222610401397,252.9980438241434,30.60882873536595,9,0.8999999999999999,4.632919806104887,108,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,6,0,0,70.96043981542206,252.2591362151694,30.839219088728935,15,1.5000000000000002,4.509917294554314,109,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,7,0,1000,71.85475290890483,207.1505058669584,76.049146985484,12,1.2,3.8075296614407064,109,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,14,1000,0,71.47795890039056,241.16206138699192,42.75126847957562,11,1.1,3.6302876649246794,109,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,9,1000,1000,73.70034146494908,207.67501594744684,78.8348466987373,0,0,0,109,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,0,0,77.08948725200734,235.25759770028887,42.71931978063049,12,1.2,3.7883531076271377,10,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,9,0,1000,71.94026657846516,227.9292172574437,54.94939153733916,11,1.1,4.13954692418394,10,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,7,1000,0,69.13620001227699,278.3278145687022,6.174293322314723,12,1.2,5.199708726804859,10,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,11,1000,1000,67.48731867613887,182.197577865188,110.44754530049502,0,0,0,10,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,8,0,0,73.17171412595422,245.06900809347536,36.46670825975368,9,0.8999999999999999,4.444444444444447,110,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0,9,0,1000,67.09291437186266,262.21956759538205,30.71426264555692,0,0,0,110,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,13,1000,0,72.7453340681193,167.42744542064344,116.2116086774882,11,1.1,2.546296296296296,110,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
0.054,6,1000,1000,68.93395075178205,267.2315827598824,18.4682138673361,13,1.3,4.0932506278876435,110,D_pmar=0.054_dist=1000_repair_6_males=4_nmar=3,4,3
