probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,fg_theta_dir,mar_attempts_count,mate_attempts_count,fg_theta,num_males,num_mar
0.054,13,0,0,112.76327256756576,245.4538719688728,0,17,1.7000000000000004,0.3703703703703706,8,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,19,10,2,1
0,5,100,0,122.96532484852268,133.13962607909832,103.97807999089324,0,0,0,8,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,80,19,10,2,1
0,4,0,0,123.79443264496967,133.17434104837645,103.27110011357117,0,0,0,9,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,89,13,10,2,1
0.054,14,100,0,123.80426134778794,234.1027411425016,0,17,1.7000000000000004,0.4120370370370375,9,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,19,10,2,1
0,3,0,0,117.61963975992953,156.81538561358036,85.70130975731729,0,0,0,100,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,83,11,10,2,1
0.054,15,100,0,118.55747638632444,239.8614458958023,0,14,1.4,0.3842592592592596,100,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0,5,0,0,113.92945869645756,136.63044883116663,109.82418754134429,0,0,0,101,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,80,15,10,2,1
0.054,13,100,0,119.12469484069555,238.80009973112615,0,18,1.8000000000000005,0.3703703703703706,101,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0,4,0,0,117.7582218341964,151.01717886974677,91.42900624684148,0,0,0,102,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,75,11,10,2,1
0.054,14,100,0,120.21010468021277,237.96483838591965,0,15,1.5000000000000002,0.3472222222222224,102,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,17,10,2,1
0.054,11,0,0,111.92910066967056,245.92286937370108,0,18,1.8000000000000005,0.365740740740741,103,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,13,10,2,1
0,7,100,0,116.93834270890476,139.47003458382972,103.6026615903486,0,0,0,103,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,79,8,10,2,1
0.054,8,0,0,121.78370800615444,236.38924665184896,0,17,1.7000000000000004,0.45370370370370433,104,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,15,10,2,1
0,10,100,0,123.72772238220684,132.80892313750934,103.50106154866984,0,0,0,104,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,98,18,10,2,1
0.054,12,0,0,121.32275869925562,236.51588527966024,0,18,1.8000000000000005,0.4027777777777782,105,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,13,10,2,1
0,6,100,0,118.79256846660392,130.97355249092496,110.46137447178614,0,0,0,105,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,87,12,10,2,1
0,3,0,0,119.96034794853968,118.14289872009664,121.93604006982846,0,0,0,106,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,91,16,10,2,1
0.054,15,100,0,120.00682520798718,237.66736581293847,0,20,2.0000000000000004,0.4212962962962968,106,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,23,10,2,1
0,6,0,0,122.15176721811588,133.87704371216054,104.03838693604035,0,0,0,107,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,79,17,10,2,1
0.054,12,100,0,117.71062944096296,240.39676901839573,0,17,1.7000000000000004,0.365740740740741,107,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,17,10,2,1
0,4,0,0,115.07798613390396,147.25530876648065,97.9764556836909,0,0,0,108,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,92,13,10,2,1
0.054,13,100,0,117.4117981400983,240.8233539278672,0,16,1.6000000000000003,0.4259259259259264,108,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,15,10,2,1
0.054,9,0,0,117.84644894442368,240.18130317737047,0,17,1.7000000000000004,0.3564814814814817,109,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,15,10,2,1
0,9,100,0,119.22613500990109,136.8024732245773,104.06035394915946,0,0,0,109,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,77,18,10,2,1
0.054,9,0,0,40.71528579082869,318.07334042105174,0,8,0.7999999999999999,0.5324074074074083,10,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,9,10,2,1
0,9,100,0,40.01913943386735,271.36057420210744,48.666424233632306,0,0,0,10,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,115,11,10,2,1
0.054,12,0,0,123.02960937456425,235.01181114660807,0,17,1.7000000000000004,0.3425925925925927,110,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,24,10,2,1
0,6,100,0,119.57888580377148,138.25008060922607,102.23509728754188,0,0,0,110,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,74,20,10,2,1
0,8,0,0,116.64024593079492,133.85648640164172,109.57545794605082,0,0,0,111,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,67,14,10,2,1
0.054,10,100,0,113.49340827751064,244.46414622800592,0,18,1.8000000000000005,0.3101851851851852,111,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,15,10,2,1
0.054,11,0,0,115.0225208084882,243.27069705841691,0,17,1.7000000000000004,0.4305555555555561,112,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,20,10,2,1
0,6,100,0,118.1290238861764,143.33684121673755,98.5509624907621,0,0,0,112,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,93,16,10,2,1
0,9,0,0,121.06012604254316,171.57888425789776,67.37934734080723,0,0,0,113,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,64,14,10,2,1
0.054,9,100,0,118.05046503572297,240.55819947106352,0,11,1.1,0.2962962962962962,113,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,16,10,2,1
0,7,0,0,113.4419037162992,147.3330793214832,99.43169438537338,0,0,0,114,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,81,12,10,2,1
0.054,11,100,0,113.99083414965136,244.0734858413928,0,17,1.7000000000000004,0.3750000000000003,114,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,13,10,2,1
0.054,13,0,0,116.48104773550072,241.76269292835764,0,16,1.6000000000000003,0.3611111111111113,115,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,14,10,2,1
0,5,100,0,116.18478638372802,146.59558687993044,97.41014926117614,0,0,0,115,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,78,8,10,2,1
0,5,0,0,114.62609970441018,160.11955472516854,85.37260459216775,0,0,0,116,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,86,12,10,2,1
0.054,13,100,0,121.09562530086696,237.19410134624724,0,14,1.4,0.3981481481481486,116,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,15,10,2,1
0.054,12,0,0,121.31162861413854,236.86365619176212,0,17,1.7000000000000004,0.3611111111111113,117,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,20,10,2,1
0,6,100,0,115.50707808633744,141.13139144171703,103.4771106550515,0,0,0,117,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,78,16,10,2,1
0,5,0,0,120.70358156045464,141.6811450170516,97.69746024144168,0,0,0,118,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,71,15,10,2,1
0.054,13,100,0,112.67442501049224,245.56028900704467,0,16,1.6000000000000003,0.3287037037037038,118,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,21,10,2,1
0.054,10,0,0,121.06139366266348,237.53950441528545,0,12,1.2,0.2824074074074073,119,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,16,10,2,1
0,7,100,0,118.4475194782046,169.17692286204505,72.42326997445404,0,0,0,119,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,61,16,10,2,1
0.054,12,0,0,119.64024468411182,238.7323092741431,0,14,1.4,0.3842592592592596,11,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,20,10,2,1
0,6,100,0,118.9652235626438,158.7709316565446,82.59630414634859,0,0,0,11,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,83,20,10,2,1
0.054,13,0,0,118.74353834730078,238.96540941194056,0,20,2.0000000000000004,0.3935185185185189,120,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0,5,100,0,113.57737824836047,124.74133872837334,121.83985460290032,0,0,0,120,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,85,17,10,2,1
0,7,0,0,118.19319857137212,137.87743640704701,103.95742318307516,0,0,0,121,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,78,17,10,2,1
0.054,11,100,0,117.34003058232663,240.602676059319,0,17,1.7000000000000004,0.3611111111111113,121,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,22,10,2,1
0,9,0,0,122.07154607284303,170.7535593653418,67.2742521071749,0,0,0,122,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,70,17,10,2,1
0.054,9,100,0,119.25330965131664,239.48679121467217,0,11,1.1,0.3240740740740741,122,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0.054,10,0,0,117.39794723747622,240.7906201611416,0,15,1.5000000000000002,0.3703703703703706,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,22,10,2,1
0,8,100,0,125.39146257517498,142.9974970941322,91.7013721242191,0,0,0,123,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,80,18,10,2,1
0,9,0,0,121.27119121516236,147.61973164348052,91.22370183069748,0,0,0,124,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,85,15,10,2,1
0.054,9,100,0,118.51038853153898,239.75030520490864,0,15,1.5000000000000002,0.3935185185185189,124,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,15,10,2,1
0,7,0,0,118.64590892840744,137.85942953423984,103.6646242984652,0,0,0,125,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,90,16,10,2,1
0.054,10,100,0,120.939425746583,237.0948391761248,0,17,1.7000000000000004,0.41666666666666713,125,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,17,10,2,1
0,6,0,0,120.55412841085464,141.89664581809154,97.61286250314645,0,0,0,126,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,80,13,10,2,1
0.054,12,100,0,120.980092160696,237.0694232401709,0,16,1.6000000000000003,0.3703703703703706,126,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0,8,0,0,118.1525151722048,150.03755743700202,91.82932077255104,0,0,0,127,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,87,16,10,2,1
0.054,10,100,0,120.75395085208932,237.5463368018725,0,15,1.5000000000000002,0.4027777777777782,127,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0,9,0,0,110.91597784446904,144.22994292616423,105.0784238973834,0,0,0,128,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,77,16,10,2,1
0.054,9,100,0,120.05459625152926,238.30099923619557,0,18,1.8000000000000005,0.3564814814814817,128,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0.054,10,0,0,114.30728687168116,243.64506927050363,0,18,1.8000000000000005,0.3703703703703706,129,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,17,10,2,1
0,8,100,0,119.33085093804392,131.93696817117888,109.15719056631806,0,0,0,129,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,80,19,10,2,1
0,6,0,0,71.22034885184054,221.75986184210245,67.03478957442606,0,0,0,12,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,82,11,10,2,1
0.054,12,100,0,69.14620565603921,289.53100156221285,0,11,1.1,0.37962962962962993,12,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,14,10,2,1
0,7,0,0,116.99533862768033,169.6194074006763,73.49968994366272,0,0,0,130,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,78,13,10,2,1
0.054,11,100,0,118.28828045246932,240.27195182713905,0,12,1.2,0.3611111111111113,130,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,15,10,2,1
0,6,0,0,118.50676494614184,143.69249314079622,97.85983551059527,0,0,0,131,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,84,15,10,2,1
0.054,12,100,0,118.07372929659384,240.0338583030467,0,16,1.6000000000000003,0.3888888888888892,131,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,17,10,2,1
0,5,0,0,118.71753241186148,131.06545314312254,110.39071991821784,0,0,0,132,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,90,10,10,2,1
0.054,13,100,0,116.40436169654656,241.4245323603101,0,18,1.8000000000000005,0.41666666666666713,132,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,17,10,2,1
0,4,0,0,120.6955257905309,123.6644690408306,115.70831235167368,0,0,0,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,104,14,10,2,1
0.054,14,100,0,119.3479685885404,238.56080013158407,0,19,1.9000000000000008,0.48148148148148223,133,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,19,10,2,1
0.054,11,0,0,121.21871498453297,236.62106100316856,0,17,1.7000000000000004,0.49074074074074153,134,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,17,10,2,1
0,6,100,0,114.0460602254769,146.46037443900474,99.52400439612306,0,0,0,134,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,106,14,10,2,1
0.054,9,0,0,115.10240568871134,243.4178268442311,0,12,1.2,0.3564814814814817,135,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,14,10,2,1
0,9,100,0,120.78324978261077,165.93069665286774,73.44977780331537,0,0,0,135,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,77,16,10,2,1
0,3,0,0,116.06581429942854,170.61662602942212,73.40301690908028,0,0,0,136,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,72,13,10,2,1
0.054,15,100,0,118.31666421899592,240.31234538690313,0,12,1.2,0.3333333333333334,136,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,20,10,2,1
0,8,0,0,114.916073827808,176.26688212003006,69.19902004789479,0,0,0,137,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,63,18,10,2,1
0.054,10,100,0,115.0278316626225,243.63204795444096,0,12,1.2,0.2916666666666666,137,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,19,10,2,1
0,2,0,0,116.41325605814698,144.08490537349087,99.62181606809864,0,0,0,138,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,95,8,10,2,1
0.054,16,100,0,119.79928424800868,238.09808976122088,0,17,1.7000000000000004,0.4398148148148154,138,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,17,10,2,1
0.054,6,0,0,120.02787111625923,238.61107220577816,0,12,1.2,0.3981481481481486,139,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,13,10,2,1
0,10,100,0,116.12022081758008,175.36581792122934,68.61468704517173,0,0,0,139,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,86,19,10,2,1
0,5,0,0,114.08732139299474,148.46628177803248,97.61269936350112,0,0,0,13,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,84,16,10,2,1
0.054,13,100,0,116.19966401396285,241.83378548570784,0,16,1.6000000000000003,0.3888888888888892,13,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,21,10,2,1
0,5,0,0,122.97978164896264,151.4741207467747,85.56721399022364,0,0,0,140,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,91,18,10,2,1
0.054,13,100,0,114.20580308988173,244.0686060493526,0,14,1.4,0.4212962962962968,140,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,19,10,2,1
0.054,17,0,0,121.79843850802344,236.15621333034176,0,17,1.7000000000000004,0.365740740740741,141,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,20,10,2,1
0,1,100,0,117.19965855807358,139.4744297066968,103.50040445404782,0,0,0,141,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,79,12,10,2,1
0,9,0,0,115.7818896712374,161.31661202205402,83.00879374018497,0,0,0,142,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,100,15,10,2,1
0.054,9,100,0,120.87336012189157,237.3330273595259,0,14,1.4,0.4629629629629636,142,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,14,10,2,1
0.054,12,0,0,121.41874082982882,236.80038781977407,0,15,1.5000000000000002,0.3333333333333334,143,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,19,10,2,1
0,6,100,0,116.05965782468436,153.02431834325662,91.02127072958451,0,0,0,143,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,72,18,10,2,1
0,4,0,0,123.16083572012585,147.63657440457197,89.27732577085027,0,0,0,144,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,71,14,10,2,1
0.054,13,100,0,118.62196310800508,239.78415035130112,0,15,1.5000000000000002,0.3287037037037038,144,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0.054,9,0,0,126.28896965890328,232.23587703869225,0,13,1.3,0.3009259259259259,145,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,14,10,2,1
0,9,100,0,122.7489506218275,157.20609775090023,80.08645207429103,0,0,0,145,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,65,17,10,2,1
0.054,11,0,0,121.80518115992191,236.75006062764012,0,13,1.3,0.3009259259259259,146,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,24,10,2,1
0,7,100,0,120.69300266110812,159.8887156090538,79.4364440241046,0,0,0,146,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,65,20,10,2,1
0.054,12,0,0,120.01878717059104,237.9569149440541,0,16,1.6000000000000003,0.4629629629629636,147,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,19,10,2,1
0,6,100,0,116.50010235292912,145.91919602448837,97.75016872221804,0,0,0,147,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,100,15,10,2,1
0,8,0,0,118.62041790018056,186.9846486246934,54.486000077150905,0,0,0,148,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,67,14,10,2,1
0.054,10,100,0,118.23534619319564,240.69439876378064,0,9,0.8999999999999999,0.3101851851851852,148,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,11,10,2,1
0,8,0,0,117.75855472508287,157.18306266131134,85.1284936553912,0,0,0,149,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,84,19,10,2,1
0.054,10,100,0,113.83158071915182,244.3833638380684,0,14,1.4,0.3888888888888892,149,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0,10,0,0,111.1245019164282,144.46062196026736,104.42753311154404,0,0,0,14,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,79,15,10,2,1
0.054,8,100,0,121.59985897865984,236.424636297058,0,17,1.7000000000000004,0.365740740740741,14,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,12,10,2,1
0,6,0,0,120.8549966512755,147.70718246268714,91.68695459745952,0,0,0,150,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,74,14,10,2,1
0.054,12,100,0,117.48137660030504,240.69520102833349,0,15,1.5000000000000002,0.3425925925925927,150,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0,4,0,0,120.31598295836996,135.37375319766818,104.40269781784323,0,0,0,151,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,82,17,10,2,1
0.054,14,100,0,114.3574154413545,243.57483380075135,0,17,1.7000000000000004,0.37962962962962993,151,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,21,10,2,1
0,5,0,0,119.01329543595166,152.45169416317117,88.61373891791892,0,0,0,152,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,77,13,10,2,1
0.054,13,100,0,113.2133035593742,244.93212910940483,0,15,1.5000000000000002,0.3564814814814817,152,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,19,10,2,1
0,9,0,0,117.54958459139236,163.22655612199668,79.33326418560759,0,0,0,153,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,75,17,10,2,1
0.054,9,100,0,119.8646539887098,238.7049770354022,0,13,1.3,0.3472222222222224,153,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,15,10,2,1
0.054,13,0,0,110.04979317143778,247.43839088549933,0,21,2.1000000000000005,0.41666666666666713,154,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,21,10,2,1
0,5,100,0,119.9051547471044,112.25190572289168,127.94657203991424,0,0,0,154,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,90,20,10,2,1
0.054,14,0,0,117.16838893498284,241.1652239159632,0,13,1.3,0.3750000000000003,155,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,25,10,2,1
0,4,100,0,114.24651566172798,166.165600477075,79.70933437551382,0,0,0,155,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,81,21,10,2,1
0,4,0,0,116.46096704048868,158.0782633275621,85.52415879064789,0,0,0,156,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,73,15,10,2,1
0.054,14,100,0,116.24098364034786,242.1656461109052,0,14,1.4,0.3379629629629631,156,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,20,10,2,1
0.054,14,0,0,115.22979412651593,242.56471792824155,0,19,1.9000000000000008,0.3842592592592596,157,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0,4,100,0,119.55553351605194,127.62729839301444,112.97020450305394,0,0,0,157,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,83,9,10,2,1
0.054,13,0,0,116.36547644748482,241.9198780001236,0,14,1.4,0.365740740740741,158,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,0,18,10,2,1
0,5,100,0,116.38242311738938,157.60693398360485,86.25408420539166,0,0,0,158,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,79,10,10,2,1
0,9,0,0,110.47274385826331,195.42057818182943,54.10684741519951,0,0,0,159,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_10,61,13,10,2,1
