probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,4,0,0,68.31477281403215,265.5189818774099,26.46924885269164,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,9,0,1000,67.49870715671086,280.1740892574149,12.378938338557337,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,0,0,2000,67.25801864554995,292.7825423493832,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,15,0,3000,69.10079579435977,290.939990551431,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0.054,16,1000,0,70.79633021638148,283.3630012936495,0,13,1.3,4.741398776035798,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,15,1000,1000,70.44257779909081,289.6356037718436,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,20,1000,2000,71.77619555555529,288.4437073723749,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,11,1000,3000,71.84649968206676,275.8389910400618,12.366255010344528,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,9,2000,0,69.7368852999549,290.5592705930505,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,4,2000,1000,71.13980542008755,288.8968254380115,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,5,2000,2000,72.38899767389366,287.6426518325962,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,13,2000,3000,72.07939991075645,288.03112506936145,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,7,3000,0,68.56354732840484,291.4534550087159,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
0,7,3000,1000,72.50530573640148,287.68059539413616,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=24_nmar=1,24,1
