probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0.054,3,0,0,72.07690722069793,242.6819743972977,42.591755270583405,21,2.1000000000000005,0.6752124303077338,0,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,10,0,100,72.2703992885057,262.72614890739254,25.032272220458047,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0.054,6,100,0,70.26477983436588,269.52279332932653,18.21762924358387,16,1.6000000000000003,0.4052171848823207,0,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,12,100,100,70.09796692885865,241.49484460197704,48.490230669126696,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,12,200,0,69.92101980129179,229.27090238745149,60.90651258411506,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,5,200,100,70.39992124773322,241.31729422074,48.48302338405493,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,10,300,0,72.8316123558482,251.05096731969513,36.30370191614061,0,0,0,0,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0.054,14,300,100,68.9084972954085,252.22574480861837,36.83313276214714,16,1.6000000000000003,0.7308505943750973,0,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0.054,9,0,0,70.0645269253787,263.76471103506935,24.514247820770112,11,1.1,0.6267813718094924,1,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,9,0,100,70.95819035865023,252.15942650050005,37.046353574435706,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,8,100,0,72.4024766191066,251.06497062754693,36.61615064541023,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,13,100,100,73.92614196176766,243.2240846155883,42.88975156480216,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0.054,7,200,0,73.00672049406485,260.80772521395346,24.343931668390667,11,1.1,0.7426288465904454,1,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0.054,9,200,100,69.7096483803964,263.48850643966324,24.423394946602865,18,1.8000000000000005,0.6453259588347596,1,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,7,300,0,70.8600788942223,270.69542901309046,18.568216477985604,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,10,300,100,70.38389875651328,253.3450822916057,36.324118084838446,0,0,0,1,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,10,0,0,70.3330202228768,247.31445972576572,42.40243300307321,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0.054,4,0,100,70.0951927040102,257.37268344832324,30.667938333599473,9,0.8999999999999999,0.9918120947833234,2,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,9,100,0,70.53429651235956,258.82590922435224,30.728645023481732,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,16,100,100,66.3231745829146,263.2366244057024,30.545755067661055,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0.054,7,200,0,69.87989655187927,276.1954835409928,12.331207945759534,10,1,0.7229715923650324,2,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0.054,6,200,100,71.60271641614553,272.8132231276976,12.365911774296077,24,2.400000000000001,0.8560616363184193,2,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,16,300,0,76.08220237597473,229.0476012145378,54.87937948770852,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,4,300,100,71.47655518585091,239.69813545959553,48.85825949523727,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0.054,14,0,0,66.64207805115122,260.89166960687766,30.621741753508488,15,1.5000000000000002,0.655227343690773,3,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,8,0,100,71.79367712535462,257.8549072848265,30.443359465314696,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,9,100,0,66.84510935496773,275.11917626473274,18.154349026154083,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,8,100,100,69.63506061310858,235.3797714599281,55.00842591688006,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0.054,8,200,0,70.94247298361832,267.93720381546956,18.598910403894777,20,2.0000000000000004,0.5517766952966375,3,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,9,200,100,70.36474607107701,254.83338604287096,34.88817780014644,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0.054,9,300,0,72.98822622260624,260.9463806233714,24.520770602667255,10,1,0.6953246773294929,3,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,7,300,100,68.50453860166222,230.61954636317157,60.88152438707119,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
0,6,0,0,72.21674413167263,238.76919670014755,49.199279292785306,0,0,0,4,D_pmar=0.054_dist=100_repair_6_males=8_nmar=3,8,3
