probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,fg_theta_dir,mar_attempts_count,mate_attempts_count,fg_theta,num_males,num_mar
0.054,13,400,300,0,359.0178054318559,0,0,0,1.016275809818936,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,136,13,-99,24,23
0.054,7,500,0,0,358.83001933045307,0,0,0,1.2315909863172627,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,94,7,-99,24,23
0.054,11,500,100,0,358.9968265447883,0,0,0,1.1505986775839507,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,111,11,-99,24,23
0.054,7,500,200,0,352.72560022566927,6.012995079433681,0,0,1.2770929440275132,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,116,8,-99,24,23
0.054,7,500,300,0,358.5588713703927,0,1,0.1,1.477028418923968,0,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,133,7,-99,24,23
0,8,0,0,0,360.0057900310049,0,0,0,0,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,112,8,-99,24,23
0.054,7,0,100,0,358.77159099063994,0,0,0,1.374101550956998,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,104,7,-99,24,23
0.054,10,0,200,0,358.65447700973937,0,0,0,1.4557236038832353,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,110,10,-99,24,23
0.054,7,0,300,0,358.1726589229903,0,1,0.1,1.7918676110099112,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,107,7,-99,24,23
0.054,8,100,0,0,358.8829151079674,0,1,0.1,1.1192920943785265,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,114,8,-99,24,23
0.054,13,100,100,0,358.47221234884955,0,0,0,1.5901962384319894,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,127,13,-99,24,23
0.054,9,100,200,0,358.80836657363153,0,1,0.1,1.1674411216618366,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,131,9,-99,24,23
0.054,9,100,300,0,352.85372652058055,6.139236851377888,1,0.1,1.1371028256427158,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,130,9,-99,24,23
0.054,3,200,0,0,352.1400700856828,6.169916205512182,0,0,1.7268140095977338,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,125,3,-99,24,23
0.054,11,200,100,0,358.70930450686785,0,0,0,1.536444728201061,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,129,11,-99,24,23
0.054,8,200,200,0,358.8540821557262,0,0,0,1.2456566296903522,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,109,8,-99,24,23
0.054,4,200,300,0,352.4142456841389,6.129043257427457,0,0,1.5739885995855425,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,137,4,-99,24,23
0.054,8,300,0,0,358.83903111760134,0,0,0,1.338309805016251,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,132,8,-99,24,23
0.054,7,300,100,0,346.32214639344335,12.0942401596256,0,0,1.6700957138896082,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,103,7,-99,24,23
0.054,7,300,200,0,358.29491998031506,0.7543795356508158,0,0,1.0823839778931432,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,137,7,-99,24,23
0.054,10,300,300,0,352.5030842435006,6.0820456394526925,0,0,1.576174140298583,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,112,11,-99,24,23
0.054,8,400,0,0,357.4614579336696,0,1,0.1,2.4461621038569743,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,100,8,-99,24,23
0.054,10,400,100,0,352.6796741014684,6.076651315606267,1,0.1,1.2505894310253138,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,102,11,-99,24,23
0.054,12,400,200,0,358.4479824731725,0,1,0.1,1.4979897361614742,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,108,12,-99,24,23
0.054,15,400,300,0,358.8402843270759,0,1,0.1,1.0665835465180586,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,134,16,-99,24,23
0.054,12,500,0,0,352.58871165496925,6.185411614521801,1,0.1,1.202909293416319,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,129,12,-99,24,23
0.054,13,500,100,0,358.9207502166838,0,0,0,1.0945087424131943,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,125,13,-99,24,23
0.054,8,500,200,0,358.67580508792787,0,0,0,1.365962585540155,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,138,8,-99,24,23
0.054,9,500,300,0,346.2145989237659,12.343630276247788,2,0.2,1.389955389916973,2,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,114,10,-99,24,23
0.054,7,0,0,0,353.0497509280789,6.027056147467648,0,0,1.0608419967374236,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,120,8,-99,24,23
0.054,14,0,100,0,353.0336376416767,6.109634327512144,0,0,1.026493162640722,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,105,15,-99,24,23
0.054,14,0,200,0,358.30582412934666,0,1,0.1,1.706213895766316,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,100,14,-99,24,23
0.054,5,0,300,0,352.63858944305804,6.038188313032669,1,0.1,1.2454272249556533,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,128,5,-99,24,23
0.054,12,100,0,0,358.3942051165578,0,1,0.1,1.5372367548808807,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,103,12,-99,24,23
0.054,8,100,100,0,352.59523730231206,6.264691435706153,1,0.1,1.1874120195451054,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,114,8,-99,24,23
0.054,5,100,200,0,358.780367383199,0,0,0,1.3427501870210057,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,105,5,-99,24,23
0.054,6,100,300,0,346.78894131727856,12.268683051360256,0,0,1.0652210351855946,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,125,6,-99,24,23
0.054,6,200,0,0,358.75251740004364,0,1,0.1,1.23329549287916,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,137,6,-99,24,23
0.054,4,200,100,0,346.20211820957996,12.020354682580678,1,0.1,1.7074060278610397,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,115,4,-99,24,23
0.054,12,200,200,0,358.6496276291144,0,2,0.2,1.2774022114170802,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,122,12,-99,24,23
0.054,10,200,300,0,358.86102168293627,0,1,0.1,1.203413505905419,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,120,10,-99,24,23
0.054,8,300,0,0,358.51222618894184,0,1,0.1,1.414258856358695,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,126,8,-99,24,23
0.054,11,300,100,0,358.36162170709804,0,1,0.1,1.5980103610985943,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,87,11,-99,24,23
0.054,3,300,200,0,358.6996727400372,0,0,0,1.3503387845989787,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,94,3,-99,24,23
0.054,14,300,300,0,358.68087638766417,0,0,0,1.3296348455913256,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,107,14,-99,24,23
0.054,4,400,0,0,358.8389462022103,0,0,0,1.344286761955699,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,105,4,-99,24,23
0.054,8,400,100,0,359.097876130987,0,0,0,1.006841381378596,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,131,8,-99,24,23
0,10,400,200,0,360.0347038901046,0,0,0,0,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,111,10,-99,24,23
0.054,11,400,300,0,352.8158527871365,6.018186008382775,0,0,1.4733740015688157,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,101,11,-99,24,23
0.054,10,500,0,0,352.53835433344705,6.074473710859079,1,0.1,1.32068408701177,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,89,10,-99,24,23
0.054,13,500,100,0,352.45157494424143,6.191027631716613,0,0,1.3732192117034925,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,122,13,-99,24,23
0.054,12,500,200,0,358.6650796029083,0,1,0.1,1.389622991326902,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,110,12,-99,24,23
0.054,9,500,300,0,346.99360928424016,12.081085523799114,0,0,1.0668128949845963,3,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,93,9,-99,24,23
0.054,11,0,0,0,358.41921482040624,0,0,0,1.6352376655283374,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,86,11,-99,24,23
0.054,10,0,100,0,352.40725462822525,6.08026774073249,1,0.1,1.4238396582394166,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,119,10,-99,24,23
0.054,11,0,200,0,352.83815086648224,6.048814452190773,2,0.2,1.103669423480537,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,119,11,-99,24,23
0.054,7,0,300,0,347.29925497280493,12.070431787416316,0,0,0.7416657272762671,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,127,8,-99,24,23
0.054,5,100,0,0,352.33964571136073,6.229909405912079,1,0.1,1.3393133629174372,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,104,5,-99,24,23
0.054,9,100,100,0,352.6294637177499,6.0638847529494,0,0,1.415963168981183,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,114,9,-99,24,23
0.054,16,100,200,0,358.76666168902676,0,0,0,1.2530760484003287,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,100,16,-99,24,23
0.054,8,100,300,0,358.80820705917864,0,1,0.1,1.1138222625468914,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,132,8,-99,24,23
0.054,8,200,0,0,358.5304004990349,0,1,0.1,1.388510698701717,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,94,8,-99,24,23
0.054,10,200,100,0,346.78329832808316,12.065767426161564,1,0.1,1.1238716713307295,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,111,11,-99,24,23
0.054,9,200,200,0,352.5586706414784,6.175664861966402,0,0,1.4409411028556811,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,98,9,-99,24,23
0.054,4,200,300,0,352.67959523967056,6.076208758827462,2,0.2,1.2495079030591514,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,111,4,-99,24,23
0.054,7,300,0,0,352.53339746539166,6.1185253211815684,1,0.1,1.326146532199106,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,105,7,-99,24,23
0.054,8,300,100,0,352.2585800326489,6.0866563858396265,2,0.2,1.5831372627515286,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,90,8,-99,24,23
0.054,5,300,200,0,352.74248402021567,6.1417762190349405,0,0,1.203436176483347,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,125,5,-99,24,23
0.054,9,300,300,0,358.78822446172194,0,0,0,1.2969837559273398,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,100,9,-99,24,23
0.054,8,400,0,0,358.59478411934043,0,1,0.1,1.3549686634690117,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,104,8,-99,24,23
0.054,12,400,100,0,346.6844837086955,12.07913569101777,0,0,1.292362041142035,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,103,12,-99,24,23
0.054,7,400,200,0,353.0290239456818,6.043467941222401,1,0.1,1.0517076289524454,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,110,7,-99,24,23
0.054,11,400,300,0,358.94377387471235,0,2,0.2,1.0038561965488273,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,88,11,-99,24,23
0,16,500,0,0,360.2190516533354,0,0,0,0,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,119,16,-99,24,23
0.054,11,500,100,0,358.75921913037695,0,0,0,1.3988069944678148,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,115,11,-99,24,23
0.054,7,500,200,0,358.3142102605569,0,1,0.1,1.623150821464778,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,86,7,-99,24,23
0.054,7,500,300,0,352.9959143913835,6.152848278246146,0,0,0.996552414751764,4,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,128,7,-99,24,23
0.054,6,0,0,0,358.7122854282689,0,1,0.1,1.307555882171558,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,91,6,-99,24,23
0.054,11,0,100,0,359.12471003102326,0,0,0,1.2742326281280805,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,119,11,-99,24,23
0.054,9,0,200,0,352.8739761461329,6.072111894910964,1,0.1,1.2271541993116748,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,115,9,-99,24,23
0.054,13,0,300,0,358.6848536011113,0,0,0,1.4603398794386315,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,120,13,-99,24,23
0.054,9,100,0,0,358.8769723649439,0,0,0,1.1234290481634286,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,121,9,-99,24,23
0.054,10,100,100,0,358.79856836495236,0,1,0.1,1.3134069247501683,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,115,10,-99,24,23
0,10,100,200,0,360.2356185637875,0,0,0,0,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,129,10,-99,24,23
0.054,7,100,300,0,358.79196601838623,0,1,0.1,1.1475780127000197,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,118,7,-99,24,23
0.054,8,200,0,0,352.74951612440407,6.160905237920469,0,0,1.4004281514238452,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,116,8,-99,24,23
0.054,7,200,100,0,352.757417715981,6.185643961704923,0,0,1.1603488746236803,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,113,7,-99,24,23
0.054,10,200,200,0,358.7537015794936,0,0,0,1.4561083856093506,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,104,10,-99,24,23
0.054,9,200,300,0,358.96218128459935,0,0,0,1.1312310919727375,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,106,9,-99,24,23
0.054,10,300,0,0,352.54259929278743,6.196106956665665,1,0.1,1.521426764722319,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,130,10,-99,24,23
0.054,8,300,100,0,352.5462939346082,6.058300438904235,0,0,1.530609897202185,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,103,8,-99,24,23
0.054,11,300,200,0,346.92133387374685,12.179387192464713,0,0,0.9185417292060984,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,131,11,-99,24,23
0.054,8,300,300,0,358.61296674755715,0,0,0,1.4103132980816853,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,106,8,-99,24,23
0.054,1,400,0,0,358.2772053960833,0,0,0,1.723058483874828,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,106,1,-99,24,23
0.054,14,400,100,0,358.7846859343383,0,1,0.1,1.2385617477228712,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,108,14,-99,24,23
0.054,5,400,200,0,358.7173285347161,0,1,0.1,1.2654624560082155,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,121,5,-99,24,23
0.054,10,400,300,0,358.539912460608,0,2,0.2,1.4004501624205967,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,102,10,-99,24,23
0.054,12,500,0,0,359.0246825236949,0,0,0,1.2275099617336556,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,105,12,-99,24,23
0.054,12,500,100,0,352.7935556111587,6.047212727895705,0,0,1.2300184154921665,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,119,12,-99,24,23
0.054,9,500,200,0,352.8197276501107,6.00922754780224,0,0,1.243867315956753,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,114,9,-99,24,23
0.054,7,500,300,0,358.750944602896,0,0,0,1.4623179800312565,5,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,97,7,-99,24,23
0.054,9,0,0,0,352.2857485767937,6.004886376948338,1,0.1,1.8086473515788295,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,112,9,-99,24,23
0.054,12,0,100,0,358.5714683439426,0,1,0.1,1.4056143010393565,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,109,12,-99,24,23
0.054,7,0,200,0,358.63835183574224,0,1,0.1,1.486809608875136,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,116,7,-99,24,23
0.054,8,0,300,0,352.5644188190687,6.066036932453749,1,0.1,1.4176075821529326,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,111,8,-99,24,23
0.054,8,100,0,0,352.3643938272067,6.006198961404971,1,0.1,1.5800698595438136,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,112,9,-99,24,23
0.054,16,100,100,0,352.94169403544043,6.019780040483932,0,0,1.1363414176930062,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,124,16,-99,24,23
0,9,100,200,0,360.05792594335395,0,0,0,0,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,96,9,-99,24,23
0.054,7,100,300,0,358.49337284536045,0,1,0.1,1.4254242320022104,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,126,7,-99,24,23
0.054,8,200,0,0,346.3736481367857,12.341135857200008,1,0.1,1.2128956315717956,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,133,8,-99,24,23
0.054,8,200,100,0,358.37139864892424,0,0,0,1.6369533025447616,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,91,8,-99,24,23
0.054,11,200,200,0,358.49708426136925,0,1,0.1,1.4616175551483537,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,112,11,-99,24,23
0.054,9,200,300,0,358.54083032129313,0,0,0,1.542175555527991,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,121,9,-99,24,23
0.054,12,300,0,0,352.944382262008,6.02233322214395,0,0,1.1651151164555085,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,128,12,-99,24,23
0.054,7,300,100,0,358.80403002807276,0,0,0,1.2511863369217946,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,152,7,-99,24,23
0.054,10,300,200,0,352.50899092346714,6.10856722469802,1,0.1,1.4142571731752862,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,111,10,-99,24,23
0.054,9,300,300,0,346.66208969490634,12.247014431611518,0,0,1.1863525900829854,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,128,10,-99,24,23
0.054,6,400,0,0,358.85410581659676,0,0,0,1.2191596294932436,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,109,6,-99,24,23
0.054,11,400,100,0,358.53090924453653,0,1,0.1,1.4816160026054963,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,116,11,-99,24,23
0.054,8,400,200,0,358.1692660985058,0,1,0.1,1.756971996663852,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,96,8,-99,24,23
0.054,5,400,300,0,352.3320625722039,6.120513337617494,1,0.1,1.528445738002025,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,121,5,-99,24,23
0.054,11,500,0,0,352.69642468323974,6.178454294040512,0,0,1.3107054476751856,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,124,11,-99,24,23
0.054,8,500,100,0,359.1014620443963,0,0,0,1.3147560082798635,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,135,8,-99,24,23
0.054,3,500,200,0,358.8988089502445,0,0,0,1.2363312698485929,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,120,3,-99,24,23
0.054,14,500,300,0,352.51920241391065,6.2130077100410235,1,0.1,1.2012367679465228,6,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,107,14,-99,24,23
0.054,15,0,0,0,358.57371247738047,0,3,0.30000000000000004,1.2291539032406138,7,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,102,15,-99,24,23
0.054,12,0,100,0,352.7287169615056,6.003967437979939,0,0,1.2874824169609391,7,D_pmar=0.054_dist=100_repair_6_males=24_nmar=23,FG_theta_zero_feeding,120,12,-99,24,23
