probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,8,0,0,73.57120480718892,207.12586297790125,79.35822101188066,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,0,500,76.17111777735947,228.8739738042268,54.9654556391811,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,8,500,0,68.63304597175626,268.9152351802471,18.427660366553432,18,1.8000000000000005,2.357117477183496,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,8,500,500,72.77985289472755,268.9505930453177,18.35508016309728,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,1000,0,72.00050474070841,208.7058163372649,79.31882293330673,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,14,1000,500,69.72211859292402,262.0453412658663,24.216704540885043,18,1.8000000000000005,2.2685185185185204,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,9,1500,0,71.63825975252,223.8987338120919,61.25181443395101,10,1,2.297413455701842,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,11,1500,500,67.88732213173414,264.7743366825821,24.296797822810255,13,1.3,1.8280222858443775,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,3,0,0,69.09759186583764,271.9407246336383,14.62699246346406,13,1.3,3.068164950060216,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,13,0,500,74.28527358729568,242.95663528027077,42.909139818033495,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,5,500,0,70.29033288039406,283.80998047461895,6.090175481972817,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,12,500,500,69.85598295273198,236.64502337411955,49.21141579978116,23,2.3000000000000007,2.1112646001383553,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,6,1000,0,72.01080828857364,210.50199488818825,73.20016328235153,22,2.2000000000000006,2.1639891033291514,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,10,1000,500,70.02085722053413,247.25844590469063,42.72814818530462,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,17,1500,0,69.0233764985237,200.6111859665663,90.47653331988931,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,6,1500,500,71.20543830065344,219.1696772187183,67.34924988205631,6,0.6,1.822405603272172,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,6,0,0,70.14268741096897,259.3511231289929,30.602287961399313,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,11,0,500,72.42355000641562,238.88728220769883,48.797521897841854,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,8,500,0,70.84906592308445,236.2558001961754,48.82743330331956,19,1.9000000000000008,2.2297662455510308,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,9,500,500,69.47616971430315,245.33636715141284,42.50835994991541,10,1,1.834168240219902,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,9,1000,0,72.66913347016596,244.84757673089496,42.65588906578073,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,8,1000,500,69.89913408391693,287.1381330082235,0,10,1,2.071114258217583,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,1500,0,71.13522773301881,239.97200194462096,48.927199661472514,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,9,1500,500,71.5952432765001,247.39112574457025,37.955831886264434,11,1.1,1.9860877285468352,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,5,0,0,76.29515700551381,247.39031511058025,36.528818953168376,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,5,0,500,75.16970512916676,239.26488058954143,42.59311511195457,15,1.5000000000000002,1.6721312031828652,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,500,0,71.67304092378552,214.94427761569543,73.5577713565236,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,21,500,500,69.5198432980684,242.024473842218,48.60049840477519,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,5,1000,0,71.74556484479244,242.0728096379594,42.672919312939435,12,1.2,2.373308146633826,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,8,1000,500,71.31199662855579,285.064233121623,0,16,1.6000000000000003,2.1527777777777786,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,1500,0,68.14479159747385,224.27561859355544,67.62511519493944,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,4,1500,500,74.61247134497461,281.5841706175053,0,11,1.1,2.7413299713142076,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,8,0,0,71.54623842182947,257.9869891413199,30.587455629320313,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,14,0,500,68.60112122846886,236.49010702964463,55.07895849360614,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,10,500,0,70.22448065551961,268.4058448393782,18.18095659010671,10,1,2.2495449048032183,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,3,500,500,71.06687557190656,278.37224287702384,6.123593313636893,10,1,3.476685724030233,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,1000,0,68.22481599069276,236.67577526927744,55.102813959820175,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,11,1000,500,69.9137433770229,279.5234056478167,6.068822847217933,18,1.8000000000000005,2.7441857492144788,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,1500,0,70.72770874395982,246.64095213701813,42.64187169219789,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,7,1500,500,68.82305899640909,221.43223085805673,67.02993850240628,8,0.7999999999999999,1.9669111747332664,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,0,0,71.92002007368974,221.03003557614372,67.17366860571404,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,7,0,500,70.90438327763445,273.5203906975944,12.52397594342169,12,1.2,2.056343697313575,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,10,500,0,71.07760880935996,252.44812001555908,36.60551872545503,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,8,500,500,68.9744604315278,263.06106284793447,24.60240559374448,12,1.2,2.202212104493322,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,15,1000,0,64.080510134720285,238.27563944060597,54.840384185885064,12,1.2,1.7450179701585693,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,4,1000,500,67.9742354992938,286.04478566170485,6.095128445650501,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,8,1500,0,74.5139385668096,205.9729441894811,79.60941378840235,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,13,1500,500,74.3044229778681,264.16885949413785,18.227001613592194,13,1.3,2.119207788807514,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,0,0,72.79561974669669,256.97087884297565,30.30632751354523,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,9,0,500,69.3740934601933,248.14126253368843,42.61791548856613,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,4,500,0,71.31881013751929,212.23385090034677,73.07860918411896,14,1.4,2.064134739926726,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,500,500,70.40289048386332,277.6285049423258,12.103204492430564,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,19,1000,0,71.88836930888758,259.6549416342461,24.662384312301704,18,1.8000000000000005,2.0808326415873357,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,6,1000,500,71.78947815733575,241.23340760718955,43.08980589853228,16,1.6000000000000003,2.659311365599737,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,9,1500,0,70.04931461364491,244.48662951349712,42.73976685459444,9,0.8999999999999999,1.9685562629708928,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,11,1500,500,73.57629616308895,209.86909421683563,76.60556485953637,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,5,0,0,70.94265445587833,273.32820401421355,12.15354032082072,9,0.8999999999999999,2.7471716335777177,7,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,4,0,500,68.1290210371185,262.61519693579424,24.50766857084677,16,1.6000000000000003,3.191088149190083,7,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,3,500,0,69.44213667858284,253.59948716137484,36.994574686962125,0,0,0,7,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,20,500,500,74.65030512296646,218.10188336326385,67.2949911583885,0,0,0,7,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,13,1000,0,72.64043490918543,232.57957215603835,54.99847530475445,0,0,0,7,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,1000,500,71.86688646292554,208.89572764998957,79.49473758324415,0,0,0,7,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,4,1500,0,64.15376398742954,285.55554058397365,6.003225448188478,18,1.8000000000000005,2.6259883959138173,7,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,16,1500,500,74.6078991556889,239.75293482413147,42.512487480736866,10,1,2.3220545460316107,7,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,5,0,0,71.98877521821089,242.63407564121232,42.826895023651424,8,0.7999999999999999,2.0118446353109114,8,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,0,500,71.4861261378097,270.3275713080176,18.195282265243463,0,0,0,8,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,500,0,68.03688278022659,243.2985225922177,48.71503692245595,0,0,0,8,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,13,500,500,67.7414874519401,268.2413799472819,24.33988707496305,0,0,0,8,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,13,1000,0,65.96845786044523,272.5095777933814,18.504460158210016,11,1.1,1.921296296296296,8,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,6,1000,500,71.9514181894088,235.94545217573489,48.89635558029698,14,1.4,1.8240506915097987,8,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,9,1500,0,66.0058821766074,265.82102094256027,24.746020047284592,13,1.3,2.4005579955795207,8,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,1500,500,71.62196139819062,233.54450919687403,54.88716189368743,0,0,0,8,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,10,0,0,67.66736905356039,260.1459244512144,32.217370044337365,0,0,0,9,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,8,0,500,73.12320672485362,211.04096279924465,72.8144521696431,14,1.4,1.629277229417829,9,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,11,500,0,72.50309883050164,219.3273482728634,65.39145626100941,11,1.1,1.7541498088973335,9,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,6,500,500,71.95357561238336,257.71928952769855,30.47162559145954,0,0,0,9,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,14,1000,0,70.0797992386683,242.38920472914504,42.899372886963555,22,2.2000000000000006,2.4690387696456657,9,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,5,1000,500,71.82964008526677,269.7539442897673,18.420807738656325,0,0,0,9,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,1500,0,70.93299950957042,227.89525597830345,61.26572566402531,0,0,0,9,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,11,1500,500,68.14670068306248,244.8225577968092,43.03961963559513,14,1.4,2.620676005453624,9,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,10,0,0,68.38679593303178,252.3396302222567,36.54638894866303,8,0.7999999999999999,2.116729136654554,100,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,14,0,500,69.61314257618923,235.36007622928588,55.035925622091135,0,0,0,100,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,7,500,0,70.93512367635697,255.55659509691907,30.577114431445377,9,0.8999999999999999,2.122650111338773,100,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,500,500,73.41793877546553,219.71882143028895,66.92859395368177,0,0,0,100,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,1000,0,71.87984185609751,251.29969004816252,36.888590890851894,0,0,0,100,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,9,1000,500,72.7735105805373,252.2997419790718,30.44444550065022,20,2.0000000000000004,2.5007894847292595,100,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,4,1500,0,68.93481274080439,268.50437901499845,18.28440399540493,18,1.8000000000000005,2.66611669824155,100,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,9,1500,500,68.88354215351984,230.08817626386,61.10335785285407,0,0,0,100,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,8,0,0,69.73435145903538,280.3414496345831,6.1652135195259365,14,1.4,2.3950141466426147,101,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,5,0,500,68.99523581357273,262.8854864539553,24.64695793667642,11,1.1,2.4984629786323063,101,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,9,500,0,67.68728979688254,215.32648228072455,77.02444024900416,0,0,0,101,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,12,500,500,77.79729282574155,229.2422854408025,49.109862503856014,19,1.9000000000000008,2.0322318787871256,101,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,8,1000,0,70.18238637600918,234.8961456519748,54.97471995615453,0,0,0,101,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,10,1000,500,77.04880065972479,234.81150952566028,48.27197760049904,0,0,0,101,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,10,1500,0,68.08599431026323,245.9542934363596,42.774986538932424,14,1.4,1.9119902719084865,101,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,10,1500,500,69.10337051587211,242.3169778730512,48.72059965124341,0,0,0,101,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,16,0,0,70.87780007316493,254.82262276151403,30.82775965732614,15,1.5000000000000002,1.974020799487092,102,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,9,0,500,69.00160902417579,266.5544295468013,24.566554649641123,0,0,0,102,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,9,500,0,73.01556648870647,244.77328433163683,42.29952505829594,0,0,0,102,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,1,500,500,70.27411765877774,243.21588341930425,42.66820948756402,11,1.1,2.8335454381594865,102,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,10,1000,0,68.27498565204644,220.96486138776828,67.4498565293689,13,1.3,2.0434652439315366,102,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,4,1000,500,72.38008638224885,244.99040203270457,42.810691931694585,0,0,0,102,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,11,1500,0,69.34949195559376,250.85655323267693,36.71651217442587,12,1.2,2.039493649596958,102,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,1500,500,70.4224806709351,265.0388220343192,24.600999339446673,0,0,0,102,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,6,0,0,67.46168308917566,234.1094540648531,54.8553361488391,15,1.5000000000000002,2.109090240097409,103,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,11,0,500,68.2934824327854,242.7790749477311,48.96588086127025,0,0,0,103,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,3,500,0,68.60307120141168,269.38749932553065,18.280934665800135,9,0.8999999999999999,2.853381370239344,103,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,6,500,500,69.42670392978721,266.3406095906832,24.458211773453257,0,0,0,103,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,1000,0,72.8293578283915,256.6083703841773,30.607491048092125,0,0,0,103,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,11,1000,500,72.52994694050746,247.84974025908937,36.53091867252228,11,1.1,2.1139461923895815,103,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,1500,0,77.15792752275536,258.49982097442506,24.359940560173417,0,0,0,103,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,11,1500,500,72.03219322027184,243.42278996157313,41.672882400479175,11,1.1,2.0667655381356913,103,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,8,0,0,70.5952174455951,260.554923408231,24.42030050426002,15,1.5000000000000002,3.115215497851138,104,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,12,0,500,76.27481876868232,228.0193773552873,52.23210451579946,14,1.4,2.2304476634103567,104,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,9,500,0,69.82143026189553,210.9801880264189,79.36365361997714,0,0,0,104,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,10,500,500,71.43540637517846,258.0670786368795,30.58719099928368,0,0,0,104,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,7,1000,0,73.45712720203993,256.14960767068607,30.531881215313255,0,0,0,104,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,11,1000,500,73.4143137071892,215.87111380156156,67.59470602431624,11,1.1,2.022491455824334,104,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,12,1500,0,72.62704397005082,265.30519600695663,18.060954394457184,17,1.7000000000000004,2.321750253919597,104,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,3,1500,500,70.70487197066252,246.4240264597092,42.92262552687004,0,0,0,104,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,11,0,0,70.44584773197747,236.6465092185573,49.94158153310933,14,1.4,1.6987216738622732,105,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,8,0,500,68.36587161244495,261.1862305927709,30.505494813846063,0,0,0,105,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,12,500,0,70.65412651465793,231.17351512699568,54.78008565368601,11,1.1,2.3150970673337916,105,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,500,500,68.22180943206324,255.1681193532027,36.61551081821353,0,0,0,105,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,3,1000,0,68.36794371506635,226.83177363336767,61.44157822221966,15,1.5000000000000002,1.8718399299877144,105,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,6,1000,500,69.21828876325213,272.78838655925426,18.05111837543512,0,0,0,105,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,14,1500,0,71.81342223291931,248.3012809765434,36.72919916538836,12,1.2,1.9907407407407405,105,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,6,1500,500,67.54741703973295,271.63364632959065,20.97078991544613,0,0,0,105,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,16,0,0,67.40994912606764,250.20413898299967,42.50771864525835,0,0,0,106,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,11,0,500,73.26760437750876,256.35429945712923,30.687318168904785,0,0,0,106,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,11,500,0,70.32865757336573,243.10135363158489,42.64098796958126,13,1.3,2.6457514943583744,106,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,500,500,71.51566040851365,258.0407804166029,30.486347593223556,0,0,0,106,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,6,1000,0,67.58834874861152,240.75060483767885,48.80666198017659,12,1.2,1.862780924884249,106,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,7,1000,500,73.1408589666863,228.60688406323715,54.8318497554054,14,1.4,2.0980598150512657,106,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,3,1500,0,70.77290626084397,262.3034285369328,27.09411237940126,0,0,0,106,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,6,1500,500,75.05077634365892,244.84619725193733,36.803331971614234,13,1.3,2.1016763232315707,106,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,12,0,0,69.45225574865657,278.40440250286696,12.173072249190623,0,0,0,107,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,5,0,500,69.48362959969255,290.9107708049542,0,0,0,0,107,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,9,500,0,70.02335943344323,261.8719808018688,24.4535512476946,14,1.4,2.325214616043896,107,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,9,500,500,71.91666585811996,258.0632646680821,30.122813921862168,0,0,0,107,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,12,1000,0,70.67589722131805,202.60825605983348,84.00313055925285,13,1.3,1.5694210618801692,107,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,9,1000,500,70.5902623148504,249.40206372679603,36.48175498443294,15,1.5000000000000002,2.0356742013183853,107,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,8,1500,0,72.74780945026747,211.9176447341021,72.74539493450291,11,1.1,1.6140722699388388,107,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,8,1500,500,69.89906532894825,229.42124896969443,60.72103985687045,0,0,0,107,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,5,0,0,69.26144543845265,267.3917304407168,18.59451172574564,18,1.8000000000000005,2.9744785806263527,108,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,8,0,500,70.01103574149077,244.57924384175436,42.68394078815747,9,0.8999999999999999,2.049589158714024,108,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,8,500,0,66.80291985608284,274.9793980108784,18.29648615062369,0,0,0,108,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,15,500,500,70.87130816428326,224.71985824208403,60.92376339949031,15,1.5000000000000002,1.998284764069548,108,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0.054,3,1000,0,73.10926735486781,259.38352990261086,24.422605341523823,11,1.1,2.071114258217583,108,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,21,1000,500,67.99516487857646,218.81388699409456,73.28208609199271,0,0,0,108,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
0,5,1500,0,71.08732926746995,246.51728925617164,42.60616955219199,0,0,0,108,D_pmar=0.054_dist=500_repair_6_males=8_nmar=4,8,4
