probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,fg_theta_dir,mar_attempts_count,mate_attempts_count,fg_theta,num_males,num_mar
0.054,12,100,100,0,359.4603843457654,0,1,0.1,0.62379683041749,7,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,87,12,-99,4,3
0.054,6,0,0,0,359.3606521120395,0,0,0,0.691652637128103,8,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,78,6,-99,4,3
0.054,8,0,100,0,359.32449216407866,0,0,0,0.8003009585703967,8,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,83,8,-99,4,3
0.054,11,100,0,0,359.50282836594596,0,0,0,0.5555555555555566,8,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,94,11,-99,4,3
0,11,100,100,0,360.21185979158315,0,0,0,0,8,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,133,11,-99,4,3
0.054,8,0,0,0,359.54825207874,0,0,0,0.5826519154740085,9,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,90,8,-99,4,3
0.054,10,0,100,0,353.3565032250126,6.175056937985389,0,0,0.6854343697646417,9,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,74,10,-99,4,3
0,12,100,0,0,360.2361695825529,0,0,0,0,9,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,125,12,-99,4,3
0.054,6,100,100,0,359.3397062120969,0,1,0.1,0.6862286886315577,9,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,71,6,-99,4,3
0,8,0,0,0,360.0002353435264,0,0,0,0,100,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,118,8,-99,4,3
0.054,13,0,100,0,359.5616984408181,0,0,0,0.6474667302888237,100,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,83,13,-99,4,3
0.054,8,100,0,0,359.5436797795328,0,0,0,0.629629629629631,100,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,110,8,-99,4,3
0.054,7,100,100,0,359.3762278722385,0,0,0,0.6940355937288504,100,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,75,8,-99,4,3
0,9,0,0,0,360.046484527192,0,0,0,0,101,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,131,9,-99,4,3
0.054,5,0,100,0,359.4800382582033,0,0,0,0.5833333333333345,101,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,87,5,-99,4,3
0.054,11,100,0,0,359.22531831839177,0,0,0,0.7833710777857099,101,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,69,11,-99,4,3
0.054,11,100,100,0,359.54207163133833,0,0,0,0.5332581767781192,101,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,77,11,-99,4,3
0.054,13,0,0,0,359.41800308634953,0,1,0.1,0.545229410285651,102,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,82,13,-99,4,3
0.054,5,0,100,0,353.24969078889023,6.338047721910485,0,0,0.5694444444444455,102,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,86,5,-99,4,3
0,12,100,0,0,360.0838941514397,0,0,0,0,102,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,95,12,-99,4,3
0.054,6,100,100,0,359.47846946794687,0,0,0,0.6022373200031734,102,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,83,6,-99,4,3
0.054,5,0,0,0,359.46612939119314,0,0,0,0.5787037037037048,103,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,82,5,-99,4,3
0.054,12,0,100,0,359.5729108649619,0,0,0,0.7050762247976013,103,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,88,12,-99,4,3
0.054,6,100,0,0,359.29609911308586,0,0,0,0.8071772612289086,103,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,97,6,-99,4,3
0,13,100,100,0,360.20037240988734,0,0,0,0,103,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,125,13,-99,4,3
0.054,8,0,0,0,359.39334516960434,0,0,0,0.6796814036205711,104,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,79,8,-99,4,3
0,7,0,100,0,360.0881171263566,0,0,0,0,104,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,126,7,-99,4,3
0.054,11,100,0,0,359.6633984403032,0,0,0,0.6091700731654801,104,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,92,11,-99,4,3
0.054,10,100,100,0,359.3362048742441,0,0,0,0.7282243729457496,104,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,72,10,-99,4,3
0,10,0,0,0,360.02034491655655,0,0,0,0,105,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,129,10,-99,4,3
0.054,8,0,100,0,359.3879913385761,0,0,0,0.7523031235326789,105,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,75,8,-99,4,3
0.054,6,100,0,0,359.52466185902995,0,0,0,0.5990600445355101,105,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,112,6,-99,4,3
0.054,12,100,100,0,359.41052914322944,0,0,0,0.6338504085436653,105,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,66,12,-99,4,3
0,11,0,0,0,360.02268736517283,0,0,0,0,106,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,108,11,-99,4,3
0.054,8,0,100,0,347.40052352914597,12.205723212915856,0,0,0.5277777777777787,106,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,91,10,-99,4,3
0.054,8,100,0,0,359.3505554394653,0,1,0.1,0.6604250167389316,106,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,84,8,-99,4,3
0.054,9,100,100,0,359.31576618832133,0,1,0.1,0.6785580671061299,106,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,73,9,-99,4,3
0.054,14,0,0,0,357.19995949203656,2.254435537028104,1,0.1,0.6445620219648908,107,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,86,14,-99,4,3
0,14,0,100,0,360.0747633987067,0,0,0,0,107,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,123,14,-99,4,3
0.054,6,100,0,0,359.5251221927112,0,0,0,0.6812700413544026,107,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,82,6,-99,4,3
0.054,2,100,100,0,357.2872170404182,2.1526884121823624,1,0.1,0.5555555555555566,107,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,81,2,-99,4,3
0.054,10,0,0,0,353.3343987735448,6.128153072626297,0,0,0.6461506596987223,108,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,87,10,-99,4,3
0.054,9,0,100,0,359.4044380228401,0,0,0,0.6052783118989713,108,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,92,9,-99,4,3
0,7,100,0,0,360.11261353577555,0,0,0,0,108,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,124,7,-99,4,3
0.054,10,100,100,0,359.1549984859445,0,1,0.1,0.7560021507235276,108,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,78,10,-99,4,3
0.054,12,0,0,0,359.57261560272383,0,0,0,0.6353027627056316,109,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,90,12,-99,4,3
0,10,0,100,0,360.0182997960048,0,0,0,0,109,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,132,10,-99,4,3
0.054,7,100,0,0,359.5020977440533,0,0,0,0.6068669496328029,109,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,83,7,-99,4,3
0.054,7,100,100,0,359.175910673639,0,0,0,0.870403438309892,109,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,78,7,-99,4,3
0.054,9,0,0,0,359.33266222857816,0,1,0.1,0.5972222222222234,10,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,79,9,-99,4,3
0.054,8,0,100,0,353.37344504434867,6.102571050549571,0,0,0.5556120060593516,10,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,82,8,-99,4,3
0,10,100,0,0,360.1113056854972,0,0,0,0,10,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,121,10,-99,4,3
0.054,9,100,100,0,359.39673115472215,0,0,0,0.6882027945167093,10,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,73,9,-99,4,3
0.054,9,0,0,0,353.20256485418656,6.278821629541271,0,0,0.5509259259259269,110,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,77,9,-99,4,3
0.054,7,0,100,0,359.25893945523944,0,1,0.1,0.6781492163905343,110,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,73,7,-99,4,3
0.054,9,100,0,0,359.53617167930145,0,0,0,0.567912257214409,110,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,73,9,-99,4,3
0,11,100,100,0,360.10655874805855,0,0,0,0,110,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,120,11,-99,4,3
0.054,10,0,0,0,359.35501765863205,0,0,0,0.7332394707266995,111,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,82,10,-99,4,3
0.054,9,0,100,0,359.5586235661617,0,0,0,0.5509259259259269,111,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,87,9,-99,4,3
0,5,100,0,0,360.02505108074337,0,0,0,0,111,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,122,5,-99,4,3
0.054,12,100,100,0,359.43523156485503,0,0,0,0.6562042378248976,111,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,78,12,-99,4,3
0.054,8,0,0,0,359.297276210897,0,1,0.1,0.635824514428817,112,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,61,8,-99,4,3
0.054,10,0,100,0,353.40899127761264,6.192432474777257,0,0,0.6065379319852776,112,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,72,10,-99,4,3
0.054,9,100,0,0,359.4228656457232,0,0,0,0.6122908981293486,112,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,80,9,-99,4,3
0,9,100,100,0,360.161155185427,0,0,0,0,112,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,135,9,-99,4,3
0.054,11,0,0,0,353.301686940116,6.107933478682948,1,0.1,0.7235947433161201,113,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,70,11,-99,4,3
0,6,0,100,0,360.11667924174435,0,0,0,0,113,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,129,6,-99,4,3
0.054,9,100,0,0,353.2725074536374,6.0596514571664635,1,0.1,0.6060726307658872,113,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,76,10,-99,4,3
0.054,10,100,100,0,359.41598098717924,0,0,0,0.6323182213136284,113,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,85,10,-99,4,3
0.054,7,0,0,0,359.4388869706025,0,0,0,0.7009118963873622,114,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,72,7,-99,4,3
0.054,12,0,100,0,359.60359850962533,0,0,0,0.4861111111111119,114,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,86,12,-99,4,3
0,10,100,0,0,360.16331172886,0,0,0,0,114,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,114,10,-99,4,3
0.054,7,100,100,0,359.420296651924,0,0,0,0.7081736671971943,114,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,86,7,-99,4,3
0.054,7,0,0,0,359.2572658726547,0,1,0.1,0.6507802893283521,115,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,85,8,-99,4,3
0.054,11,0,100,0,359.4570938427298,0,0,0,0.6481481481481496,115,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,74,11,-99,4,3
0,12,100,0,0,360.06255213470564,0,0,0,0,115,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,142,12,-99,4,3
0.054,6,100,100,0,353.3673508970773,6.021507331950145,0,0,0.6453563408318066,115,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,85,6,-99,4,3
0.054,14,0,0,0,359.3499986788429,0,1,0.1,0.6592452297206957,116,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,82,15,-99,4,3
0.054,5,0,100,0,353.3933959599794,6.002068905357983,0,0,0.7243092291149655,116,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,77,5,-99,4,3
0,9,100,0,0,360.0562497650173,0,0,0,0,116,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,124,9,-99,4,3
0.054,8,100,100,0,359.4596738458642,0,0,0,0.5462962962962973,116,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,80,8,-99,4,3
0.054,15,0,0,0,359.50813108071287,0,0,0,0.5810068272363821,117,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,78,15,-99,4,3
0,7,0,100,0,360.0408085675545,0,0,0,0,117,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,127,7,-99,4,3
0.054,9,100,0,0,359.3312519657224,0,0,0,0.6743139056278206,117,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,72,9,-99,4,3
0.054,5,100,100,0,359.561721080576,0,0,0,0.6218791750361331,117,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,68,5,-99,4,3
0.054,11,0,0,0,359.65436733741427,0,0,0,0.5648148148148159,118,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,84,11,-99,4,3
0,10,0,100,0,360.18285280583683,0,0,0,0,118,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,113,10,-99,4,3
0.054,8,100,0,0,359.38810423184776,0,0,0,0.6156609076726718,118,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,77,8,-99,4,3
0.054,7,100,100,0,359.5076393644733,0,0,0,0.5818011461032979,118,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,76,7,-99,4,3
0.054,10,0,0,0,359.42867836610054,0,0,0,0.6712962962962978,119,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,76,10,-99,4,3
0,9,0,100,0,360.0222789615111,0,0,0,0,119,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,113,9,-99,4,3
0.054,12,100,0,0,359.37937182335764,0,1,0.1,0.6132779510719243,119,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,76,12,-99,4,3
0.054,5,100,100,0,353.2526674870212,6.119418430074487,0,0,0.6342358766949853,119,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,101,5,-99,4,3
0.054,11,0,0,0,359.40675737473003,0,0,0,0.6180438642734192,11,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,102,11,-99,4,3
0.054,5,0,100,0,359.489003760856,0,0,0,0.6388888888888903,11,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,89,5,-99,4,3
0,9,100,0,0,360.17485490517726,0,0,0,0,11,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,109,9,-99,4,3
0.054,11,100,100,0,359.48032647872117,0,0,0,0.6847763344695912,11,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,90,11,-99,4,3
0,7,0,0,0,360.11232501559374,0,0,0,0,120,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,126,7,-99,4,3
0.054,6,0,100,0,359.4963906729099,0,0,0,0.6434951359542446,120,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,79,6,-99,4,3
0.054,15,100,0,0,359.3362345675355,0,0,0,0.669627825494396,120,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,61,15,-99,4,3
0.054,8,100,100,0,359.46836988137824,0,0,0,0.5559410237068769,120,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,76,8,-99,4,3
0.054,6,0,0,0,359.52306160343744,0,0,0,0.5416666666666676,121,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,83,6,-99,4,3
0.054,8,0,100,0,359.444724918017,0,0,0,0.6445620219648909,121,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,82,8,-99,4,3
0,12,100,0,0,360.03509589721045,0,0,0,0,121,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,106,12,-99,4,3
0.054,10,100,100,0,359.44912494253293,0,0,0,0.5594473168220653,121,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,75,10,-99,4,3
0.054,11,0,0,0,359.33554809606517,0,0,0,0.7235947433161201,122,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,90,11,-99,4,3
0,8,0,100,0,360.0621154893468,0,0,0,0,122,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,130,8,-99,4,3
0.054,12,100,0,0,359.4678679397924,0,0,0,0.6018518518518531,122,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,91,12,-99,4,3
0.054,5,100,100,0,359.1857957773083,0,0,0,0.8349550390066866,122,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,96,5,-99,4,3
0,10,0,0,0,360.0148177317344,0,0,0,0,123,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,118,10,-99,4,3
0.054,9,0,100,0,359.4683371318275,0,0,0,0.5416666666666676,123,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,101,9,-99,4,3
0.054,9,100,0,0,359.1844518490054,0,0,0,0.8430909617515047,123,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,83,9,-99,4,3
0.054,8,100,100,0,359.6759985847115,0,0,0,0.6600395485876113,123,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,85,8,-99,4,3
0.054,10,0,0,0,359.51486319030823,0,0,0,0.6391380734683453,124,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,84,10,-99,4,3
0.054,11,0,100,0,359.6169302192758,0,0,0,0.5972222222222234,124,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,78,11,-99,4,3
0.054,7,100,0,0,359.3975067585726,0,0,0,0.7929593546924943,124,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,97,7,-99,4,3
0,8,100,100,0,360.10252390243284,0,0,0,0,124,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,123,8,-99,4,3
0.054,8,0,0,0,347.2021616060531,12.1076327781176,0,0,0.7294839930320561,125,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,79,8,-99,4,3
0.054,8,0,100,0,359.14513820110943,0,2,0.2,0.7143919345606556,125,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,78,8,-99,4,3
0.054,10,100,0,0,359.49221803865044,0,0,0,0.5185185185185194,125,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,88,10,-99,4,3
0,10,100,100,0,360.02202920030766,0,0,0,0,125,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,130,10,-99,4,3
0.054,10,0,0,0,353.20646456494376,6.128485386777948,1,0.1,0.5741305245778701,126,D_pmar=0.054_dist=100_repair_6_males=4_nmar=3,FG_theta_zero_feeding,82,10,-99,4,3
