probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,8,0,0,76.10154318625428,271.64919252890076,12.315086273159364,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,13,0,500,72.61909793372806,281.27233152773044,6.141123853881935,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,10,0,1000,74.63200671651195,261.1343353324102,24.434555782751453,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0.054,10,500,0,70.28834974986454,284.88092918658253,0,19,1.9000000000000008,2.9485474882132356,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,8,500,500,73.55555034077591,268.0316503842277,18.449956756829604,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,6,500,1000,70.93815804051063,252.56221287364124,36.57988644228615,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,6,1000,0,72.92933991437997,281.36794483546913,6.035999036060935,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,9,1000,500,73.6823216854956,280.3731506111772,6.025630282295238,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,8,1000,1000,71.67087718848182,282.5368378988143,6.016779324194282,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,7,1500,0,71.68452697389658,288.38321699371215,0,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,12,1500,500,70.28111864153317,289.9239488704772,0,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,11,1500,1000,68.26769341953059,291.79076588310926,0,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,7,0,0,68.65545003232022,291.3554122200754,0,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,13,0,500,72.70951512812508,287.4574876963449,0,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
0,8,0,1000,70.6787667049235,289.45298349037324,0,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=12_nmar=1,12,1
