probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0.054,13,0,0,68.85795271884113,257.0805494883692,30.607349437826585,16,1.6000000000000003,2.1170334287665673,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,5,0,500,71.31280153182877,259.9793364913575,24.280129839085443,20,2.0000000000000004,2.4371359085060655,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,12,500,0,72.55026097670543,226.9657945304715,60.48585115440165,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,10,500,500,68.92231575263668,214.42584646912593,76.710704244137645,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,7,1000,0,70.48220975198502,238.14094902813463,48.84146476200208,10,1,1.7602229296375598,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,7,1000,500,70.94137565747435,252.45686405753725,36.629655641566195,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,8,0,0,74.11380189165365,228.07097560865157,54.90572430327087,11,1.1,1.83528405665421,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,13,0,500,70.56935091410293,259.0575841013419,30.53196071140353,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,11,500,0,73.40516919259743,240.8342333345602,42.736411059735694,9,0.8999999999999999,2.236064345982562,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,9,500,500,70.79433623625586,271.249024730739,18.23441236593091,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,9,1000,0,68.42422470219897,270.0628441743039,17.29158326222146,19,1.9000000000000008,2.3213951677653233,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,4,1000,500,71.80604011207441,215.06372872572305,73.30837941028334,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,5,0,0,68.96674518535528,224.21502102842385,66.867570578417,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,8,0,500,71.35956711178883,236.219064933692,49.013529543174386,14,1.4,2.0532056668943284,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,9,500,0,73.51369226328778,252.2177858371478,30.880935982636053,15,1.5000000000000002,2.093885280618419,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,14,500,500,70.56197732524201,237.20407789443527,48.95102552835232,13,1.3,2.0978568749529978,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,7,1000,0,71.0991561394431,264.6120207211812,24.379280170353244,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,11,1000,500,71.23721265439055,252.0124427303236,36.855051537275656,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,7,0,0,70.90267442946696,246.83513614568912,42.381504371876815,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,9,0,500,72.55678338152327,244.96136876565637,42.62747435271921,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,10,500,0,70.52026820358822,254.985480093447,30.72607794301368,15,1.5000000000000002,2.4235760372647017,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,8,500,500,70.23979228889675,252.9486326561931,37.014041652013,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,10,1000,0,68.66329866491584,244.56452272796923,44.02548231537581,11,1.1,1.889523541619664,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,10,1000,500,71.04580587284681,236.93036831469695,48.723283101102595,16,1.6000000000000003,1.8280222858443775,3,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,15,0,0,66.6805690880042,282.6785017925602,6.033242441759394,21,2.1000000000000005,2.66067420131839,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,9,0,500,70.26647101984888,234.96162074549105,54.78845990808304,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,5,500,0,68.16666295564515,236.46415509582891,55.37032624155647,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,7,500,500,71.415609250904,250.17037836987083,36.27643757440896,5,0.5,1.7003667620998997,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,12,1000,0,72.77966442574406,225.68873112035715,61.75096211222619,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,6,1000,500,74.22455420133126,245.28041878562115,36.644577183801225,16,1.6000000000000003,2.354131592820256,4,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,7,0,0,73.50714774878448,263.3732020335365,18.532118851503707,18,1.8000000000000005,2.836271109596792,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,8,0,500,71.2250481397835,252.37334433069583,36.4586119920893,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,5,500,0,69.2512884781377,221.15499170752025,67.11372792707004,9,0.8999999999999999,1.7737828008789234,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,11,500,500,73.12042934483993,250.14212911674383,36.84179670654984,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,10,1000,0,70.86544954331916,243.04739816520407,43.077501391350246,8,0.7999999999999999,2.2767439597066534,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,13,1000,500,67.58736385619696,280.3051943098367,12.205597284952542,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,10,0,0,72.94500309266508,235.26807230562792,48.57310454417899,13,1.3,2.032384024843132,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,10,0,500,68.98286792119453,262.4146360081984,24.54859591785032,18,1.8000000000000005,2.446724185412849,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,8,500,0,69.50572781822828,237.93539240374423,48.86724122282431,16,1.6000000000000003,2.2727723653720746,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,8,500,500,72.49825500763153,250.71706634744916,36.90447446845763,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,10,1000,0,71.01127718241612,215.753744086581,73.30191137827553,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,8,1000,500,69.169833340718,239.73520682863403,51.30872993222914,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,8,0,0,75.43025267265782,244.72164675751984,36.76625914317081,9,0.8999999999999999,2.334955039006687,7,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,10,0,500,71.09535322852204,228.32611621145375,60.779675437805736,0,0,0,7,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,14,500,0,74.61110385975716,224.16024867926373,61.33183197432958,0,0,0,7,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0,8,500,500,75.63058142903834,252.1209969516853,32.285901949683016,0,0,0,7,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,8,1000,0,70.54668970031054,242.3690252508088,43.43290623802899,16,1.6000000000000003,2.2750988714690266,7,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,6,1000,500,69.40727007054431,274.89818319670684,12.128255656067576,17,1.7000000000000004,1.8719920760437216,7,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,7,0,0,73.45169939872098,246.9916607973135,36.88586659730537,10,1,1.737074781489412,8,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,10,0,500,67.75430069373454,281.76590725129176,6.179718491972152,19,1.9000000000000008,2.4291927198369065,8,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
0.054,11,500,0,72.88570734785486,241.6444592875447,43.03908065570782,8,0.7999999999999999,1.8528155222301523,8,D_pmar=0.054_dist=500_repair_6_males=6_nmar=3,6,3
