probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,fg_theta_dir,mar_attempts_count,mate_attempts_count,fg_theta,num_males,num_mar
0,4,100,0,92.62900407576647,176.15721570939638,91.62425829943058,0,0,0,136,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,76,13,7.5,2,1
0.054,11,0,0,99.64373831030382,258.50106201589284,0,15,1.5000000000000002,0.3564814814814817,137,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,16,7.5,2,1
0,7,100,0,96.9451884310259,171.67465646698233,91.45767530951674,0,0,0,137,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,77,18,7.5,2,1
0,7,0,0,92.59890346523692,194.5132958714133,72.91769938973724,0,0,0,138,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,80,12,7.5,2,1
0.054,11,100,0,93.57767288891404,264.94641335372046,0,12,1.2,0.3703703703703706,138,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,13,7.5,2,1
0.054,12,0,0,100.81237057232228,257.1730477569821,0,17,1.7000000000000004,0.4768518518518526,139,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,18,7.5,2,1
0,6,100,0,96.36863623710576,159.79799791237022,104.05336169777917,0,0,0,139,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,103,15,7.5,2,1
0,7,0,0,94.75760689961132,161.3375378650892,104.01261801684964,0,0,0,13,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,108,17,7.5,2,1
0.054,11,100,0,99.48685231674106,258.3287986540963,0,17,1.7000000000000004,0.5000000000000008,13,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,18,7.5,2,1
0,9,0,0,97.18139874309652,187.54274718255957,75.37425112816675,0,0,0,140,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,83,15,7.5,2,1
0.054,9,100,0,95.67985615109244,262.71593180804246,0,13,1.3,0.3842592592592596,140,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,15,7.5,2,1
0,8,0,0,97.69759916797672,201.3940880861724,61.42541561035786,0,0,0,141,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,79,13,7.5,2,1
0.054,10,100,0,99.92789113449572,258.9921164586608,0,10,1,0.365740740740741,141,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,13,7.5,2,1
0.054,15,0,0,94.049746631651,264.2233722271246,0,14,1.4,0.3703703703703706,142,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,17,7.5,2,1
0,3,100,0,102.13455196476518,172.35145622161187,85.76269795711097,0,0,0,142,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,80,12,7.5,2,1
0.054,16,0,0,98.78783312580276,259.5000346919398,0,16,1.6000000000000003,0.3888888888888892,143,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,17,7.5,2,1
0,2,100,0,99.07623062984209,163.2510782380265,97.88089828189608,0,0,0,143,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,84,10,7.5,2,1
0,9,0,0,101.10336953233524,155.316345309763,103.6901879595094,0,0,0,144,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,79,13,7.5,2,1
0.054,9,100,0,96.2290296607546,261.89080249887945,0,17,1.7000000000000004,0.365740740740741,144,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,14,7.5,2,1
0,8,0,0,100.33257771865794,192.61646313043855,67.12161447646358,0,0,0,145,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,86,16,7.5,2,1
0.054,10,100,0,98.09432317375986,260.5874589502722,0,11,1.1,0.3981481481481486,145,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,15,7.5,2,1
0.054,11,0,0,96.85683757810462,261.25624266835,0,16,1.6000000000000003,0.40740740740740783,146,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,12,7.5,2,1
0,7,100,0,94.81747236184202,172.0085307515075,93.1917768158501,0,0,0,146,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,88,12,7.5,2,1
0.054,10,0,0,99.37654901519372,259.1143744395226,0,13,1.3,0.41666666666666713,147,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,13,7.5,2,1
0,8,100,0,95.86937515169602,186.14039290240103,78.24473660388131,0,0,0,147,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,90,14,7.5,2,1
0.054,8,0,0,98.21798269027082,260.0428671542937,0,14,1.4,0.4212962962962968,148,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,11,7.5,2,1
0,10,100,0,99.22313721422984,176.87648084383216,83.95958705157716,0,0,0,148,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,91,14,7.5,2,1
0.054,10,0,0,92.72995332251294,265.0872142980962,0,18,1.8000000000000005,0.4490740740740747,149,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,18,7.5,2,1
0,8,100,0,102.5206278778798,149.97168275637,107.62755411452348,0,0,0,149,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,97,18,7.5,2,1
0,7,0,0,100.45036300669436,162.15596809399784,97.53185582591271,0,0,0,14,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,87,14,7.5,2,1
0.054,11,100,0,98.46833000634442,259.6253337983578,0,16,1.6000000000000003,0.4027777777777782,14,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,16,7.5,2,1
0.054,12,0,0,97.1266167066168,260.76819084253674,0,17,1.7000000000000004,0.4861111111111119,150,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,15,7.5,2,1
0,6,100,0,98.15351990422236,162.1805723558002,99.68810846668866,0,0,0,150,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,105,14,7.5,2,1
0,8,0,0,94.6148359047967,179.50892031899662,85.93488133800587,0,0,0,151,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,72,13,7.5,2,1
0.054,10,100,0,100.41396697172384,257.8727459699746,0,14,1.4,0.3333333333333334,151,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,18,7.5,2,1
0,2,0,0,96.76000014120076,159.54346314097387,103.73395516087392,0,0,0,152,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,69,10,7.5,2,1
0.054,16,100,0,99.6133864823538,258.4817582595363,0,17,1.7000000000000004,0.3194444444444445,152,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,18,7.5,2,1
0,6,0,0,100.64988140770072,174.02282103597832,85.46668356264233,0,0,0,153,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,91,11,7.5,2,1
0.054,12,100,0,101.72115611919052,256.49785965535114,0,14,1.4,0.4212962962962968,153,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,15,7.5,2,1
0.054,13,0,0,96.78563513325066,261.37499771820717,0,16,1.6000000000000003,0.4953703703703712,154,D_pmar=0.054_dist=100_repair_6_males=2_nmar=1,FG_theta_7.5,0,15,7.5,2,1
