probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0.054,12,0,0,73.09098659528526,276.7337832235576,6.0924296922936065,15,1.5000000000000002,2.6087612224498877,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,7,0,500,72.83455182703942,250.46480505468008,36.836507465353804,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,11,500,0,71.299004522826,251.7794183731989,36.99527008424258,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,7,500,500,72.38509769329242,259.990404358883,24.150014520869572,11,1.1,2.4291927198369065,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,8,1000,0,74.25519933103672,270.0986527082249,12.17333675003906,16,1.6000000000000003,2.062641797745106,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,14,1000,500,69.00984356903237,261.0290565100754,30.32168820591693,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,5,1500,0,70.13685529928641,218.54576138239148,71.3510191646869,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,8,1500,500,67.38494936181957,262.5406920782189,30.1964836808663,0,0,0,0,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,9,0,0,67.43348305591616,274.5734114903753,18.204474113365546,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,14,0,500,70.35535361765685,267.9725287252066,18.34282136287267,11,1.1,2.348514910248051,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,10,500,0,68.47366169913047,254.6863652616123,36.99704691185198,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,10,500,500,71.99748375874503,257.52547365016443,30.63517520840142,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,7,1000,0,72.18075388611766,271.8294289192963,12.275809971611064,16,1.6000000000000003,2.3924847004473953,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,11,1000,500,68.68171274787929,242.33015128724705,49.0457829971299,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,3,1500,0,72.60353022735693,214.57469568760493,73.07772193792886,0,0,0,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,8,1500,500,72.47473999174827,259.49939569574656,24.326149800733504,16,1.6000000000000003,2.314792775221778,1,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,6,0,0,69.02122768062884,275.294658686261,12.14086864539691,11,1.1,2.4561603162636274,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,10,0,500,73.44209721721973,262.21557849439296,24.45522504561398,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,12,500,0,70.00795630896572,258.04235269958434,27.62397813954148,17,1.7000000000000004,2.7856989268539034,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,7,500,500,72.07873981851903,220.20427564647133,67.8289954603502,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,7,1000,0,68.23859118952895,251.56573115305343,36.38086736322316,14,1.4,2.421249531167749,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,14,1000,500,70.07615449337003,265.45907759813394,24.490920857514354,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,10,1500,0,73.48866015197112,249.95762821026764,36.611797469631114,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,6,1500,500,72.69012210044038,262.8942332421516,24.491125740858827,0,0,0,2,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,8,0,0,68.8998014304959,238.46759578680775,48.93770667545883,14,1.4,2.4043994834511317,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,13,0,500,69.66593314616529,274.5899487367515,12.051515419752146,17,1.7000000000000004,2.037848561359331,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,5,500,0,69.46112910476155,254.23150282465983,36.442538484189654,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,8,500,500,72.95977534482485,244.183982777649,42.94633116056325,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,9,1000,0,68.38708089056493,248.75651464553644,42.87035910958983,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,14,1000,500,69.34425429438058,280.19563587892543,6.129035272523656,16,1.6000000000000003,2.826378540577993,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,8,1500,0,69.06361255861364,236.19889580794583,54.931538451431166,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,7,1500,500,70.68868960112563,247.0021602258109,42.57765973374361,0,0,0,3,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,9,0,0,71.50525772857708,264.0276046958229,24.644277033558424,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,8,0,500,68.798792151767,244.87287712046165,43.343556571809835,12,1.2,2.001140541969819,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,9,500,0,72.83467379101478,232.72000320148672,54.47086044905063,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,9,500,500,72.54410357215113,282.7747546568715,0,21,2.1000000000000005,2.7617172147904223,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,7,1000,0,71.63768716880612,276.36921944730136,12.033748475988784,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,13,1000,500,75.46872053776612,259.98285815401374,24.61895404340156,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,9,1500,0,68.66545659765639,254.84958589789667,36.52525461983523,0,0,0,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,8,1500,500,73.06944236819217,244.9326758461453,39.41106136980092,7,0.7,1.901438324623401,4,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,11,0,0,70.18684111921937,255.03472627249755,30.70509737019712,16,1.6000000000000003,2.520140224191874,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,11,0,500,70.6228517555594,252.5688711469298,36.96033981633692,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,7,500,0,68.53172020517967,257.0683469042198,30.296341234947292,18,1.8000000000000005,2.3986306548229193,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,8,500,500,70.3066818944427,265.21074585298874,24.49687966948542,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,8,1000,0,70.04195800445859,228.68317886741295,61.39815714253132,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,13,1000,500,69.57894002121496,276.151204910705,14.343883559203762,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,6,1500,0,69.65030147429151,257.085498184758,30.22065716996988,11,1.1,2.020469241839395,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,8,1500,500,75.94226943279736,241.52431222596024,42.595691004932696,0,0,0,5,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,14,0,0,68.56158074605052,267.10217364176344,24.348451150955196,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,9,0,500,71.1636712961581,270.6541146857965,18.240560089486507,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,15,500,0,69.39726023941377,262.8558851642039,24.440515273973308,13,1.3,2.2150905578753597,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0,8,500,500,70.21457409896679,253.40901699961557,36.406801048546825,0,0,0,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
0.054,6,1000,0,73.02026173778307,247.26993446546945,36.53768884337597,12,1.2,1.987732816784462,6,D_pmar=0.054_dist=500_repair_6_males=8_nmar=3,8,3
