probability_maraud,successful_mating,x_pos,y_pos,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,num_males,num_mar
0,7,0,0,73.26337794294602,256.6803656384111,30.188148442298807,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0.054,5,0,1e3,69.90039084865015,243.79494710884637,42.753625543081725,7,0.7,2.889546924183939,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,7,1e3,0,69.45198709837996,265.96752396293056,24.65821401038112,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0.054,8,1e3,1e3,69.8912011940935,273.3352605126745,12.09103757851034,15,1.5000000000000002,3.425925925925925,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,15,2e3,0,71.7264629943048,288.2942549530205,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,11,2e3,1e3,70.03451023783165,265.88397608699967,24.238991217305877,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,7,3e3,0,72.34724243418292,287.65743686275977,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,12,3e3,1e3,69.87630630840597,290.2121314990061,0,0,0,0,0,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,12,0,0,73.90661538598569,286.246825830999,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,7,0,1e3,71.73776654281006,288.4328580860173,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,2,1e3,0,71.31536578220678,233.94617949516572,54.76827371217819,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,15,1e3,1e3,66.70633413868866,293.3628905282776,0,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0.054,10,2e3,0,71.76932087875826,275.9465305435935,6.043602071222532,16,1.6000000000000003,4.687159291070342,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,7,2e3,1e3,69.88504606049672,216.8163848652577,73.38667132032298,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,7,3e3,0,69.45632528502017,229.4011901354574,61.14946291260628,0,0,0,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0.054,12,3e3,1e3,70.36046326076901,283.6587902701822,0,16,1.6000000000000003,4.409381513292562,1,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,8,0,0,73.19880553251372,255.94302396972301,30.90440882160248,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,7,0,1e3,68.42142626413172,291.7467761547995,0,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0.054,8,1e3,0,68.2650894889443,285.47263827463826,0,17,1.7000000000000004,4.567446955995021,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,6,1e3,1e3,69.32741290543433,218.92990253363064,71.83191009879417,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,9,2e3,0,69.30809273075297,211.33141686599816,79.44327291668597,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0.054,14,2e3,1e3,73.36104815811939,280.694838647269,0,19,1.9000000000000006,4.205019774293806,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,13,3e3,0,68.49206498616192,291.7578595797118,0,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,7,3e3,1e3,73.72017777660514,249.71345299900918,36.6236631951912,0,0,0,2,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0.054,12,0,0,69.82000650665775,278.2286495342745,6.023114882842053,16,1.6000000000000003,4.741398776035798,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,4,0,1e3,70.49381900992519,198.3912986090414,91.16287487387534,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,6,1e3,0,69.5960333461807,217.35401495375203,73.13111248580604,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0.054,14,1e3,1e3,68.7858001086857,284.7459748813219,0,16,1.6000000000000003,4.937817326365395,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,16,2e3,0,71.5423509070085,288.547806909795,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,13,2e3,1e3,71.74044401983983,264.164464460837,24.31047463501713,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,1,3e3,0,69.31034293173806,290.826540678379,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,6,3e3,1e3,69.77305472669418,290.42730575458575,0,0,0,0,3,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,7,0,0,70.14503081719955,247.28860684828504,42.592753759351005,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0.054,12,0,1e3,70.10614515806537,284.1390345564213,0,14,1.4000000000000001,4.613743252291318,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,8,1e3,0,71.5681000760336,245.43030373060463,43.02577067931282,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,10,1e3,1e3,70.66201643650201,252.7804780417696,36.591211523558854,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0.054,17,2e3,0,68.12721823878753,285.07201370879807,0,20,2.0000000000000004,4.880287664924688,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,4,2e3,1e3,72.51572692967997,244.35786835490896,43.16833921012869,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,5,3e3,0,72.36574958000598,245.03311376836774,42.66642973333317,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,9,3e3,1e3,71.37298971504127,288.6726766315335,0,0,0,0,4,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,11,0,0,70.26061930816371,289.75554850587827,0,0,0,0,5,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,8,0,1e3,70.35906965306738,289.81107369311076,0,0,0,0,5,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,9,1e3,0,71.99582395438017,252.80385743630532,35.29461938954073,0,0,0,5,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0,6,1e3,1e3,66.87074820030564,274.8318359985454,18.299607676888982,0,0,0,5,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
0.054,10,2e3,0,70.7031255010559,252.334250620051,30.508579373437446,20,2.0000000000000004,4.5019741058851555,5,D_pmar=0.054_dist=1000_repair_6_males=8_nmar=2,8,2
