id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.018,7,359.98760477,1817.55297778,894.455589928,566.0,71.7661898845,14.8395014614,1594.0,267.778302185,57.6110628937,111.0,19.2652244637,4.10373216486,6.0,0.6,0.06,28.0,0.683684184331,0.0196539567176
1,0.018,6,360.148303473,1442.73570592,345.072072232,579.0,75.360039832,16.1163593813,1583.0,263.400811553,55.5267783025,117.0,20.3205236088,4.27895573308,6.0,0.6,0.06,24.0,0.406354641062,0.0113028702813
2,0.018,4,360.010746086,2117.47137021,1989.67228348,566.0,70.4551254424,13.9932276066,1605.0,275.140574698,59.0594550291,82.0,12.7288920845,2.56646922268,9.0,0.9,0.09,35.0,0.847622891666,0.0260900784119
3,0.018,10,360.0980748,1602.45162006,639.000574227,573.0,73.0486176756,16.3791039864,1540.0,257.16420715,55.2411163876,168.0,28.5223327683,5.82349834742,6.0,0.6,0.06,36.0,0.812949666946,0.021759092124
4,0.018,12,360.249190454,152.150835317,318.70392294,554.0,68.5392145872,13.6082482129,1589.0,269.878899552,57.8514197008,130.0,20.6120381818,4.15517691314,6.0,0.6,0.06,31.0,0.455249554302,0.00950605091356
5,0.018,12,360.1234934,1123.23061131,1143.53998285,565.0,70.6430913675,15.1270759482,1551.0,264.085491394,57.3784823557,157.0,24.5730096583,4.87569157514,2.0,0.2,0.02,22.0,0.579369085242,0.0173591132453
6,0.018,2,360.879472158,0.214461795242,266.031961424,585.0,75.9559454392,17.02563517,1508.0,259.177141969,56.2031275183,149.0,24.1728285233,4.89724541324,4.0,0.4,0.04,28.0,0.592268846338,0.0166977872307
7,0.018,9,359.921369962,193.095187797,790.093511488,559.0,71.0040090647,14.7880041888,1462.0,251.426199776,54.4478201543,223.0,36.6265244788,7.61239439216,3.0,0.3,0.03,31.0,0.646652517641,0.0188802600592
8,0.018,11,360.409023105,288.977521653,787.27304177,570.0,72.0643718117,14.9899976309,1615.0,275.78078114,59.0173356072,64.0,11.0227434795,2.46059671834,7.0,0.7,0.07,29.0,0.549222528279,0.0148842609364
9,0.018,4,360.065284007,466.599737636,1355.82636396,563.0,71.3944488354,15.324946124,1553.0,263.374515205,56.7328768539,140.0,24.472640238,5.22934240695,5.0,0.5,0.05,25.0,0.480671149564,0.0112205140109
10,0.018,13,360.25288981,1623.30527211,1657.55945145,568.0,67.8115619751,12.9352598897,1560.0,266.774241636,57.7205595798,154.0,24.7531829546,5.08350260229,3.0,0.3,0.03,31.0,0.692963802955,0.0194583930435
11,0.018,5,360.337400109,1210.48381859,1203.55814936,564.0,75.0393094312,16.317557869,1549.0,258.606009892,54.1849051144,135.0,24.7793469972,5.58213037209,9.0,0.9,0.09,34.0,0.831402037993,0.0277668964207
12,0.018,10,361.030871755,421.057025793,1851.13040816,569.0,72.7361326822,15.8838306607,1651.0,278.787366589,59.5415681268,47.0,8.17175191124,1.83943014205,1.0,0.1,0.01,35.0,0.563589703204,0.0138659191479
13,0.018,9,360.159827507,1960.59524214,781.876974344,570.0,67.0333841315,12.6499227276,1598.0,266.929858106,56.9267191431,150.0,24.8838504142,5.19132093441,5.0,0.5,0.05,34.0,0.732735978375,0.0217066203348
