id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,7,359.95448549831815,"[['4' '2.7578840292490887' 'present']
 ['20' '9.094217081990752' 'present']
 ['4' '14.285930332859275' 'present']
 ['4' '16.765730015093432' 'present']
 ['4' '23.67580759073332' 'present']
 ['4' '29.20621038731819' 'present']
 ['4' '37.14381191901057' 'present']
 ['20' '38.80580255767168' 'present']
 ['20' '38.90755588451851' 'marauded']
 ['4' '46.73831936905638' 'marauded']
 ['20' '48.215296689410344' 'destroyed']
 ['4' '56.48683715444608' 'present']
 ['4' '68.78245632948934' 'marauded']
 ['4' '72.11962200840503' 'presentdestroyed']
 ['21' '73.83387145787341' 'destroyed']
 ['4' '76.11233980555747' 'presentdestroyed']
 ['4' '99.57615610595639' 'marauded']
 ['4' '118.7856983034638' 'present']
 ['20' '121.06245748963248' 'present']
 ['4' '121.28840840088534' 'marauded']
 ['4' '142.8714422156841' 'present']
 ['20' '160.2782253797064' 'present']
 ['20' '163.45718581140073' 'marauded']
 ['4' '188.8607352362421' 'present']
 ['4' '196.04390700867862' 'present']
 ['4' '196.66491719441' 'present']
 ['20' '221.35490471972972' 'present']
 ['20' '232.72554859958828' 'present']
 ['20' '233.20968574605357' 'present']
 ['20' '234.50822096602508' 'present']
 ['4' '247.95148877710895' 'present']
 ['20' '251.1673615544919' 'present']
 ['23' '258.80309802546196' 'present']
 ['4' '264.13104222962534' 'present']
 ['20' '265.84171241573034' 'present']
 ['4' '266.15271092212834' 'present']
 ['4' '299.6155238464508' 'present']
 ['20' '308.56204916588916' 'present']
 ['4' '310.1066283555914' 'present']
 ['4' '311.95790270011145' 'present']
 ['4' '312.35879224228046' 'present']
 ['4' '339.05947336011326' 'present']
 ['20' '344.0280652894479' 'marauded']]","[['F23' '70.860533738696' 'destroyed']
 ['F23' '70.90683003499231' 'destroyed']
 ['F33' '74.67708216942077' 'destroyed']
 ['F197' '121.73642751317561' 'destroyed']
 ['F190' '125.4768889457643' 'destroyed']
 ['F14' '129.23735115359705' 'mated']
 ['F119' '208.45616950120368' 'mated']
 ['F35' '217.12063038073302' 'mated']
 ['F188' '220.06203107029154' 'mated']
 ['F187' '246.5387335706521' 'mated']
 ['F76' '254.92983934151349' 'mated']
 ['F71' '271.13672507650284' 'absent']
 ['F176' '295.26109773254507' 'mated']]",0.0,0.0,579.0,71.67912953578232,14.78155449608794,1440.0,245.72190915943,52.34558729390198,267.0,42.635199120400614,8.617462167722195,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,6,360.5520488156612,"[['21' '31.94685285635714' 'present']
 ['21' '43.26363964977914' 'present']
 ['4' '88.28609892778762' 'present']
 ['4' '92.24643030392475' 'present']
 ['21' '101.92817486312319' 'present']
 ['21' '121.40234186364206' 'present']
 ['21' '121.44863815993837' 'present']
 ['21' '130.18335807225256' 'present']
 ['21' '133.36610864874248' 'present']
 ['21' '140.1091966090551' 'marauded']
 ['21' '141.3676195370383' 'presentdestroyed']
 ['21' '144.94376338094025' 'presentdestroyed']
 ['21' '165.47739340343514' 'present']
 ['21' '166.98429038261384' 'present']
 ['21' '202.3102060455082' 'marauded']
 ['21' '209.2196265076896' 'present']
 ['21' '209.41660136620018' 'marauded']
 ['21' '223.83215162577417' 'marauded']
 ['21' '270.157866383715' 'present']
 ['21' '289.40701233377206' 'present']
 ['21' '303.26198206194164' 'present']
 ['21' '321.6721273862401' 'marauded']
 ['21' '336.6462010038807' 'present']
 ['20' '340.5020103144541' 'marauded']
 ['21' '344.2897368451154' 'destroyed']
 ['21' '344.3360331414117' 'destroyed']
 ['21' '352.6361739792556' 'marauded']
 ['21' '354.68042088540585' 'presentdestroyed']]","[['F1' '49.1548772115249' 'mated']
 ['F33' '74.70023031756892' 'mated']
 ['F22' '78.55780766342515' 'mated']
 ['F5' '141.93159341560715' 'destroyed']
 ['F65' '152.87051355288753' 'mated']
 ['F158' '172.8990610187055' 'mated']
 ['F209' '180.06027301751544' 'absent']
 ['F189' '235.154729962545' 'absent']
 ['F142' '236.47975062252794' 'absent']
 ['F139' '240.9798172616364' 'absent']
 ['F71' '271.1926096497059' 'mated']]",0.0,1000.0,561.0,72.59928942753237,16.530277087422675,1434.0,244.81331539847542,52.49047875221176,257.0,42.61052817328661,8.888922993802005,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,8,360.1892822725669,"[['21' '131.39153858709645' 'present']
 ['21' '274.6528164620753' 'present']
 ['23' '315.60385691882635' 'marauded']]","[['F69' '29.814998826873587' 'mated']
 ['F25' '129.57273514268087' 'mated']
 ['F109' '162.5711602536574' 'mated']
 ['F209' '180.0834211656636' 'mated']
 ['F64' '202.0263017162893' 'absent']
 ['F7' '217.65045517120353' 'mated']
 ['F189' '235.17787811069314' 'absent']
 ['F148' '284.58735367263773' 'mated']
 ['F16' '289.06170471752847' 'mated']
 ['F186' '309.76041254890197' 'mated']]",0.0,2000.0,561.0,74.91351331654656,16.657549731620055,1650.0,279.037460437339,59.73715465224035,43.0,6.158737805674471,1.1362254083073735,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,7,360.56292665472387,"[['23' '22.627927489260394' 'present']
 ['23' '28.225040216851163' 'present']
 ['23' '43.63134051343492' 'present']
 ['23' '81.65047539520673' 'present']
 ['23' '93.68681314368098' 'present']
 ['23' '122.11009231058755' 'present']
 ['23' '129.0511406175364' 'marauded']
 ['23' '141.55244270670696' 'present']
 ['23' '146.93113832828152' 'present']
 ['23' '165.39159700125157' 'present']
 ['23' '176.97866213210202' 'marauded']
 ['23' '202.64194192496996' 'present']
 ['23' '208.69674627980314' 'present']
 ['23' '216.081472055023' 'present']
 ['23' '232.7361402031883' 'present']
 ['23' '235.15088437290535' 'marauded']
 ['23' '292.6042423209309' 'present']
 ['23' '301.2901757447494' 'present']
 ['23' '305.09782848434963' 'present']
 ['23' '338.3625898579817' 'marauded']]","[['F95' '6.284685169367914' 'mated']
 ['F173' '32.953096490674085' 'mated']
 ['F78' '88.14949974070049' 'mated']
 ['F117' '140.90963317464946' 'mated']
 ['F64' '202.04944986443746' 'mated']
 ['F189' '235.2010262588413' 'destroyed']
 ['F213' '285.0399003405285' 'mated']
 ['F56' '291.85790165985827' 'mated']
 ['F97' '343.8194258474913' 'absentdestroyed']]",0.0,3000.0,553.0,70.72692568126057,15.200624739349275,1562.0,265.11941100533215,57.67463658620992,145.0,24.3122802844992,5.462524534468719,0.0,0.0,0.0,0.0,0.0,0.0
4,0.054,9,360.16185977108194,"[['8' '41.07081360980222' 'present']
 ['8' '51.96379915236902' 'present']
 ['8' '58.23415772499367' 'marauded']
 ['11' '102.37873125544841' 'present']
 ['8' '106.6427682584605' 'marauded']
 ['8' '114.98501039282964' 'present']
 ['8' '129.08706315140728' 'present']
 ['8' '137.88062749429636' 'present']
 ['8' '151.35529137127207' 'marauded']
 ['8' '158.30971557092167' 'presentdestroyed']
 ['8' '209.16218867918042' 'present']
 ['8' '211.35551885312748' 'marauded']
 ['8' '219.24196855482174' 'presentdestroyed']
 ['8' '222.0557401562075' 'present']
 ['8' '237.8658457941336' 'present']
 ['8' '251.18153186573446' 'marauded']
 ['8' '265.6086047116479' 'present']
 ['8' '269.0756487690028' 'marauded']
 ['11' '292.85226993809067' 'present']
 ['8' '293.9512256851566' 'present']
 ['8' '302.97183488849555' 'present']
 ['8' '307.8191807120259' 'present']
 ['8' '310.74061409094116' 'present']]","[['F23' '70.88368188684416' 'absent']
 ['F181' '90.89090902552886' 'mated']
 ['F39' '97.71178231401088' 'mated']
 ['F137' '99.43590924649047' 'mated']
 ['F190' '125.50003709391245' 'mated']
 ['F85' '135.79648726606212' 'mated']
 ['F171' '137.72170324732153' 'mated']
 ['F5' '141.97788971190346' 'mated']
 ['F19' '147.4555983014589' 'mated']
 ['F132' '180.20438452214967' 'mated']
 ['F76' '254.8739547683104' 'destroyed']
 ['F71' '271.159873224651' 'destroyed']
 ['F176' '295.2379495843969' 'absent']]",1000.0,0.0,570.0,73.13779952020825,15.087856020331797,1438.0,245.78238934353712,52.9028379306632,219.0,36.35816280788234,7.610208952425683,12.0,1.2,0.12000000000000005,75.0,3.548928437476498,0.16932441700960202
5,0.0,11,360.60480949354206,"[['4' '30.500216065678952' 'marauded']
 ['4' '47.70763299546633' 'present']
 ['4' '103.81784120245624' 'present']
 ['4' '149.41917969456787' 'marauded']
 ['4' '171.80395269704377' 'present']
 ['4' '179.94148272014064' 'present']
 ['8' '195.95607274118922' 'present']
 ['4' '204.11855650121979' 'present']
 ['10' '251.55680657246177' 'present']
 ['4' '280.1796872862567' 'marauded']
 ['4' '281.2227520995118' 'presentdestroyed']
 ['4' '296.46319854503315' 'present']
 ['4' '342.00082379228314' 'marauded']
 ['4' '350.49418947402665' 'present']
 ['4' '356.1377831940071' 'present']]","[['F4' '30.779672352123807' 'destroyed']
 ['F192' '52.29686145785018' 'mated']
 ['F86' '91.18547778546582' 'mated']
 ['F102' '107.24795404998764' 'mated']
 ['F121' '123.44149122213818' 'mated']
 ['F149' '132.38795502866088' 'mated']
 ['F5' '141.9547415637553' 'absent']
 ['F160' '146.7221924345962' 'mated']
 ['F65' '152.84736540473938' 'destroyed']
 ['F41' '176.85316505836025' 'mated']
 ['F107' '177.59958204255523' 'absent']
 ['F70' '199.2562626862259' 'mated']
 ['F80' '202.76724889645027' 'mated']
 ['F76' '254.89710291645855' 'absent']
 ['F45' '305.0708161085043' 'mated']
 ['F101' '305.320984350473' 'mated']
 ['F133' '319.30693371662016' 'absent']]",1000.0,1000.0,574.0,72.82272040647831,16.53643459898746,1555.0,262.8416785121093,55.88430175827016,137.0,24.423734446901857,5.217946411065632,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,13,360.42062196059277,"[['10' '3.1104753963888876' 'present']
 ['10' '20.170124272190176' 'present']
 ['10' '46.366192666705565' 'present']
 ['11' '56.46777245798637' 'present']
 ['10' '64.63866632873585' 'present']
 ['10' '71.934192907351' 'present']
 ['10' '81.5655508734615' 'marauded']
 ['10' '98.03467151045197' 'present']
 ['10' '105.7721426239478' 'present']
 ['10' '118.00656885460955' 'marauded']
 ['10' '120.21513829687382' 'presentdestroyed']
 ['10' '125.9911601029725' 'present']
 ['10' '177.85823611172572' 'present']
 ['10' '251.84627156642415' 'marauded']
 ['10' '269.19208514810924' 'present']
 ['10' '273.0194609447923' 'present']
 ['10' '282.3973715457756' 'present']
 ['10' '283.4370016012321' 'present']
 ['10' '320.5882927538096' 'present']
 ['10' '324.92179067651614' 'present']
 ['11' '338.17589147768825' 'marauded']
 ['10' '349.08183364121294' 'present']]","[['F86' '91.16232963731767' 'absent']
 ['F11' '114.97661783715894' 'mated']
 ['F8' '141.95123766719564' 'mated']
 ['F91' '167.62101169997683' 'mated']
 ['F147' '171.99991598056903' 'mated']
 ['F107' '177.62273019070338' 'mated']
 ['F125' '182.68101987565916' 'mated']
 ['F136' '190.32973406970336' 'mated']
 ['F157' '194.48233535609913' 'absent']
 ['F70' '199.23311453807776' 'absent']
 ['F43' '204.85214895802716' 'mated']
 ['F7' '217.62730702305538' 'absent']
 ['F68' '232.51573003891644' 'mated']
 ['F34' '245.15223333734818' 'mated']
 ['F84' '259.34682037896124' 'mated']
 ['F148' '284.5642055244896' 'absent']
 ['F29' '312.8314550724788' 'mated']
 ['F172' '359.8152418300225' 'mated']]",1000.0,2000.0,585.0,66.69020959035706,12.306838605597989,1602.0,269.126229046901,56.953334187277825,140.0,24.345712945906833,5.315270563796143,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,10,360.32385933633185,"[['4' '6.350996424811071' 'present']
 ['4' '12.878453232010454' 'present']
 ['4' '12.924749528306752' 'present']
 ['4' '15.115257164695832' 'present']
 ['11' '37.10554443712383' 'present']
 ['4' '42.45513615981039' 'marauded']
 ['11' '57.64927828165325' 'present']
 ['11' '61.11039340370287' 'present']
 ['11' '87.55269118402536' 'present']
 ['4' '98.08295861829505' 'present']
 ['4' '118.7394020071675' 'present']
 ['11' '144.9280710452026' 'marauded']
 ['11' '145.71617044244297' 'presentdestroyed']
 ['4' '151.023550514036' 'presentdestroyed']
 ['11' '152.38758915132308' 'marauded']
 ['11' '155.7140064665682' 'presentdestroyed']
 ['11' '167.2067045577311' 'marauded']
 ['11' '180.43956015581338' 'present']
 ['4' '181.61250886719557' 'marauded']
 ['11' '181.7422701687855' 'presentdestroyed']
 ['8' '185.85384779828698' 'destroyed']
 ['11' '190.54564313276458' 'present']
 ['11' '193.06487857669396' 'present']
 ['11' '195.62726657279384' 'present']
 ['10' '200.33778554704446' 'present']
 ['11' '201.12101365096046' 'present']
 ['4' '201.33894981419823' 'present']
 ['11' '203.3200178346544' 'present']
 ['10' '222.87357512834578' 'present']
 ['11' '227.53778327583444' 'present']
 ['11' '249.05858456025285' 'marauded']
 ['11' '250.5414052604506' 'destroyed']
 ['4' '258.73650263610284' 'present']
 ['4' '285.402227885119' 'present']
 ['4' '285.4485241814153' 'present']
 ['4' '293.7944644874092' 'present']]","[['F50' '12.241113074359472' 'mated']
 ['F181' '90.8677608773807' 'absent']
 ['F104' '185.3217147764679' 'destroyed']
 ['F214' '190.72883205029567' 'mated']
 ['F157' '194.50548350424728' 'mated']
 ['F108' '203.36217212971928' 'mated']
 ['F146' '210.0649601087664' 'mated']
 ['F89' '216.55629008897816' 'mated']
 ['F159' '225.3303711835552' 'mated']
 ['F114' '229.83044077100675' 'mated']
 ['F49' '333.4548702359279' 'mated']
 ['F97' '343.84257399563944' 'mated']]",1000.0,3000.0,566.0,74.16556299585999,15.398490679219902,1492.0,249.22004682410676,53.34551425413704,208.0,36.770179002294284,7.8536162952878,0.0,0.0,0.0,0.0,0.0,0.0
8,0.054,11,359.8447479762446,"[['4' '8.658240669162115' 'present']
 ['11' '10.794493748222452' 'present']
 ['4' '29.159914091021893' 'present']
 ['11' '37.71158448382514' 'present']
 ['11' '51.27373735220414' 'present']
 ['11' '64.52677178162423' 'marauded']
 ['4' '67.69089501998424' 'destroyed']
 ['4' '84.55003937030294' 'present']
 ['11' '86.67310680767852' 'present']
 ['4' '93.41915073352652' 'marauded']
 ['4' '98.03666232199875' 'presentdestroyed']
 ['11' '112.27346146164054' 'present']
 ['11' '113.69497142024086' 'present']
 ['11' '120.17271756173895' 'present']
 ['11' '125.5779530708191' 'present']
 ['11' '142.85563767641653' 'marauded']
 ['11' '156.02867740500534' 'present']
 ['4' '182.3284735777397' 'present']
 ['11' '182.8782640925435' 'present']
 ['4' '186.86219919345723' 'present']
 ['4' '197.30315086302377' 'present']
 ['11' '200.90940620163508' 'present']
 ['11' '249.01228826395655' 'present']
 ['11' '252.00316240804833' 'present']
 ['11' '252.49999447831416' 'marauded']
 ['4' '259.77028168474044' 'present']
 ['11' '268.66233326301636' 'present']
 ['4' '280.67074559220214' 'marauded']
 ['4' '280.92753047762335' 'presentdestroyed']
 ['4' '291.26426278983007' 'present']
 ['4' '307.6617509556336' 'present']
 ['11' '309.72926911895286' 'present']
 ['4' '310.1529246518877' 'present']
 ['4' '334.73967466865224' 'present']
 ['11' '336.58305667394274' 'present']
 ['11' '345.493808207533' 'present']
 ['4' '349.51065673531053' 'present']
 ['4' '350.54048577032296' 'present']]","[['F4' '30.825968648420105' 'mated']
 ['F180' '68.7054741419579' 'absentdestroyed']
 ['F184' '68.91355380205528' 'destroyed']
 ['F53' '114.87448537221938' 'mated']
 ['F17' '120.07305300861846' 'mated']
 ['F204' '126.2100326831926' 'mated']
 ['F166' '130.03484550605606' 'mated']
 ['F0' '148.09193324786898' 'destroyed']
 ['F48' '172.65670997153134' 'mated']
 ['F10' '194.428765162044' 'mated']
 ['F185' '204.38024563765404' 'mated']
 ['F12' '226.91344482468682' 'mated']
 ['F199' '232.21611243271946' 'mated']
 ['F196' '257.2027898071452' 'absentdestroyed']
 ['F116' '267.793580581225' 'mated']]",2000.0,0.0,580.0,67.57923532609016,13.581828873858434,1519.0,256.10284268919037,54.05045368985925,173.0,30.60668509000858,7.099504922590878,18.0,1.8000000000000005,0.1800000000000001,85.0,4.0118914004394615,0.19075788751714648
9,0.0,11,360.4483367979116,"[['8' '1.4573468919204562' 'marauded']
 ['10' '8.891782675025082' 'marauded']
 ['8' '12.723023502444576' 'destroyed']
 ['8' '13.271743198432315' 'destroyed']
 ['10' '16.591617370315088' 'present']
 ['10' '18.792337439678274' 'present']
 ['10' '42.26944264012754' 'present']
 ['10' '42.43774674011363' 'present']
 ['8' '44.06262246914534' 'present']
 ['10' '45.23212616731289' 'present']
 ['8' '46.90233709794196' 'present']
 ['4' '48.24489914915026' 'present']
 ['10' '63.382496953263534' 'present']
 ['10' '67.8182990788934' 'present']
 ['10' '70.57528215158698' 'marauded']
 ['10' '73.5986704186675' 'presentdestroyed']
 ['10' '77.65657846216698' 'present']
 ['10' '84.77222525721581' 'present']
 ['8' '88.50365552488107' 'present']
 ['8' '88.99700674039656' 'present']
 ['10' '107.2771342235988' 'marauded']
 ['8' '112.91828052069513' 'presentdestroyed']
 ['10' '120.79102347734069' 'present']
 ['10' '122.83111278266817' 'present']
 ['8' '125.71352859344147' 'present']
 ['8' '128.01381381963714' 'present']
 ['10' '133.03043394355936' 'present']
 ['8' '141.47949369441858' 'marauded']
 ['10' '145.8508774954032' 'presentdestroyed']
 ['8' '155.11605900322698' 'present']
 ['4' '166.3121390788392' 'present']
 ['10' '168.086688586697' 'present']
 ['10' '169.7817179385942' 'marauded']
 ['10' '173.30578355944044' 'destroyed']
 ['8' '214.8602215821364' 'present']
 ['8' '215.93843679480327' 'present']
 ['8' '219.09142680463486' 'present']
 ['8' '228.1156461221624' 'present']
 ['10' '228.32968027476878' 'present']
 ['10' '238.12586396117055' 'marauded']
 ['8' '239.87124204009956' 'presentdestroyed']
 ['10' '251.77355711618816' 'present']
 ['10' '255.44069211020891' 'present']
 ['10' '274.13615970742717' 'present']
 ['10' '280.5885912810177' 'marauded']
 ['10' '287.74340957174013' 'presentdestroyed']
 ['10' '298.03535975295375' 'present']
 ['8' '307.7728844157296' 'present']
 ['10' '311.4915906922094' 'present']
 ['8' '316.1497841193829' 'present']
 ['8' '318.4105593988398' 'present']
 ['10' '320.11305499490686' 'marauded']
 ['8' '331.5717384105033' 'present']
 ['10' '336.3315240986841' 'present']
 ['10' '342.7692408393848' 'present']
 ['10' '354.4762867676558' 'present']
 ['8' '355.9387329218962' 'present']
 ['8' '359.287794871208' 'present']]","[['F4' '30.802820500271956' 'absent']
 ['F102' '107.22480590183949' 'absent']
 ['F11' '114.93032154086264' '']
 ['F24' '127.36934786658409' 'mated']
 ['F135' '129.33702087010244' 'mated']
 ['F0' '148.06878509972083' 'absentdestroyed']
 ['F75' '153.06553912096484' 'mated']
 ['F191' '161.37565509188218' 'mated']
 ['F143' '213.22682821382483' 'mated']
 ['F37' '217.3247637385595' 'absent']
 ['F123' '223.4012934089697' 'mated']
 ['F31' '227.4674187024744' 'mated']
 ['F60' '241.15919523585632' 'destroyed']
 ['F163' '243.41631310501776' 'destroyed']
 ['F76' '254.84121834325546' 'absent']
 ['F196' '257.2259379552934' 'mated']
 ['F59' '260.06450348118585' 'mated']
 ['F94' '267.1191980528885' 'mated']
 ['F133' '319.3300818647683' 'mated']]",2000.0,1000.0,558.0,69.47870818839382,14.218912713716751,1365.0,235.56526734786723,50.55119703107968,317.0,55.122166778389705,11.833952523449144,0.0,0.0,0.0,0.0,0.0,0.0
