id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.054,6,360.10888526684647,0.0,0.0,561.0,75.37948641386227,16.14155141831532,1502.0,251.47048769591075,53.97722877141388,164.0,30.33049702870937,6.853565866978951,21.0,2.1000000000000005,0.21000000000000013,89.0,0.8328078206280649,0.009194958847736625
1,0.0,13,360.502861577119,0.0,100.0,565.0,68.22597445655019,13.734565089519277,1591.0,270.02480137709864,58.32193210431613,123.0,21.88505180215662,4.784563051196263,0.0,0.0,0.0,0.0,0.0,0.0
2,0.054,11,360.2092672834996,0.0,200.0,564.0,71.67532553559383,15.180834380496371,1474.0,250.0399173126082,53.82245544930192,226.0,36.66735002561523,7.808330120905657,12.0,1.2,0.12000000000000005,75.0,0.6735266221933155,0.007115912208504807
3,0.0,6,360.26504320620757,100.0,0.0,575.0,68.25559441166908,13.364526941115193,1675.0,279.6255371354917,59.47765716564091,63.0,12.126059907262922,2.8439265788506916,0.0,0.0,0.0,0.0,0.0,0.0
4,0.054,10,360.62022827634206,100.0,100.0,562.0,70.06772679003109,14.594202503605402,1665.0,281.6858711792103,60.00142983553526,32.0,6.166723339148296,1.412269808997035,15.0,1.5000000000000002,0.15000000000000008,87.0,0.5881107483145176,0.004372427983539099
5,0.0,7,359.9469762887312,100.0,200.0,554.0,69.67981266569018,14.682710804617658,1660.0,278.2412330418059,60.07572862145579,75.0,12.148013392407165,2.401618682557942,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,10,359.84921877660645,200.0,0.0,565.0,72.17963868881536,16.013522494035065,1471.0,245.29718680266183,52.46080519090992,245.0,42.57654913764789,9.162247415641744,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,4,360.1354365022185,200.0,100.0,566.0,73.82916802668856,16.00963815872812,1444.0,243.75118903862878,52.20942344284503,263.0,42.51866222962354,8.612878737437388,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,14,360.1485014452012,200.0,200.0,563.0,70.9726699344342,14.991892703023758,1620.0,276.79817265939056,59.93661536493623,71.0,12.24430355589878,2.566313072526895,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,6,360.55312968216646,300.0,0.0,561.0,70.82173204554692,15.007951800989893,1441.0,252.6774383401248,54.98382672145211,215.0,36.67567771089813,8.002181053651102,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,13,360.32089176786144,300.0,100.0,560.0,73.11693008132693,15.288802261885516,1660.0,281.0397248278023,60.492308618903216,34.0,6.019959962501383,1.3080133958853093,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,8,359.93505008324445,300.0,200.0,571.0,71.73521706871406,14.298945354575675,1498.0,257.88651472507695,56.4439015208265,166.0,30.4354543681454,7.008554785268538,0.0,0.0,0.0,0.0,0.0,0.0
