id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.004,8,360.445992553,1465.5865141,1168.31226256,571.0,72.6138092798,15.8000638361,1734.0,287.441751969,60.7529606821,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0946761520764,0.00245184657081
1,0.0,12,360.506288137,1365.58909083,961.720186568,562.0,68.7291143667,13.8518863246,1691.0,283.127679309,59.6178899554,49.0,8.37383119366,1.81046304916,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,10,360.084275813,1966.94441192,804.483851942,565.0,71.7940493548,15.0454256947,1731.0,288.237610093,60.8860243627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.004,9,360.119918557,670.672431708,295.194366814,555.0,72.9917534807,16.4824999863,1670.0,286.874791782,61.740251666,0.0,0.0,0.0,1.0,0.1,0.01,6.0,0.106838332829,0.00218307681968
4,0.004,12,360.053989756,743.465078564,656.775825433,578.0,71.682868038,14.6474977237,1686.0,278.683599189,58.5170718474,52.0,9.47468876454,2.33889301219,2.0,0.2,0.02,9.0,0.16614441807,0.00379204729975
5,0.004,11,360.507273141,1138.67008105,1492.03048835,577.0,68.3658320232,13.5606158694,1684.0,283.173986291,60.0093212904,46.0,8.16348994595,1.89066864832,2.0,0.2,0.02,7.0,0.1572994381,0.00425504266931
6,0.004,7,360.115831189,1596.90170886,248.488467746,559.0,72.0432943938,15.5541442727,1670.0,287.600112365,62.2058016285,0.0,0.0,0.0,2.0,0.2,0.02,10.0,0.207120290481,0.00535355284091
7,0.004,6,359.944252464,449.215788899,12.536508558,577.0,69.5321898886,13.7938539261,1707.0,286.441992992,61.388691061,22.0,4.00406223716,0.909906823098,1.0,0.1,0.01,1.0,0.015462347835,0.000239084200569
8,0.004,6,360.650415879,902.785491707,1868.18106932,564.0,72.935909301,16.354044596,1707.0,286.761999163,61.1224795236,0.0,0.0,0.0,2.0,0.2,0.02,8.0,0.167138770234,0.00429242589856
9,0.004,7,360.01161351,574.238543134,1411.35183749,564.0,74.5931854744,16.3432876534,1645.0,281.084441282,60.3904679279,23.0,4.00222869727,0.894911699334,2.0,0.2,0.02,11.0,0.22333326497,0.00490777629294
10,0.004,11,360.292780114,703.112703259,192.288487812,567.0,70.6386391491,14.5742203835,1720.0,289.155554913,61.190220294,0.0,0.0,0.0,1.0,0.1,0.01,7.0,0.13036386973,0.00316679754825
11,0.004,4,360.299471188,363.062075142,1704.47633744,564.0,68.9950100817,13.5369290584,1706.0,290.841696253,63.0765053482,0.0,0.0,0.0,1.0,0.1,0.01,4.0,0.0779149743925,0.0021897118012
12,0.004,4,360.135226306,1710.45450306,246.31611453,568.0,69.8478437594,14.0798542162,1699.0,290.0642977,61.5899547699,0.0,0.0,0.0,1.0,0.1,0.01,1.0,0.0311826039278,0.000972354787718
13,0.0,8,359.991406819,526.512952038,703.395008982,570.0,69.6491003896,14.0850117267,1751.0,290.441091831,62.0936477517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.004,6,360.096865322,1352.35940435,376.765123436,567.0,71.7129217804,15.488358601,1659.0,275.976016895,58.4935481916,83.0,12.0882987938,2.24561723769,0.0,0.0,0.0,10.0,0.277962175182,0.00898469044091
15,0.004,11,360.474247835,417.18854302,1016.63265642,563.0,69.4032213453,14.2896671293,1653.0,282.368880364,60.5872309242,48.0,8.14178550969,1.71726055371,0.0,0.0,0.0,8.0,0.200705699879,0.00592006950721
