id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,6,360.934138857,369.421106678,1501.02771345,556.0,71.4614648066,14.5587471308,1570.0,259.860042176,54.7122938237,174.0,28.9156836114,6.14099393236,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,7,360.028304389,1326.81727798,1133.7514432,574.0,72.3747004779,15.2257482221,1615.0,271.19559444,57.8968669302,92.0,16.6887883312,3.89756961079,0.0,0.0,0.0,0.0,0.0,0.0
2,0.037,14,360.177282681,1001.73209679,306.867394393,567.0,70.1026123746,14.2566570869,1444.0,254.90765376,56.290450316,201.0,32.9719736713,6.92163094811,9.0,0.9,0.09,55.0,1.13724989797,0.0302105791747
3,0.037,15,360.004990559,304.836165935,700.462555861,581.0,68.6086252831,13.3235346501,1610.0,269.400617121,57.3141510345,119.0,20.5440430021,4.51355427171,5.0,0.5,0.05,60.0,1.17787639442,0.0278118237428
4,0.037,5,360.3536815,840.85958393,51.7014310453,568.0,68.6874048625,13.9604583062,1638.0,280.470838302,60.3642155089,50.0,8.19464567332,1.62246859918,12.0,1.2,0.12,69.0,1.54722543401,0.0428500637912
5,0.037,6,359.951262033,108.634335491,1331.20365123,556.0,71.1048478148,15.3536181582,1598.0,274.035516298,59.822618711,71.0,12.4824868824,2.80810696863,13.0,1.3,0.13,56.0,1.19803932151,0.0326221842749
6,0.037,11,360.275851143,1698.2774172,1324.95704721,552.0,71.6803371737,15.7537406767,1688.0,281.864119598,60.2299614588,27.0,4.09797015428,0.732162511712,13.0,1.3,0.13,55.0,1.18885174889,0.0324901574813
7,0.0,6,360.602702231,279.441748004,998.432574952,575.0,71.7748435778,15.2950858309,1598.0,272.059211526,58.5806314488,100.0,16.3100430123,3.35340096024,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,13,359.833945039,560.758969047,1776.6579056,569.0,71.7275284634,14.5473521478,1675.0,288.336929156,62.8810572853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,14,360.314203696,778.19319527,343.090160409,556.0,67.9010893862,13.0512746575,1587.0,271.804939495,58.0249191352,114.0,20.5510687098,4.59600167923,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,13,359.976148244,1485.62263565,903.969152061,568.0,73.6629076027,16.6237238308,1611.0,274.102142619,58.9182204558,75.0,12.4478537793,2.62799363087,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,5,360.036386018,1659.84968799,448.548938968,559.0,69.5919091081,14.1165123778,1614.0,278.079239221,60.594716523,70.0,12.4114632652,2.74798568178,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,5,360.366554284,696.289394129,2091.72195524,561.0,71.0171056498,15.7297380587,1659.0,276.782626812,58.7736985655,75.0,12.2804595183,2.46288077139,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,9,359.855168382,1921.22247499,1888.88102718,568.0,69.310017646,13.3194935434,1648.0,278.451552957,59.2547170633,59.0,12.2646577603,3.0090785666,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,10,360.676441829,835.043913117,1078.02557564,573.0,70.5365839638,14.203691079,1519.0,260.824818881,56.318433481,182.0,28.754730788,6.10837408613,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,8,360.408410736,572.334304125,452.751773042,559.0,68.278671361,14.1296261889,1471.0,246.64133879,52.4820770815,270.0,45.2237056487,9.89236008288,0.0,0.0,0.0,0.0,0.0,0.0
16,0.037,11,359.689533057,585.096033394,799.995627167,576.0,71.1062503278,14.2984152187,1525.0,252.909826075,52.8254284348,193.0,32.752015553,7.23877984052,18.0,1.8,0.18,73.0,1.47979214564,0.037094415459
17,0.0,12,360.007209743,1733.19740784,675.922557685,560.0,71.4488688396,14.8339261503,1524.0,259.839673895,55.8026309049,169.0,28.7355751746,6.27998236227,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,6,359.924703343,40.0767562962,321.332528993,567.0,74.4946940538,15.7631449254,1672.0,280.169236267,60.1574652319,41.0,5.44164343206,0.958002870138,0.0,0.0,0.0,0.0,0.0,0.0
19,0.037,7,360.607718535,66.8919670095,1199.19460316,579.0,72.4969908981,15.5192918045,1658.0,281.371890769,60.851549258,22.0,4.04447071768,0.851022036881,9.0,0.9,0.09,59.0,1.32895852089,0.0367117216882
20,0.037,14,360.052154645,1288.97700143,1022.37219928,569.0,66.725717354,13.0108739445,1685.0,282.664748711,60.3611551998,53.0,8.04371798894,1.62002119943,11.0,1.1,0.11,62.0,1.48376187553,0.0457800699266
21,0.0,14,360.311843786,399.150310467,581.70272818,572.0,68.4483550856,13.9626100805,1638.0,279.278157075,59.6963756501,72.0,12.3096927675,2.66042217909,0.0,0.0,0.0,0.0,0.0,0.0
22,0.037,15,360.350792917,253.959588907,1617.54684871,564.0,73.0430970983,15.0558914792,1560.0,264.178157149,56.9118799526,123.0,20.6321317515,4.543064822,12.0,1.2,0.12,55.0,1.07664717881,0.0270967849246
23,0.0,5,359.935562698,1223.02186424,562.558838421,562.0,73.2222154711,15.628106572,1574.0,270.3563086,58.9970453215,94.0,16.4919967608,3.72870074487,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,7,360.252181495,929.093765124,243.844095916,572.0,69.0176625036,14.0567777849,1542.0,262.084987242,56.3451026401,174.0,29.0158904261,6.05485709528,0.0,0.0,0.0,0.0,0.0,0.0
25,0.037,15,359.993971029,839.635988443,204.109269765,560.0,70.4474433076,14.2775706901,1622.0,266.889003958,56.8371182161,119.0,20.683539191,4.51569113153,8.0,0.8,0.08,65.0,1.25613348499,0.0317884660884
26,0.037,8,360.347110008,1156.58946082,1155.82026898,550.0,71.8323046756,15.1320419298,1618.0,276.718658434,59.5893809209,53.0,8.17683500863,1.62042385698,18.0,1.8,0.18,68.0,1.50331063172,0.0408959440343
