id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.054,8,360.15504820008937,0.0,0.0,581.0,69.39831138272575,14.109715004281394,1460.0,247.66992364186598,53.02835485507505,217.0,37.97176247374241,8.314363324637823,8.0,0.7999999999999999,0.08000000000000002,91.0,4.251316070590103,0.1993312757201643
1,0.054,6,360.4976981959485,0.0,1000.0,559.0,70.45120855752718,15.078575647388664,1282.0,217.28903105206922,46.971590850019865,386.0,67.01234617400321,14.741311238148814,15.0,1.5000000000000002,0.15000000000000008,81.0,3.807529661440707,0.18004115226337425
2,0.054,7,359.9616205486665,0.0,2000.0,559.0,71.41482923081125,15.457012914387283,1451.0,247.93636692995835,53.378739230701896,207.0,36.47732150852113,7.988551817402409,10.0,0.9999999999999999,0.10000000000000003,69.0,3.251974105885151,0.15432098765432092
3,0.0,10,360.3849358250586,1000.0,0.0,574.0,69.95668440560628,13.894538932460483,1354.0,226.2363601930177,48.27380451500214,397.0,63.869186053471275,12.826532457326868,0.0,0.0,0.0,0.0,0.0,0.0
4,0.054,7,360.2676189872729,1000.0,1000.0,561.0,73.83589506025987,16.228824699105697,1087.0,185.06376814048363,40.09856552036691,570.0,97.70756645802132,21.0166838075141,8.0,0.7999999999999999,0.08000000000000002,57.0,2.677241996516027,0.1264574759945131
5,0.054,13,360.03015319629907,1000.0,2000.0,568.0,69.3531889268152,14.432734761274492,1317.0,219.97569622790496,46.86126414892957,414.0,66.93751156506657,14.180187543431005,13.0,1.3,0.13000000000000006,53.0,2.4920568113308414,0.11788408779149526
6,0.054,10,360.26679812582415,2000.0,0.0,563.0,65.27638518181146,12.352950261893701,1330.0,229.64645854748102,49.974786989341155,364.0,61.11482597034259,13.081569300217815,9.0,0.8999999999999999,0.09000000000000002,68.0,3.282384024843132,0.16075102880658426
7,0.054,16,359.9757066572139,2000.0,1000.0,570.0,69.28822991523192,13.512693678403167,1196.0,200.82290089575008,43.02754607651125,543.0,85.62867984752901,17.48050881535702,11.0,1.0999999999999999,0.11000000000000004,68.0,3.1865012557752856,0.15003429355281203
8,0.054,7,360.4712017776188,2000.0,2000.0,575.0,71.53108711915472,14.576995414409264,1212.0,204.0587222511876,43.87732017182342,485.0,79.39872607655873,16.47289511727149,17.0,1.7000000000000004,0.1700000000000001,75.0,3.4913987760357905,0.16289437585733868
9,0.054,7,360.06305297010204,3000.0,0.0,567.0,71.02869348505064,14.521259222690183,1667.0,276.64623354855,57.89305939892604,37.0,6.216824390058397,1.2711650860513142,14.0,1.4000000000000001,0.14000000000000007,104.0,4.814814814814821,0.22290809327846317
10,0.054,11,360.7631437914227,3000.0,1000.0,549.0,69.31940919702062,14.49688990976917,1250.0,213.8292495237124,46.68005242363228,434.0,73.07179457114624,15.718904251200298,4.0,0.4,0.04000000000000001,73.0,3.398806183443198,0.1586076817558298
11,0.054,6,360.34290334309486,3000.0,2000.0,559.0,66.83427460871498,12.896763707088414,1436.0,245.29426660293876,52.68988741105634,244.0,42.72115425600058,9.331263072198112,10.0,0.9999999999999999,0.10000000000000003,92.0,4.2976123668863995,0.2014746227709187
