id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,11,359.998688905,1139.7779021,697.64073678,561.0,71.6584458583,15.4888652321,1672.0,288.479618877,62.837470909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,12,359.984454595,953.766049107,480.493441877,562.0,71.4106081751,14.8355152384,1601.0,272.014559283,59.0601471029,106.0,16.5966881042,3.31760689911,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,5,360.197301305,1192.4040184,2144.1486432,567.0,68.1370492004,13.366275775,1616.0,275.555435481,59.1458969788,100.0,16.4249346448,3.38824362657,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,9,360.161383418,1440.6574963,489.990214613,554.0,72.3554659464,15.2581648683,1575.0,271.212756862,59.1015985849,97.0,16.4880058588,3.42954596487,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,10,360.257965788,1696.67846055,2054.49048786,562.0,69.6904402674,14.0605036279,1688.0,290.471178954,62.238779184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,14,360.037791075,821.34132853,1171.44069431,574.0,69.1589454307,13.817691001,1738.0,291.054650851,62.454478966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,14,359.880074232,1757.31779444,1795.78969248,556.0,72.0294277146,15.4476797879,1678.0,284.017011221,60.7920887791,25.0,4.07914531243,0.882467656594,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,13,360.14963589,1502.79179432,1076.05839575,561.0,76.0484764885,17.1549556393,1625.0,276.066314351,59.3721047663,47.0,8.0701017344,1.77868439908,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,10,360.645432663,1830.35275615,1233.64889253,561.0,70.5981973716,14.3485201711,1584.0,272.934613635,59.4441462438,105.0,16.5944739074,3.43316290266,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,10,360.644342463,1864.13712728,1264.50738633,567.0,73.9920471366,16.3521298902,1641.0,277.703541881,59.3308995538,48.0,8.33027554797,1.85774760003,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,6,360.195514379,1876.85804179,2235.6857269,589.0,73.8361198676,14.994180215,1625.0,282.27752962,61.3883385476,25.0,4.00836894907,0.786247779293,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,9,360.395608874,695.996162463,1988.24140109,562.0,72.2662070002,15.9436263626,1664.0,279.542318957,58.8189070542,50.0,8.28577001939,1.71721802077,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,8,360.649763142,603.567043964,317.253142193,565.0,73.4148041124,15.5268956667,1706.0,286.600882719,60.8326604591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.057,7,360.029223719,1183.1683359,2228.79997096,565.0,71.9632393495,14.8567683428,1622.0,279.447312776,60.4112553093,23.0,4.18829634055,0.973356152959,23.0,2.3,0.23,110.0,2.16272004903,0.057999659309
14,0.0,9,360.485171575,1654.62171141,2050.23480179,560.0,69.9826544648,14.3216307835,1623.0,281.868084344,61.1619950723,48.0,8.2830710654,1.84141982141,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,7,360.011284977,9.5584292817,1078.82699768,559.0,69.5360015162,13.814688373,1695.0,286.701999179,61.7394262408,23.0,4.00276358947,0.865015133162,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,4,360.690442191,20.0758973155,58.871117638,575.0,70.5865878188,14.0487684017,1698.0,289.763543768,63.0619472593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,10,360.485796168,159.080088091,1166.28662516,568.0,71.5234808177,14.5381900808,1706.0,284.466418725,60.1216968409,23.0,4.06869995048,0.980463077108,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,13,360.108108134,680.762846846,1170.54805573,555.0,69.2030101073,13.0489384886,1696.0,282.71855704,60.0520639721,46.0,8.19327891174,1.95532404772,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,8,360.261571004,2186.89901117,1912.44475007,578.0,69.4104521724,14.0425442264,1671.0,286.651268718,61.0759579379,26.0,4.06674153438,0.801569587022,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,9,360.560658909,960.787787931,1819.37477405,565.0,69.4522197066,14.2352661248,1548.0,265.843087706,56.9679063241,134.0,24.7258301245,5.61133318562,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,10,360.496814184,251.120274942,746.859399524,562.0,72.1498818922,14.9713679879,1692.0,288.026961598,62.1532681204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,8,359.817105038,616.276496675,779.126204685,578.0,69.9250951709,14.4501862105,1673.0,286.038171459,62.5728196934,26.0,4.03937172925,0.758501011614,0.0,0.0,0.0,0.0,0.0,0.0
23,0.057,8,360.344471581,847.756092409,2030.67054186,556.0,73.6055576713,15.2371736782,1622.0,278.932247087,59.9606527988,24.0,4.05536234528,0.862445335337,18.0,1.8,0.18,90.0,1.62923966334,0.040390669426
24,0.0,16,360.226014619,161.571229809,970.350157238,570.0,71.8000565967,15.1957150069,1670.0,284.221085292,61.4843122756,27.0,4.0785888305,0.761177015016,0.0,0.0,0.0,0.0,0.0,0.0
