id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,3,360.768841845,205.759457252,1581.89713137,570.0,75.4512520277,16.5975979516,1621.0,276.516143413,58.9525353444,41.0,8.44150074561,2.09259272471,0.0,0.0,0.0,0.0,0.0,0.0
1,0.018,14,360.393067699,200.004568797,464.370827271,557.0,76.5562901104,17.5737889235,1526.0,257.256916579,55.4153595242,148.0,24.6720355822,5.38201950852,9.0,0.9,0.09,38.0,0.683201430439,0.0178801248721
2,0.018,11,360.155760006,1982.17618088,322.862813948,566.0,69.4888784771,13.4068441832,1606.0,269.149707822,57.256165879,115.0,20.5366157234,4.44863342452,5.0,0.5,0.05,30.0,0.525113074038,0.0150263739002
3,0.018,10,359.951448842,289.223365399,1532.73862798,576.0,71.6124647312,14.7874006776,1599.0,275.095705136,59.2813683802,71.0,12.2656278069,2.64279006753,5.0,0.5,0.05,27.0,0.539973472936,0.0138327270825
4,0.018,4,360.389823926,296.702603821,324.591747287,562.0,74.7010583019,16.1309539464,1577.0,259.639726747,54.3459181274,138.0,24.8252743183,5.31424965526,6.0,0.6,0.06,25.0,0.371422338864,0.00749636385595
5,0.018,13,360.594074981,241.849653134,817.303841826,555.0,72.4139190167,15.5689516831,1549.0,261.788721083,55.7732429849,162.0,25.054920047,5.00554097078,3.0,0.3,0.03,27.0,0.540100847761,0.0129276112682
6,0.018,17,359.980489218,620.279723814,1235.88440702,555.0,67.8731815582,14.061481842,1549.0,262.564712943,56.0404816728,157.0,28.3903871757,6.26528611206,6.0,0.6,0.06,31.0,0.572254853759,0.0142553634994
7,0.018,9,360.285080573,353.27257019,358.636426147,566.0,71.5431813403,14.9328721273,1576.0,266.636574382,56.5126083557,120.0,20.6739175481,4.49653176099,8.0,0.8,0.08,28.0,0.506994118291,0.0134328711485
8,0.018,11,360.332616758,1519.99837559,1061.18535836,554.0,69.8631701196,14.3244595683,1642.0,281.329848435,61.2073778212,42.0,8.21396099176,2.02612835264,2.0,0.2,0.02,24.0,0.508928502756,0.0144973461146
9,0.0,14,360.514279691,1975.83123054,909.909185321,561.0,72.0667804265,15.2100330188,1538.0,263.560499775,57.1611864705,143.0,24.5512753486,5.47880042949,0.0,0.0,0.0,0.0,0.0,0.0
10,0.018,7,360.126442553,1800.36141866,1043.88549908,572.0,73.7106016426,15.0364209108,1615.0,273.091064131,58.4021707397,68.0,12.1418656723,2.63606511384,5.0,0.5,0.05,30.0,0.598494922792,0.015066892115
11,0.018,12,360.377113321,1849.61313907,547.122842691,559.0,68.7018620531,13.7619885929,1528.0,261.1319628,56.8145014749,171.0,28.7824589512,6.11733148172,8.0,0.8,0.08,38.0,0.69086142226,0.0157617400958
12,0.018,10,359.921785679,854.863436642,2093.82020336,567.0,69.9168437261,14.2313382834,1633.0,277.167976244,59.2845815138,74.0,12.1285307925,2.56402077035,4.0,0.4,0.04,21.0,0.517784606525,0.0150415568401
13,0.0,7,360.215316422,1537.90541197,482.394506731,557.0,73.377543783,16.7011562046,1619.0,274.095248162,58.7558192916,80.0,12.545783528,2.60480982804,0.0,0.0,0.0,0.0,0.0,0.0
14,0.018,9,360.01814469,1415.99135058,1718.02629779,563.0,71.1781902436,14.9486691052,1603.0,271.115229043,57.9992073684,105.0,16.3110620661,3.24161716485,7.0,0.7,0.07,30.0,0.703293138407,0.0178808476874
15,0.018,12,360.462235579,447.887715822,1252.17341187,570.0,71.685673991,15.5739113554,1546.0,262.986485606,56.2678035548,139.0,24.6430667037,5.25287977413,3.0,0.3,0.03,25.0,0.543974872949,0.0148882523193
16,0.018,10,360.020858388,1885.01345356,2124.26868045,569.0,74.9302250215,15.9500811351,1526.0,263.57064059,58.0058789536,118.0,20.5765966935,4.5704652057,6.0,0.6,0.06,28.0,0.570922148126,0.0152368086761
17,0.0,17,359.802575882,1206.90943257,2050.2075748,575.0,70.6684589237,15.1760886118,1621.0,268.847301549,56.7848330738,121.0,20.505424533,4.41635629008,0.0,0.0,0.0,0.0,0.0,0.0
18,0.018,9,360.080900182,859.387528594,1292.38735519,570.0,73.7751383464,15.8503121823,1541.0,258.71522173,55.497675587,152.0,26.5392562123,5.97706071932,5.0,0.5,0.05,24.0,0.665311035249,0.0235672240546
19,0.018,6,360.093685799,1589.02780187,1807.15983933,574.0,67.7058591238,12.7145727919,1646.0,278.945858654,60.3665574607,75.0,12.2934832859,2.55873567639,5.0,0.5,0.05,29.0,0.598324648628,0.0155523900442
20,0.0,8,360.025217234,1673.63560673,1406.02646593,556.0,73.6591620338,16.3248725913,1664.0,282.389777323,61.2128701909,21.0,4.05148280573,0.975188250349,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,7,361.034176973,43.9156837332,774.129647696,566.0,69.3371508609,13.957624705,1638.0,278.701590101,59.2356988148,77.0,12.2992344908,2.53228640962,0.0,0.0,0.0,0.0,0.0,0.0
22,0.018,11,359.97425368,994.555544012,1681.67720278,558.0,72.6254155903,15.7820615696,1586.0,266.256109872,57.2015097629,117.0,20.2938482245,4.49181504198,3.0,0.3,0.03,27.0,0.671102381838,0.0193809542406
23,0.018,7,360.08339436,922.710994596,846.502900013,563.0,74.1988427504,16.0644589861,1484.0,251.277207533,53.3774577835,194.0,33.0564732542,7.0751500315,7.0,0.7,0.07,30.0,0.833306377347,0.0258282758677
24,0.018,11,360.448769611,860.94873696,1136.12793424,558.0,71.5233620957,16.0428028349,1609.0,270.663770139,57.5126618234,97.0,16.6160869497,3.57492447646,6.0,0.6,0.06,31.0,0.646681568406,0.01635091829
25,0.018,9,360.05811007,1439.04608199,1112.09030841,562.0,69.4999503197,14.2488652272,1580.0,264.918019388,56.9637851235,147.0,24.8217713303,5.1915702393,3.0,0.3,0.03,24.0,0.471347225427,0.0123137973578
26,0.018,5,360.297742363,1249.10100682,2096.60464476,568.0,69.8063059887,14.786511911,1620.0,273.397542888,59.3283446235,95.0,16.4807257198,3.59442680728,3.0,0.3,0.03,19.0,0.350884783203,0.00938000211401
27,0.018,9,360.405463904,719.058403033,1105.77797788,559.0,72.7840739294,14.8365483327,1551.0,261.174471851,56.2234359366,152.0,24.7329239236,4.98499849937,7.0,0.7,0.07,30.0,0.621658920002,0.0161488708391
28,0.018,5,360.597387608,16.0763670784,318.529453198,563.0,72.5764478739,14.9650348773,1474.0,249.337691271,53.3418311622,223.0,37.3345872283,7.91826162321,3.0,0.3,0.03,25.0,0.473321546611,0.0125955393359
29,0.018,9,359.996448194,344.97947384,871.234012151,566.0,70.9839405646,14.153681731,1648.0,279.233836357,60.3229207927,45.0,8.38096140251,1.93224738975,7.0,0.7,0.07,34.0,0.736087541523,0.0181019866941
30,0.018,7,360.252011911,841.367081069,199.252327286,552.0,76.4616807549,17.9500813424,1578.0,266.080198412,56.8097389138,99.0,16.2810799572,3.29031316536,6.0,0.6,0.06,28.0,0.591380980865,0.0156843539868
31,0.018,5,360.028444976,78.7143662864,1760.22133293,572.0,71.5130934419,15.312672698,1615.0,271.426004239,58.0606149271,90.0,16.3507005082,3.55811757679,6.0,0.6,0.06,28.0,0.560046241296,0.0154628042449
32,0.0,16,359.916173862,653.161958336,1169.41751248,567.0,72.0746305609,15.7770165973,1607.0,267.21094694,56.0704591177,125.0,20.8205158932,4.51345023932,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,14,360.206679434,1739.71405921,391.389918397,556.0,68.850098009,14.5423169896,1559.0,270.687314067,58.6307927858,122.0,20.5328886312,4.51838319896,0.0,0.0,0.0,0.0,0.0,0.0
34,0.018,10,360.19866778,1716.48090155,777.371002097,574.0,67.7353079155,12.6392088687,1636.0,275.082609386,59.5031992792,91.0,16.4695647154,3.53877462421,3.0,0.3,0.03,27.0,0.483217644136,0.00974015347899
35,0.018,7,360.197946407,1793.98073144,434.288720829,564.0,71.7055548851,14.8050753351,1541.0,262.39161991,55.9924853023,145.0,24.7421375513,5.11739024494,6.0,0.6,0.06,30.0,0.56581721631,0.0149581026483
36,0.018,4,360.393670788,1581.58552624,1306.21874918,561.0,71.5400288239,15.1912424237,1617.0,275.466852392,59.0692493054,76.0,12.182879629,2.52475160537,4.0,0.4,0.04,22.0,0.416892914043,0.00962095664699
37,0.018,12,359.851545267,425.569581353,317.662051355,554.0,68.6460956444,14.530333461,1611.0,274.00782265,59.4909640066,92.0,16.5628455293,3.83256149954,5.0,0.5,0.05,26.0,0.407457430856,0.0101861037724
38,0.018,6,360.105038705,1424.79070788,712.125979607,561.0,73.335826882,16.1603508117,1551.0,261.293175719,55.650892027,152.0,24.5435020282,4.78303357848,3.0,0.3,0.03,30.0,0.707729595421,0.0202010277787
39,0.018,8,360.168797455,1862.28167299,1892.13244491,569.0,67.4824857389,13.0310660714,1606.0,275.301667751,59.3847072576,101.0,16.3809557269,3.46968583395,4.0,0.4,0.04,30.0,0.748088947247,0.0233025002974
40,0.018,6,360.181243935,155.473031694,1183.21449131,578.0,69.6391043146,14.1150165136,1516.0,256.314554391,55.7324660222,203.0,33.039427147,6.6659832589,6.0,0.6,0.06,30.0,0.651502088957,0.0195112515128
41,0.018,15,359.764602177,1406.80749727,2201.91497071,564.0,67.9060290705,13.658461954,1645.0,276.231282977,58.857952236,87.0,14.4420524217,3.12521721044,9.0,0.9,0.09,30.0,0.612142345685,0.0160665034646
42,0.018,15,359.93393589,1649.76416519,2222.94037335,562.0,71.9232588835,15.2052866565,1599.0,274.866571856,59.7043318434,68.0,12.2790774262,2.88345859269,4.0,0.4,0.04,31.0,0.590161199993,0.0135770905598
43,0.018,12,360.068267588,1871.91636465,1687.85241411,561.0,70.3460112891,14.3001658948,1646.0,280.840820768,60.5833164394,58.0,8.15279200602,1.58058799809,4.0,0.4,0.04,19.0,0.402231759253,0.0112850166807
44,0.0,8,360.316461002,124.878147367,490.527404906,566.0,72.7532240842,15.263497554,1620.0,278.996809443,60.5908122122,52.0,8.30384427498,1.60160954886,0.0,0.0,0.0,0.0,0.0,0.0
45,0.018,9,360.288933143,1174.52390809,794.237219119,556.0,71.4455723023,15.0213526925,1541.0,257.728483072,54.1880467515,169.0,29.4632658233,6.64610607412,6.0,0.6,0.06,32.0,0.77278043107,0.0209934134697
46,0.018,10,360.2055784,628.648679542,1819.37336041,565.0,71.2067364964,14.7065028431,1671.0,287.740186127,62.6051073273,0.0,0.0,0.0,7.0,0.7,0.07,25.0,0.488313665558,0.0101189194735
47,0.018,6,360.408804085,2096.71567061,1305.19820419,578.0,76.9538328701,16.9630636554,1544.0,253.272024577,53.1535756542,173.0,28.7710410329,6.34205157118,4.0,0.4,0.04,22.0,0.657566898894,0.0229678014621
48,0.0,7,360.394939647,358.603853971,1651.70808338,559.0,71.366866656,14.3113600394,1640.0,280.638952433,60.2837477707,45.0,8.16900426255,1.86144264749,0.0,0.0,0.0,0.0,0.0,0.0
49,0.018,5,360.015666913,1193.31510691,2127.84231631,554.0,74.6582210586,16.1685933059,1562.0,272.238015509,59.6913914513,75.0,12.1924699732,2.52594462396,4.0,0.4,0.04,30.0,0.596023748129,0.0156413904161
50,0.018,10,359.879167039,172.025521592,1172.44466275,567.0,71.3172004471,14.5069666397,1518.0,255.010915871,54.2749402692,194.0,32.7472639593,7.0812437818,5.0,0.5,0.05,27.0,0.484498194055,0.0130165455508
51,0.018,10,360.320573007,1816.99008549,983.668295779,556.0,68.4308589788,13.6667721912,1598.0,274.483483091,60.3153784747,96.0,16.0979222677,3.36313634036,4.0,0.4,0.04,30.0,0.61502863991,0.0153396223085
52,0.018,9,360.470631051,1779.28119603,648.792828133,567.0,74.1929076009,17.0449927823,1634.0,272.214235411,57.5857113817,67.0,12.6824573667,2.95208072879,5.0,0.5,0.05,23.0,0.488011089925,0.0128971908698
53,0.018,6,360.074589981,846.726241135,41.6501274934,557.0,71.7453304699,15.2411747627,1593.0,269.976454695,58.0448722284,98.0,16.6191016054,3.6720781414,9.0,0.9,0.09,34.0,0.858289450947,0.0299802227916
54,0.0,14,360.039948991,994.590698156,1834.89437553,566.0,70.552873294,14.3032563691,1569.0,268.855759918,57.5899906795,130.0,20.6618749522,4.21056319917,0.0,0.0,0.0,0.0,0.0,0.0
55,0.018,7,360.287426477,2000.6905912,313.151644076,560.0,75.712088132,16.1213675975,1558.0,270.616420223,58.457925702,72.0,12.3689240307,2.76564808344,9.0,0.9,0.09,29.0,0.483811429728,0.0124345898432
56,0.018,0,360.085393573,383.826829383,2102.34628547,556.0,70.2635295367,15.0673250464,1642.0,284.210726414,61.4319390354,24.0,4.25764900565,0.878640130803,6.0,0.6,0.06,24.0,0.669817064577,0.0203792055382
57,0.0,7,360.516470353,1146.81693695,2003.08512562,566.0,68.3811980481,13.8658206879,1560.0,267.084325656,57.5927941277,153.0,24.7428739459,5.08707631531,0.0,0.0,0.0,0.0,0.0,0.0
58,0.018,5,360.287968831,668.168833703,273.463932886,564.0,70.8556585302,14.4479051972,1581.0,267.791983469,57.3516321146,131.0,20.5589288268,4.06055676695,3.0,0.3,0.03,28.0,0.58346203699,0.0166504183254
59,0.018,9,360.649899704,1267.99720028,1445.70785433,570.0,73.4811565657,16.4683968399,1615.0,269.188898955,56.6987614609,88.0,16.415499493,3.7976553489,5.0,0.5,0.05,26.0,0.596844065342,0.0159016024787
60,0.018,10,360.613276523,1588.87101831,1033.0470861,556.0,69.8031565745,15.0895392599,1592.0,273.010084259,59.4680248751,93.0,16.2566684818,3.6362269586,6.0,0.6,0.06,27.0,0.52514194282,0.0141653665557
61,0.018,6,360.47161697,2169.24388738,777.512806796,563.0,66.045165779,12.9397084421,1624.0,276.755876108,59.717037833,92.0,16.3597676601,3.6788080412,3.0,0.3,0.03,28.0,0.631847160053,0.0181539049257
62,0.018,13,360.372134196,1771.66030206,1060.53104887,562.0,74.228313418,15.1996532435,1541.0,264.514705353,56.7701125723,116.0,20.4091167556,4.53284488596,3.0,0.3,0.03,34.0,0.655993665173,0.0156622217189
63,0.018,4,360.206954423,2228.51105072,2150.76283184,567.0,73.9955352916,16.0682969033,1585.0,272.005123305,59.3664321466,72.0,12.4948607358,2.66928309248,8.0,0.8,0.08,34.0,0.713616539068,0.024078287663
64,0.018,10,360.150629753,1444.94249125,1280.50430707,570.0,71.023994207,14.5759909983,1653.0,275.595313946,57.8835823853,66.0,12.3194070176,2.70704632401,4.0,0.4,0.04,30.0,0.665950639103,0.0187153263403
65,0.018,7,360.369963204,1387.95475229,480.207713904,566.0,70.7179785484,14.390170082,1503.0,254.562688535,54.5921467298,190.0,33.6035747788,7.29436496124,5.0,0.5,0.05,28.0,0.72877821577,0.0227191624427
66,0.018,9,360.423525355,1313.79544451,960.05693749,582.0,71.6974662682,14.7387995766,1613.0,270.976621407,57.9188713299,99.0,16.2334560197,3.2894930165,5.0,0.5,0.05,27.0,0.635557462561,0.0168882744423
67,0.018,7,359.936491914,799.118365235,1471.32174181,572.0,67.2423667157,12.9887658611,1668.0,275.495632482,58.5530645792,100.0,16.1939595458,3.40911749499,5.0,0.5,0.05,24.0,0.584643517734,0.0160578303183
68,0.0,7,360.124488689,1658.59133189,2009.64162069,569.0,69.7366413602,13.5616719941,1594.0,269.702698765,57.525383587,116.0,20.618947534,4.58983377917,0.0,0.0,0.0,0.0,0.0,0.0
69,0.018,10,360.509960184,516.228134141,301.65409369,581.0,69.5158074568,15.2519556891,1486.0,248.292297409,52.3311096757,233.0,41.3357185353,9.1682066304,5.0,0.5,0.05,24.0,0.502553379633,0.0163422988942
70,0.0,6,360.377187728,857.162714175,698.48763372,576.0,69.7714731862,13.8370904267,1667.0,278.118101153,58.6297476662,75.0,12.1840866724,2.38643650804,0.0,0.0,0.0,0.0,0.0,0.0
71,0.018,17,360.035070977,525.805925799,1015.26492061,571.0,73.5454862545,15.7713714028,1627.0,277.479117964,60.0945164266,48.0,8.30216806993,1.73249209779,4.0,0.4,0.04,22.0,0.484209596223,0.0136305549287
72,0.018,10,360.372283983,173.042432195,1181.77731353,570.0,72.8598695756,15.1585632076,1592.0,271.108718243,57.9776615834,91.0,15.2936386641,3.2619978191,3.0,0.3,0.03,28.0,0.466974571762,0.0129324375789
73,0.018,5,360.379100451,2079.49499157,857.842237724,565.0,70.5466463667,15.1179615519,1532.0,259.342789207,55.6381045904,165.0,29.3457652202,6.73791590638,3.0,0.3,0.03,24.0,0.584107255751,0.017491286326
74,0.018,8,360.073179965,1443.53551933,180.221472294,572.0,70.4946746977,14.0140751006,1631.0,275.765689792,59.1092145372,68.0,12.2684653237,2.82004082192,8.0,0.8,0.08,27.0,0.775466652738,0.0238576254454
75,0.018,10,360.058321872,1789.78470498,2129.31082334,566.0,69.4678398925,14.180754897,1495.0,252.197776633,53.9152545517,214.0,37.2874671979,8.07811089696,6.0,0.6,0.06,28.0,0.482766098518,0.0109515652347
76,0.018,7,359.951400226,1156.05349883,1161.26077066,551.0,69.2968452238,14.9536563063,1523.0,257.214120921,55.0730402734,189.0,32.7066949021,7.14395723321,4.0,0.4,0.04,17.0,0.397132161256,0.0103243138906
77,0.018,20,360.403741508,1370.06440896,1320.32504748,571.0,69.8950636872,14.8818023036,1643.0,272.858402627,57.4590589035,106.0,16.6224684565,3.31406675289,3.0,0.3,0.03,25.0,0.533250520288,0.0135685566014
78,0.018,11,360.089847559,1931.617386,279.839975101,566.0,66.786296299,12.6692911731,1700.0,283.749979682,59.8309476017,51.0,8.28418742116,1.84283512175,7.0,0.7,0.07,26.0,0.481681161089,0.0129958082369
79,0.018,17,360.242596695,467.133770945,296.631021333,571.0,73.8183591361,16.3495237103,1561.0,267.98927385,57.4846515183,93.0,16.5123234226,3.71826877054,12.0,1.2,0.12,30.0,0.533616855313,0.0159568390085
80,0.018,7,359.900506149,450.052099887,1572.72420477,575.0,69.1865948499,14.2446053651,1683.0,277.462904886,58.8342076179,76.0,12.403341621,2.49277600416,5.0,0.5,0.05,27.0,0.483420256309,0.00986707221914
81,0.0,9,360.403815095,1921.49625988,1625.18221512,568.0,68.0610820465,13.0618032763,1656.0,283.774958797,61.267504574,56.0,8.19458224546,1.65502574725,0.0,0.0,0.0,0.0,0.0,0.0
82,0.018,7,360.367929794,1903.72859534,779.051914061,569.0,68.5966179086,13.9382497383,1493.0,253.620787059,54.1886837821,219.0,36.9778012039,8.14524218585,6.0,0.6,0.06,21.0,0.365256056935,0.00753076111154
83,0.018,3,360.391222149,2201.16903509,136.396742225,581.0,73.648216899,14.9108463909,1618.0,273.061793829,58.8717236206,67.0,12.3397264085,2.6836715467,4.0,0.4,0.04,28.0,0.645744478702,0.0196003057233
84,0.018,4,360.196941814,54.8906447046,262.937723608,569.0,71.8350569886,15.3830748761,1596.0,270.220366937,57.8624596245,100.0,16.5073696104,3.46173345165,7.0,0.7,0.07,40.0,0.764010032153,0.0208568363893
85,0.018,9,360.372417717,2007.24653099,383.742288819,566.0,70.6593082573,14.6844642422,1570.0,271.76928011,59.1136064741,96.0,16.5752103157,3.58686837555,6.0,0.6,0.06,26.0,0.419752427633,0.00875339033514
86,0.018,8,360.282342387,2046.34075467,1574.46209471,568.0,69.3250502427,14.1235202302,1673.0,273.843754361,57.1558328408,90.0,15.393259836,3.32809649797,8.0,0.8,0.08,30.0,0.678527063813,0.0187387449083
87,0.0,14,360.395050121,2103.01465463,323.549311926,566.0,71.413526051,15.5087159683,1643.0,280.182732823,60.4337384162,49.0,8.40501881959,1.7403956709,0.0,0.0,0.0,0.0,0.0,0.0
88,0.018,16,359.944563846,397.291068592,1082.9606358,559.0,70.8547262659,15.550556353,1571.0,267.423004046,57.5542496048,119.0,20.6339424498,4.65163585292,6.0,0.6,0.06,24.0,0.508017050458,0.0138146479428
89,0.018,9,360.071155006,266.783392527,990.313951835,555.0,68.4012007192,13.698107206,1638.0,281.917078578,60.9905252718,47.0,8.12285969789,1.74207685645,8.0,0.8,0.08,40.0,0.823603498293,0.0216299355652
90,0.018,5,360.499923967,1868.02103319,172.804794403,551.0,71.858214758,16.0439470445,1628.0,279.087349843,60.2316767148,47.0,8.4013664889,1.90387511853,5.0,0.5,0.05,21.0,0.295989822904,0.00633725506595
91,0.018,4,360.726585026,1243.49564753,563.447768862,571.0,70.9468044674,15.3752659595,1625.0,271.494404707,57.1161684626,107.0,16.3326134428,3.17214158973,6.0,0.6,0.06,29.0,0.744577243712,0.0208851751776
92,0.018,11,359.989432268,803.823886852,1781.75338575,574.0,68.4499951494,13.1660833485,1697.0,282.491393561,59.6958874654,48.0,8.23192667438,1.82343797275,5.0,0.5,0.05,26.0,0.565242301821,0.0153570943202
93,0.018,6,360.511446682,2207.41588238,2087.81799154,568.0,70.1622435494,13.6523849316,1613.0,276.754742971,59.7396799092,77.0,12.2245169459,2.43846402013,4.0,0.4,0.04,28.0,0.556695004624,0.0152745368334
94,0.018,9,360.033491993,218.123568189,1786.91416134,576.0,68.1997070594,13.9137895929,1691.0,286.785783712,62.2473984635,26.0,4.00755102929,0.764748214558,5.0,0.5,0.05,32.0,0.648130566939,0.0174442098469
95,0.018,9,360.389864762,1149.62146408,1434.76956894,561.0,71.20110404,15.0930610198,1594.0,274.835568586,59.7521803269,70.0,12.4422669852,2.89367744478,6.0,0.6,0.06,43.0,1.00671368291,0.0283391245803
