id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,6,360.0208082061555,0.0,0.0,579.0,69.11568309554038,13.458101224042728,1567.0,266.6553782618677,56.78506695827649,146.0,24.32414350572968,5.381746034478923,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,9,360.19240737599443,0.0,100.0,566.0,66.91173034754948,13.559349191620464,1603.0,274.77699229738494,60.222416074790154,114.0,18.36609590693056,3.756901484416935,0.0,0.0,0.0,0.0,0.0,0.0
2,0.054,11,360.22864053340703,0.0,200.0,566.0,69.10937848392834,13.380138570406647,1544.0,263.2997469767557,57.31777841404143,139.0,24.724160168201482,5.369351823972889,18.0,1.8000000000000005,0.1800000000000001,91.0,1.0678618345745354,0.01519633058984912
3,0.0,12,360.6302851849852,0.0,300.0,564.0,71.60615922621123,15.30372310192965,1584.0,270.2906139888774,58.13778797880871,111.0,18.345948033824364,3.877599803065022,0.0,0.0,0.0,0.0,0.0,0.0
4,0.054,8,360.37365798961235,100.0,0.0,572.0,68.65570533915724,13.54788556934188,1640.0,276.51334522556164,59.447964158937936,72.0,12.13393974178894,2.5971460036037755,17.0,1.7000000000000004,0.1700000000000001,96.0,1.0442017997927695,0.014060356652949253
5,0.054,7,360.6440516640717,100.0,100.0,566.0,72.0127347916048,15.289519097905803,1617.0,272.80936675382736,58.6472498440785,76.0,12.347102192614813,2.620832393774642,20.0,2.0000000000000004,0.20000000000000012,93.0,1.0255096426873747,0.01296724965706448
6,0.0,11,360.213043099959,100.0,200.0,570.0,71.45034483634535,14.512730028181384,1654.0,282.3412144249472,60.66020940852377,42.0,6.229474624424582,1.267693977328486,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,5,359.8927122149653,100.0,300.0,569.0,69.51407280603719,13.97236699726935,1527.0,260.0231172111726,55.67517687431638,174.0,30.64329530297034,6.920680148332077,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,13,360.61528385521564,200.0,0.0,567.0,72.05404472138244,14.922959081257472,1570.0,269.61658902021816,58.45129024601738,108.0,18.366627643578976,4.097387243707411,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,7,359.89378939746183,200.0,100.0,571.0,73.21040894737023,15.669283710202661,1589.0,268.670352686995,57.06231450216039,108.0,18.189509578162202,4.0346665197451825,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,8,359.9993407406594,200.0,200.0,558.0,70.37066784664458,15.466964217988382,1603.0,277.4907194715024,60.003664485436886,73.0,12.218243095396272,2.604483288828951,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,10,360.4308956189426,200.0,300.0,563.0,73.4491151149118,16.247919484418997,1396.0,232.04013598801745,49.66212870634861,320.0,54.76189908850484,11.779265046322948,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,12,360.07622528953664,300.0,0.0,555.0,72.27382619413412,16.365946368073324,1469.0,251.24836979705907,54.25759431755913,215.0,36.49589989481837,7.713828948370908,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,11,359.8906689779306,300.0,100.0,564.0,71.20885329848939,14.509013591163303,1535.0,258.33801567711566,55.73657498867687,183.0,30.57618905976398,6.583088576553612,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,11,360.5148317968744,300.0,200.0,562.0,73.912444476755,16.17645696790363,1509.0,255.631709742225,55.05990437659999,197.0,30.628607806190217,6.164946854651945,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,4,360.3766231721301,300.0,300.0,561.0,70.28352502128958,14.798398453366444,1658.0,277.7837984470152,58.74977425272498,74.0,12.151024508398375,2.4738131712457307,0.0,0.0,0.0,0.0,0.0,0.0
16,0.054,4,360.0885973797376,400.0,0.0,572.0,73.69882318833476,15.653630760808895,1504.0,254.4201259649933,54.28382125334086,175.0,30.489054499409743,6.581494857754541,8.0,0.7999999999999999,0.08000000000000002,67.0,0.8403750995599738,0.012045610425240057
17,0.054,10,360.1001248574915,400.0,100.0,562.0,67.54901332142767,13.137294488634726,1571.0,270.9734659487207,58.0286113995332,107.0,18.353094933185808,4.131585271747628,20.0,2.0000000000000004,0.20000000000000012,97.0,1.1352470911011012,0.016096536351165987
18,0.0,15,359.9631897157143,400.0,200.0,550.0,66.92401101930321,13.162697712320151,1554.0,274.5952094085519,59.974512904659335,99.0,18.562459711233885,4.273452914683254,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,13,360.36477872480214,400.0,300.0,556.0,70.35103951783442,14.422022102663053,1651.0,277.6610528491889,59.13243660805935,67.0,12.105583282922488,2.789633336445984,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,9,360.15533759653647,500.0,0.0,568.0,67.4669976551251,13.186887507342604,1604.0,268.36665324426775,56.75460155181064,146.0,24.267480500254816,5.133935546182947,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,7,360.291828433689,500.0,100.0,563.0,67.0346106200083,13.287841616604169,1689.0,286.8576420930091,61.27745152758541,38.0,6.1290666792729365,1.3350621221570464,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,6,360.63129740953417,500.0,200.0,572.0,67.4996094906214,12.72595244236906,1632.0,277.77604773964765,59.32478871260362,88.0,14.873474928187962,3.040049574202244,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,7,360.060595959813,500.0,300.0,566.0,69.85504731243165,14.437236049959123,1562.0,272.07043304315215,59.595923887789056,108.0,18.332828464289637,4.198131790975111,0.0,0.0,0.0,0.0,0.0,0.0
