id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,5,359.853769538,994.816262171,224.00226627,562.0,72.7254809881,14.7533110355,1711.0,287.284354904,61.5235921941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,10,359.93102567,1156.63461759,879.05210845,577.0,72.6611829863,15.4881875288,1700.0,283.350592364,59.7736833162,23.0,4.00995076412,0.832032389759,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,14,359.940239742,322.784135232,1289.61662282,553.0,70.981328586,14.3969681017,1618.0,281.046235057,61.8564201445,51.0,8.14021558957,1.64388528404,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,4,360.046866091,1233.05917437,2105.91720317,566.0,72.8072789042,16.2594856122,1680.0,287.265104369,62.0717636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,4,360.392660548,1241.27071612,378.642591493,566.0,67.6839166359,13.7699209277,1710.0,292.429960035,62.9494031838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,6,360.462995766,2245.98578147,2046.42351704,574.0,67.713572663,13.7473117033,1705.0,292.342015136,63.7154729846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,7,360.368875113,2181.61587469,715.22694769,566.0,70.3067254822,14.8226966166,1669.0,289.77264489,63.0046395558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,7,360.705949458,2215.14643638,2075.16992158,555.0,67.2694972123,13.6427660597,1716.0,292.815392185,63.6290087918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,11,360.405678784,1805.2585496,790.792784083,549.0,69.4460341419,14.5497189135,1639.0,282.459824408,61.1195544699,42.0,8.09562566801,1.92992634996,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,4,360.29670763,230.16978502,1755.91278357,568.0,70.6706362884,14.8755637539,1689.0,285.302672143,60.9172587607,20.0,4.10531511337,1.03787114238,0.0,0.0,0.0,0.0,0.0,0.0
