id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,12,360.120831503,1617.3988055,349.986687336,561.0,70.9198365875,15.4171994808,1755.0,289.106685216,60.5993685695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,7,360.019782195,2162.14372227,1591.79131085,568.0,73.4352191869,15.295853594,1702.0,286.612001392,61.9574505272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,14,360.033495439,1629.44533381,1944.26744931,559.0,70.8216129671,15.4370543685,1688.0,289.182163242,61.9355902545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,8,360.215720316,1713.91503377,1211.31866598,565.0,69.3796452674,14.333585604,1686.0,290.715892548,63.0076596704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,10,360.082868229,682.240420042,1765.61901145,571.0,70.833376139,14.2766649354,1644.0,289.245648617,63.0936766401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,5,360.565303187,1670.98827539,78.8898782076,552.0,71.9146262782,15.7848707068,1696.0,288.143017402,61.8402390361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,11,360.412023142,1741.48410242,1748.95039462,573.0,67.3979547695,12.971113091,1710.0,292.706128296,63.5809267129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,11,360.196741708,1481.54562127,369.91218514,561.0,75.9151101145,17.1285739957,1674.0,284.099254959,60.952805184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,6,360.283854625,2053.58630809,647.963790018,579.0,70.896396438,14.279202788,1739.0,289.407050144,60.9387284522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,15,360.075752383,2082.13390661,1011.2068163,568.0,69.9419970779,14.8563206119,1668.0,290.087348724,63.5070847287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,12,360.717028148,1736.66641493,222.498633661,562.0,71.2196454368,15.1742129467,1712.0,288.974386188,61.1342877477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,11,360.316434202,1124.77539845,1683.01486574,559.0,69.6285183271,14.1391043503,1707.0,290.558496956,62.3795643772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,7,360.356289033,2134.10137008,1714.18803313,557.0,71.2985046947,15.0319904118,1670.0,284.740362951,61.5542171743,21.0,4.09307647548,0.939700048449,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,10,360.338772682,1577.51251858,1664.47648094,573.0,69.1164885733,13.4811841705,1746.0,290.962313926,61.9196986681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,6,360.498933715,371.668998982,166.707780118,570.0,71.496880599,13.6302468428,1705.0,288.537970036,61.4305416509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
