id,probability_maraud,successful_mating,next_foraging_time,x_pos,y_pos,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,5,359.9050190443835,0.0,0.0,551.0,73.12474061256282,15.59033735137268,1707.0,287.01594302483505,60.36755837398591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,15,360.43023252331017,0.0,1000.0,578.0,70.21019150391737,14.096506110913747,1707.0,289.85149308298264,61.38729264022783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,6,360.4162636953584,0.0,2000.0,563.0,73.315543355902,15.541119290103593,1691.0,286.8646553963283,62.207668856992896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,3,360.159722014002,1000.0,0.0,571.0,71.6768212756914,15.388392470738905,1399.0,242.29578595909632,52.46739713476756,284.0,46.191395004363336,9.745485926464802,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,10,360.17388605768485,1000.0,1000.0,569.0,67.46701871999501,13.73997352714725,1781.0,292.72984859022995,61.559013158802784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,13,360.3053722526703,1000.0,2000.0,561.0,71.39226158635955,15.084997276704128,1718.0,288.7175095951193,61.49298325457319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.054,12,360.753892553461,2000.0,0.0,570.0,69.00244436130005,14.152995065827893,1676.0,283.79638119862403,60.7672038836435,0.0,0.0,0.0,24.0,2.400000000000001,0.24000000000000016,104.0,4.872344476255529,0.2293381344307265
7,0.0,10,359.90064086801124,2000.0,1000.0,575.0,70.37675341660879,14.801995571053354,1400.0,240.01844470575742,52.08776592903595,294.0,49.63670161123818,10.522525073211233,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,15,360.07867562060187,2000.0,2000.0,559.0,69.55190023079115,14.680259929402231,1396.0,233.78385638658114,49.01905313198785,355.0,56.719643976057505,11.774644643848218,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,3,360.51882773972346,3000.0,0.0,582.0,75.34838691664669,16.385728638419103,1422.0,235.6807697702038,50.01477267765216,282.0,49.02348177668799,10.855564754597397,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,9,359.94402204503655,3000.0,1000.0,548.0,71.85538847401088,15.232307463718254,1361.0,233.23926280988573,50.37385329491366,319.0,55.047280066597246,12.051861037968568,0.0,0.0,0.0,0.0,0.0,0.0
11,0.054,7,360.32584996851557,3000.0,2000.0,564.0,73.70000936285057,15.433487868853659,1621.0,280.26377210026294,60.68848854304561,0.0,0.0,0.0,19.0,1.9000000000000006,0.1900000000000001,94.0,4.351851851851854,0.2014746227709187
